Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
51,32.9,0,25.6,46.3,23.37,22.62,-7.57,29.8,0.252,8.39E-03
52,32.69,0,25.6,46.3,23.37,22.55,-7.57,29.8,0.252,8.55E-03
53,32.45,0,25.6,46.3,23.37,22.49,-7.57,29.8,0.253,8.72E-03
54,32.22,0,25.6,46.3,23.37,22.42,-7.57,29.8,0.253,8.87E-03
55,32.01,0,25.5,46.3,23.37,22.36,-7.57,29.8,0.253,9.03E-03
56.1,31.78,0,25.5,46.3,23.37,22.29,-7.57,29.8,0.254,9.19E-03
57.1,31.56,0,25.5,46.4,23.37,22.22,-7.57,29.8,0.254,9.34E-03
58.1,31.4,0,25.5,46.4,23.37,22.17,-7.57,29.8,0.254,9.49E-03
59.1,31.22,0,25.5,46.4,23.37,22.11,-7.57,29.8,0.255,9.65E-03
60.1,31.07,0,25.5,46.4,23.38,22.06,-7.57,29.9,0.255,9.80E-03
61.1,30.97,0,25.5,46.4,23.38,22.02,-7.57,29.9,0.255,9.95E-03
62.2,30.86,0,25.5,46.4,23.38,21.98,-7.57,29.9,0.256,1.01E-02
63.2,30.77,0,25.5,46.4,23.38,21.95,-7.57,29.9,0.256,1.03E-02
64.2,30.63,0,25.5,46.4,23.38,21.92,-7.57,29.9,0.256,1.04E-02
65.2,30.5,0,25.5,46.4,23.38,21.88,-7.57,29.9,0.257,1.05E-02
66.2,30.41,0,25.5,46.4,23.38,21.85,-7.57,29.9,0.257,1.07E-02
67.2,30.27,0,25.5,46.4,23.38,21.82,-7.57,29.9,0.257,1.08E-02
68.3,30.19,0,25.5,46.4,23.38,21.79,-7.57,29.9,0.258,1.10E-02
69.3,30.06,0,25.5,46.4,23.38,21.75,-7.57,29.9,0.258,1.11E-02
70.3,29.95,0,25.5,46.4,23.38,21.72,-7.57,29.9,0.258,1.13E-02
71.3,29.87,0,25.5,46.4,23.38,21.68,-7.57,29.9,0.259,1.14E-02
72.3,29.73,0,25.5,46.4,23.39,21.65,-7.57,29.9,0.259,1.16E-02
73.3,29.62,0,25.5,46.4,23.39,21.61,-7.57,29.9,0.259,1.17E-02
74.3,29.5,0,25.5,46.4,23.39,21.58,-7.57,30,0.26,1.19E-02
75.4,29.37,0,25.5,46.4,23.39,21.54,-7.57,30,0.26,1.20E-02
76.4,29.25,0,25.5,46.4,23.39,21.51,-7.57,30,0.26,1.22E-02
77.4,29.12,0,25.5,46.4,23.39,21.47,-7.57,30,0.261,1.23E-02
78.4,29.02,0,25.5,46.4,23.39,21.44,-7.57,30,0.261,1.24E-02
79.4,28.97,0,25.5,46.4,23.39,21.41,-7.57,30,0.261,1.26E-02
80.5,28.84,0,25.5,46.4,23.39,21.38,-7.57,30,0.262,1.27E-02
81.5,28.8,0,25.5,46.4,23.39,21.36,-7.57,30,0.262,1.29E-02
82.5,28.75,0,25.5,46.4,23.39,21.34,-7.57,30,0.262,1.30E-02
83.5,28.69,0,25.5,46.4,23.4,21.32,-7.57,30,0.263,1.31E-02
84.5,28.61,0,25.5,46.4,23.4,21.3,-7.57,30,0.263,1.33E-02
85.5,28.52,0,25.5,46.4,23.39,21.28,-7.57,30,0.263,1.34E-02
86.5,28.44,0,25.5,46.4,23.4,21.25,-7.57,30,0.263,1.36E-02
87.6,28.32,0,25.5,46.4,23.4,21.22,-7.57,30,0.264,1.37E-02
88.6,28.21,0,25.5,46.4,23.4,21.19,-7.57,30.1,0.264,1.38E-02
89.6,28.13,0,25.5,46.4,23.4,21.17,-7.57,30.1,0.264,1.40E-02
90.6,28.05,0,25.5,46.4,23.4,21.14,-7.57,30.1,0.265,1.41E-02
91.6,27.94,0,25.5,46.4,23.4,21.11,-7.57,30.1,0.265,1.42E-02
92.6,27.85,0,25.5,46.4,23.4,21.08,-7.57,30.1,0.265,1.44E-02
93.7,27.75,0,25.6,46.4,23.39,21.06,-7.57,30.1,0.266,1.45E-02
94.7,27.65,0,25.6,46.4,23.39,21.03,-7.57,30.1,0.266,1.47E-02
95.7,27.55,0,25.6,46.4,23.39,21,-7.57,30.1,0.266,1.48E-02
96.7,27.48,0,25.6,46.4,23.39,20.98,-7.57,30.1,0.266,1.49E-02
97.7,27.39,0,25.6,46.4,23.39,20.95,-7.57,30.1,0.267,1.51E-02
98.8,27.31,0,25.6,46.4,23.4,20.93,-7.57,30.1,0.267,1.52E-02
99.8,27.27,0,25.6,46.4,23.4,20.91,-7.57,30.1,0.267,1.53E-02
100.8,27.21,0,25.6,46.4,23.4,20.89,-7.57,30.1,0.268,1.55E-02
101.8,27.2,0,25.6,46.4,23.4,20.88,-7.57,30.1,0.268,1.56E-02
102.8,27.16,0,25.6,46.4,23.4,20.87,-7.57,30.1,0.268,1.57E-02
103.8,27.18,0,25.6,46.4,23.4,20.86,-7.57,30.2,0.269,1.59E-02
104.8,27.22,0,25.6,46.4,23.4,20.86,-7.57,30.2,0.269,1.60E-02
105.9,27.25,0,25.6,46.4,23.41,20.87,-7.57,30.2,0.269,1.61E-02
106.9,27.28,0,25.6,46.4,23.41,20.87,-7.57,30.2,0.269,1.63E-02
107.9,27.3,0,25.6,46.4,23.41,20.88,-7.57,30.2,0.27,1.64E-02
108.9,27.31,0,25.6,46.4,23.41,20.88,-7.57,30.2,0.27,1.65E-02
109.9,27.28,0,25.6,46.4,23.42,20.88,-7.57,30.2,0.27,1.67E-02
110.9,27.26,0,25.6,46.3,23.42,20.88,-7.57,30.2,0.271,1.68E-02
112,27.23,0,25.6,46.3,23.42,20.87,-7.57,30.2,0.271,1.69E-02
113,27.26,0,25.6,46.3,23.42,20.87,-7.57,30.2,0.271,1.71E-02
114,27.22,0,25.6,46.3,23.42,20.85,-7.57,30.2,0.272,1.72E-02
115,27.23,0,25.6,46.3,23.43,20.84,-7.57,30.2,0.272,1.73E-02
116.1,27.09,0,25.6,46.3,23.43,20.82,-7.57,30.2,0.272,1.75E-02
117.1,27.06,0,25.6,46.3,23.43,20.8,-7.57,30.2,0.272,1.76E-02
118.1,27.02,0,25.6,46.3,23.43,20.79,-7.57,30.2,0.273,1.77E-02
119.1,26.96,0,25.6,46.3,23.43,20.77,-7.57,30.3,0.273,1.79E-02
120.1,26.91,0,25.6,46.3,23.43,20.76,-7.57,30.3,0.273,1.80E-02
121.1,26.83,0,25.6,46.3,23.43,20.74,-7.57,30.3,0.274,1.81E-02
122.2,26.77,0,25.6,46.3,23.44,20.72,-7.57,30.3,0.274,1.83E-02
123.2,26.71,0,25.6,46.3,23.44,20.7,-7.57,30.3,0.274,1.84E-02
124.2,26.68,0,25.6,46.3,23.44,20.68,-7.57,30.3,0.274,1.85E-02
125.2,26.63,0,25.7,46.3,23.44,20.67,-7.57,30.3,0.275,1.86E-02
126.2,26.6,0,25.7,46.3,23.44,20.65,-7.57,30.3,0.275,1.88E-02
127.3,26.46,0,25.7,46.2,23.44,20.63,-7.57,30.3,0.275,1.89E-02
128.3,26.39,0,25.7,46.2,23.45,20.6,-7.57,30.3,0.276,1.90E-02
129.3,26.33,0,25.7,46.2,23.45,20.58,-7.57,30.3,0.276,1.92E-02
130.3,26.27,0,25.7,46.2,23.45,20.56,-7.57,30.3,0.276,1.93E-02
131.3,26.17,0,25.7,46.2,23.45,20.54,-7.57,30.3,0.276,1.94E-02
132.3,26.08,0,25.7,46.2,23.45,20.51,-7.57,30.3,0.277,1.95E-02
133.4,26.09,0,25.7,46.2,23.45,20.49,-7.57,30.3,0.277,1.97E-02
134.4,26.05,0,25.7,46.2,23.45,20.48,-7.57,30.3,0.277,1.98E-02
135.4,26.05,0,25.7,46.2,23.46,20.47,-7.57,30.4,0.278,1.99E-02
136.4,26.01,0,25.6,46.2,23.46,20.46,-7.57,30.4,0.278,2.01E-02
137.4,25.98,0,25.6,46.2,23.46,20.45,-7.57,30.4,0.278,2.02E-02
138.5,26.01,0,25.6,46.2,23.46,20.45,-7.57,30.4,0.278,2.03E-02
139.5,26.03,0,25.6,46.2,23.47,20.45,-7.57,30.4,0.279,2.04E-02
140.5,26.08,0,25.6,46.2,23.47,20.45,-7.57,30.4,0.279,2.06E-02
141.5,26.03,0,25.6,46.2,23.47,20.45,-7.57,30.4,0.279,2.07E-02
142.5,26.06,0,25.6,46.2,23.47,20.44,-7.57,30.4,0.28,2.08E-02
143.5,26.07,0,25.6,46.2,23.48,20.44,-7.57,30.4,0.28,2.09E-02
144.6,26.06,0,25.6,46.2,23.48,20.44,-7.57,30.4,0.28,2.11E-02
145.6,26.08,0,25.6,46.2,23.48,20.45,-7.57,30.4,0.28,2.12E-02
146.6,26.08,0,25.6,46.2,23.49,20.45,-7.57,30.4,0.281,2.13E-02
147.6,26.08,0,25.6,46.2,23.49,20.45,-7.57,30.4,0.281,2.15E-02
148.7,26.07,0,25.6,46.2,23.49,20.45,-7.57,30.4,0.281,2.16E-02
149.7,26.09,0,25.6,46.2,23.49,20.45,-7.57,30.4,0.282,2.17E-02
150.7,26.08,0,25.6,46.2,23.49,20.45,-7.57,30.4,0.282,2.18E-02
151.7,26.07,0,25.6,46.2,23.49,20.45,-7.57,30.4,0.282,2.20E-02
152.7,26.08,0,25.6,46.2,23.49,20.45,-7.57,30.4,0.282,2.21E-02
153.8,26.11,0,25.6,46.2,23.49,20.46,-7.57,30.5,0.283,2.22E-02
154.8,26.14,0,25.6,46.2,23.49,20.46,-7.57,30.5,0.283,2.24E-02
155.8,26.12,0,25.6,46.2,23.5,20.46,-7.57,30.5,0.283,2.25E-02
156.8,26.12,0,25.6,46.2,23.5,20.45,-7.57,30.5,0.284,2.26E-02
157.8,26.11,0,25.6,46.2,23.5,20.44,-7.57,30.5,0.284,2.27E-02
158.8,26.11,0,25.6,46.2,23.51,20.43,-7.57,30.5,0.284,2.29E-02
159.9,26.09,0,25.6,46.2,23.51,20.42,-7.57,30.5,0.284,2.30E-02
160.9,26.1,0,25.6,46.2,23.52,20.41,-7.57,30.5,0.285,2.31E-02
161.9,26.1,0,25.6,46.2,23.52,20.4,-7.57,30.5,0.285,2.33E-02
162.9,26.13,0,25.6,46.2,23.52,20.4,-7.57,30.5,0.285,2.34E-02
163.9,26.12,0,25.6,46.2,23.52,20.4,-7.57,30.5,0.286,2.35E-02
165,26.12,0,25.6,46.2,23.53,20.4,-7.57,30.5,0.286,2.36E-02
166,26.13,0,25.6,46.2,23.53,20.4,-7.57,30.5,0.286,2.38E-02
167,26.1,0,25.6,46.2,23.53,20.39,-7.57,30.5,0.286,2.39E-02
168,26.12,0,25.6,46.2,23.54,20.39,-7.57,30.5,0.287,2.40E-02
169,26.07,0,25.6,46.2,23.54,20.38,-7.57,30.5,0.287,2.41E-02
170,26.04,0,25.6,46.2,23.54,20.36,-7.57,30.5,0.287,2.43E-02
171.1,26.05,0,25.6,46.2,23.54,20.35,-7.57,30.6,0.288,2.44E-02
172.1,26.06,0,25.5,46.2,23.55,20.35,-7.57,30.6,0.288,2.45E-02
173.1,26.05,0,25.5,46.3,23.55,20.34,-7.57,30.6,0.288,2.47E-02
174.1,25.9,0,25.5,46.3,23.55,20.33,-7.57,30.6,0.288,2.48E-02
175.1,25.99,0,25.5,46.3,23.55,20.34,-7.57,30.6,0.289,2.49E-02
176.1,25.96,0,25.5,46.3,23.55,20.33,-7.57,30.6,0.289,2.50E-02
177.2,25.9,0,25.5,46.3,23.55,20.32,-7.57,30.6,0.289,2.52E-02
178.2,25.86,0,25.5,46.3,23.56,20.31,-7.57,30.6,0.29,2.53E-02
179.2,25.82,0,25.5,46.3,23.56,20.29,-7.57,30.6,0.29,2.54E-02
180.2,25.81,0,25.5,46.3,23.57,20.28,-7.57,30.6,0.29,2.55E-02
181.2,25.73,0,25.5,46.3,23.57,20.27,-7.57,30.6,0.29,2.57E-02
182.3,25.8,0,25.5,46.3,23.57,20.27,-7.57,30.6,0.291,2.58E-02
183.3,25.8,0,25.5,46.3,23.57,20.27,-7.57,30.6,0.291,2.59E-02
184.3,25.85,0,25.5,46.3,23.57,20.27,-7.57,30.6,0.291,2.60E-02
185.3,25.82,0,25.5,46.3,23.57,20.27,-7.57,30.6,0.291,2.62E-02
186.3,25.84,0,25.5,46.3,23.57,20.27,-7.57,30.6,0.292,2.63E-02
187.3,25.85,0,25.5,46.3,23.58,20.27,-7.57,30.6,0.292,2.64E-02
188.4,25.83,0,25.5,46.3,23.58,20.27,-7.57,30.6,0.292,2.66E-02
189.4,25.85,0,25.5,46.3,23.58,20.27,-7.57,30.7,0.293,2.67E-02
190.4,25.86,0,25.5,46.3,23.58,20.27,-7.57,30.7,0.293,2.68E-02
191.4,25.99,0,25.5,46.3,23.59,20.28,-7.57,30.7,0.293,2.69E-02
192.5,26.1,0,25.5,46.3,23.59,20.3,-7.57,30.7,0.293,2.71E-02
193.5,26.18,0,25.5,46.3,23.6,20.32,-7.57,30.7,0.294,2.72E-02
194.5,26.27,0,25.5,46.3,23.6,20.34,-7.57,30.7,0.294,2.73E-02
195.5,26.34,0,25.5,46.3,23.6,20.36,-7.57,30.7,0.294,2.75E-02
196.5,26.36,0,25.5,46.3,23.6,20.37,-7.57,30.7,0.295,2.76E-02
197.5,26.43,0,25.5,46.3,23.61,20.39,-7.57,30.7,0.295,2.77E-02
198.6,26.44,0,25.5,46.3,23.61,20.39,-7.57,30.7,0.295,2.78E-02
199.6,26.51,0,25.5,46.3,23.61,20.4,-7.57,30.7,0.295,2.80E-02
200.6,26.56,0,25.5,46.3,23.62,20.41,-7.57,30.7,0.296,2.81E-02
201.6,26.62,0,25.5,46.3,23.62,20.42,-7.57,30.7,0.296,2.82E-02
202.6,26.67,0,25.5,46.3,23.63,20.43,-7.57,30.7,0.296,2.84E-02
203.7,26.68,0,25.5,46.4,23.63,20.44,-7.57,30.7,0.297,2.85E-02
204.7,26.71,0,25.5,46.4,23.63,20.44,-7.57,30.7,0.297,2.86E-02
205.7,26.71,0,25.5,46.4,23.64,20.44,-7.57,30.7,0.297,2.88E-02
206.7,26.77,0,25.5,46.4,23.64,20.45,-7.57,30.7,0.298,2.89E-02
207.7,26.73,0,25.5,46.4,23.65,20.44,-7.57,30.7,0.298,2.90E-02
208.7,26.78,0,25.5,46.4,23.65,20.45,-7.57,30.7,0.298,2.91E-02
209.7,26.77,0,25.5,46.4,23.65,20.45,-7.57,30.8,0.298,2.93E-02
210.8,26.8,0,25.5,46.4,23.65,20.45,-7.57,30.8,0.299,2.94E-02
211.8,26.83,0,25.5,46.4,23.65,20.46,-7.57,30.8,0.299,2.95E-02
212.8,26.81,0,25.5,46.4,23.65,20.46,-7.57,30.8,0.299,2.97E-02
213.8,26.84,0,25.5,46.4,23.65,20.46,-7.57,30.8,0.3,2.98E-02
214.8,26.84,0,25.5,46.4,23.65,20.46,-7.57,30.8,0.3,2.99E-02
215.8,26.91,0,25.5,46.4,23.66,20.47,-7.57,30.8,0.3,3.01E-02
216.9,26.88,0,25.5,46.4,23.66,20.46,-7.57,30.8,0.3,3.02E-02
217.9,26.81,0,25.5,46.3,23.67,20.46,-7.57,30.8,0.301,3.03E-02
218.9,26.92,0,25.5,46.3,23.67,20.46,-7.57,30.8,0.301,3.05E-02
219.9,26.94,0,25.5,46.3,23.68,20.46,-7.57,30.8,0.301,3.06E-02
221,26.97,0,25.5,46.3,23.69,20.46,-7.57,30.8,0.302,3.07E-02
222,26.94,0,25.5,46.3,23.69,20.45,-7.57,30.8,0.302,3.09E-02
223,26.9,0,25.5,46.3,23.69,20.45,-7.57,30.8,0.302,3.10E-02
224,26.89,0,25.5,46.3,23.7,20.45,-7.57,30.8,0.302,3.11E-02
225,26.87,0,25.5,46.3,23.7,20.44,-7.57,30.8,0.303,3.13E-02
226,26.86,0,25.5,46.3,23.7,20.42,-7.57,30.8,0.303,3.14E-02
227,26.85,0,25.5,46.3,23.71,20.41,-7.57,30.8,0.303,3.15E-02
228.1,26.79,0,25.5,46.3,23.71,20.4,-7.57,30.8,0.304,3.16E-02
229.1,26.78,0,25.5,46.3,23.71,20.39,-7.57,30.8,0.304,3.18E-02
230.1,26.78,0,25.5,46.3,23.71,20.38,-7.57,30.9,0.304,3.19E-02
231.1,26.8,0,25.5,46.3,23.72,20.38,-7.57,30.9,0.305,3.20E-02
232.1,26.87,0,25.5,46.3,23.72,20.38,-7.57,30.9,0.305,3.22E-02
233.2,26.86,0,25.5,46.3,23.73,20.38,-7.57,30.9,0.305,3.23E-02
234.2,26.93,0,25.5,46.3,23.73,20.39,-7.57,30.9,0.305,3.24E-02
235.2,26.86,0,25.5,46.3,23.74,20.39,-7.57,30.9,0.306,3.26E-02
236.2,26.98,0,25.5,46.3,23.74,20.39,-7.57,30.9,0.306,3.27E-02
237.2,26.97,0,25.5,46.3,23.74,20.39,-7.57,30.9,0.306,3.28E-02
238.3,26.94,0,25.5,46.3,23.75,20.39,-7.57,30.9,0.307,3.30E-02
239.3,26.98,0,25.5,46.3,23.75,20.39,-7.57,30.9,0.307,3.31E-02
240.3,26.88,0,25.5,46.3,23.75,20.37,-7.57,30.9,0.307,3.32E-02
241.3,26.88,0,25.5,46.3,23.76,20.36,-7.57,30.9,0.307,3.34E-02
242.3,26.87,0,25.5,46.3,23.76,20.35,-7.57,30.9,0.308,3.35E-02
243.4,26.87,0,25.5,46.3,23.76,20.34,-7.57,30.9,0.308,3.36E-02
244.4,26.87,0,25.5,46.3,23.77,20.33,-7.57,30.9,0.308,3.38E-02
245.4,26.79,0,25.5,46.3,23.77,20.32,-7.57,30.9,0.309,3.39E-02
246.4,26.83,0,25.5,46.3,23.77,20.32,-7.57,30.9,0.309,3.40E-02
247.4,26.85,0,25.5,46.3,23.78,20.32,-7.57,30.9,0.309,3.41E-02
248.4,26.83,0,25.5,46.3,23.78,20.32,-7.57,30.9,0.309,3.43E-02
249.5,26.88,0,25.5,46.3,23.78,20.32,-7.57,30.9,0.31,3.44E-02
250.5,26.89,0,25.5,46.4,23.79,20.32,-7.57,30.9,0.31,3.45E-02
251.5,26.93,0,25.5,46.4,23.79,20.33,-7.57,30.9,0.31,3.47E-02
252.5,27.08,0,25.5,46.4,23.8,20.35,-7.57,31,0.311,3.48E-02
253.5,27.15,0,25.5,46.4,23.8,20.36,-7.57,31,0.311,3.49E-02
254.5,27.19,0,25.5,46.4,23.81,20.37,-7.57,31,0.311,3.51E-02
255.6,27.24,0,25.5,46.4,23.81,20.38,-7.57,31,0.312,3.52E-02
256.6,27.29,0,25.5,46.4,23.81,20.39,-7.57,31,0.312,3.53E-02
257.6,27.32,0,25.5,46.4,23.82,20.4,-7.57,31,0.312,3.55E-02
258.6,27.32,0,25.5,46.4,23.82,20.4,-7.57,31,0.312,3.56E-02
259.6,27.34,0,25.5,46.4,23.83,20.4,-7.57,31,0.313,3.57E-02
260.7,27.39,0,25.5,46.4,23.83,20.4,-7.57,31,0.313,3.59E-02
261.7,27.4,0,25.5,46.4,23.83,20.41,-7.57,31,0.313,3.60E-02
262.7,27.41,0,25.5,46.4,23.84,20.41,-7.57,31,0.314,3.61E-02
263.7,27.36,0,25.5,46.4,23.84,20.4,-7.57,31,0.314,3.63E-02
264.7,27.39,0,25.5,46.4,23.84,20.4,-7.57,31,0.314,3.64E-02
265.8,27.43,0,25.5,46.4,23.84,20.41,-7.57,31,0.315,3.65E-02
266.8,27.5,0,25.5,46.4,23.84,20.42,-7.57,31,0.315,3.67E-02
267.8,27.57,0,25.5,46.4,23.85,20.43,-7.57,31,0.315,3.68E-02
268.8,27.58,0,25.5,46.4,23.85,20.43,-7.57,31,0.315,3.70E-02
269.8,27.65,0,25.5,46.4,23.86,20.44,-7.57,31,0.316,3.71E-02
270.8,27.69,0,25.5,46.4,23.86,20.45,-7.57,31,0.316,3.72E-02
271.9,27.75,0,25.5,46.4,23.86,20.46,-7.57,31,0.316,3.74E-02
272.9,27.78,0,25.5,46.4,23.87,20.47,-7.57,31,0.317,3.75E-02
273.9,27.8,0,25.5,46.4,23.87,20.47,-7.57,31,0.317,3.76E-02
274.9,27.89,0,25.5,46.4,23.88,20.48,-7.57,31,0.317,3.78E-02
275.9,27.98,0,25.5,46.4,23.88,20.5,-7.57,31,0.318,3.79E-02
276.9,28.01,0,25.5,46.4,23.89,20.51,-7.57,31,0.318,3.80E-02
278,28.04,0,25.5,46.4,23.89,20.51,-7.57,31.1,0.318,3.82E-02
279,28.03,0,25.5,46.4,23.89,20.51,-7.57,31.1,0.318,3.83E-02
280,28.04,0,25.5,46.4,23.9,20.51,-7.57,31.1,0.319,3.85E-02
281,28.06,0,25.5,46.4,23.9,20.51,-7.57,31.1,0.319,3.86E-02
282,28,0,25.5,46.4,23.91,20.5,-7.57,31.1,0.319,3.87E-02
283,27.95,0,25.5,46.4,23.91,20.49,-7.57,31.1,0.32,3.89E-02
284,27.91,0,25.5,46.4,23.91,20.47,-7.57,31.1,0.32,3.90E-02
285.1,27.95,0,25.5,46.4,23.92,20.46,-7.57,31.1,0.32,3.91E-02
286.1,27.95,0,25.5,46.4,23.92,20.45,-7.57,31.1,0.321,3.93E-02
287.1,27.87,0,25.5,46.4,23.93,20.44,-7.57,31.1,0.321,3.94E-02
288.1,27.85,0,25.5,46.4,23.93,20.43,-7.57,31.1,0.321,3.95E-02
289.1,27.86,0,25.5,46.4,23.93,20.43,-7.57,31.1,0.321,3.97E-02
290.1,27.82,0,25.5,46.4,23.94,20.42,-7.57,31.1,0.322,3.98E-02
291.2,27.76,0,25.5,46.5,23.94,20.4,-7.57,31.1,0.322,4.00E-02
292.2,27.72,0,25.5,46.5,23.94,20.39,-7.57,31.1,0.322,4.01E-02
293.2,27.64,0,25.5,46.5,23.95,20.37,-7.57,31.1,0.323,4.02E-02
294.2,27.64,0,25.5,46.5,23.95,20.35,-7.57,31.1,0.323,4.04E-02
295.2,27.55,0,25.5,46.5,23.96,20.33,-7.57,31.1,0.323,4.05E-02
296.2,27.53,0,25.5,46.5,23.96,20.32,-7.57,31.1,0.324,4.06E-02
297.3,27.53,0,25.5,46.5,23.96,20.31,-7.57,31.1,0.324,4.08E-02
298.3,27.47,0,25.5,46.5,23.97,20.29,-7.57,31.1,0.324,4.09E-02
299.3,27.39,0,25.5,46.5,23.97,20.27,-7.57,31.1,0.324,4.10E-02
300.3,27.36,0,25.5,46.5,23.97,20.26,-7.57,31.1,0.325,4.12E-02
301.3,27.29,0,25.5,46.5,23.98,20.24,-7.57,31.1,0.325,4.13E-02
302.4,27.21,0,25.5,46.5,23.98,20.21,-7.57,31.1,0.325,4.14E-02
303.4,27.17,0,25.5,46.5,23.99,20.19,-7.57,31.2,0.326,4.16E-02
304.4,27.16,0,25.5,46.5,23.99,20.17,-7.57,31.2,0.326,4.17E-02
305.4,27.16,0,25.5,46.5,24,20.16,-7.57,31.2,0.326,4.18E-02
306.4,27.11,0,25.5,46.5,24,20.15,-7.57,31.2,0.327,4.20E-02
307.5,27.12,0,25.5,46.5,24.01,20.14,-7.57,31.2,0.327,4.21E-02
