Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
0,0.99,0,25,33.2,23.16,12.54,-7.57,29.2,1.32,4.93E-06
1,1.25,0,25,33.2,23.16,12.59,-7.57,29.2,1.32,1.09E-05
2,1.75,0,25,33.2,23.15,12.68,-7.57,29.2,1.32,1.95E-05
3,2.49,0,25,33.2,23.15,12.84,-7.57,29.2,1.32,3.17E-05
4,3.41,0,25,33.2,23.15,13.05,-7.57,29.2,1.32,4.83E-05
5.1,4.59,0,25,33.2,23.15,13.33,-7.57,29.2,1.32,7.08E-05
6.1,5.92,0,25,33.2,23.15,13.67,-7.57,29.2,1.32,9.97E-05
7.1,7.38,0,25,33.2,23.15,14.05,-7.57,29.2,1.32,1.36E-04
8.1,8.8,0,25,33.2,23.14,14.45,-7.57,29.1,1.32,1.79E-04
9.1,10.11,0,25,33.2,23.14,14.84,-7.57,29.1,1.32,2.28E-04
10.2,11.36,0,25,33.2,23.14,15.23,-7.57,29.1,1.321,2.85E-04
11.2,12.49,0,25,33.2,23.14,15.58,-7.57,29.1,1.321,3.46E-04
12.2,13.44,0,25,33.2,23.13,15.9,-7.57,29.1,1.321,4.12E-04
13.2,14.21,0,25,33.2,23.13,16.18,-7.57,29.1,1.321,4.82E-04
14.2,14.84,0,25,33.2,23.13,16.41,-7.57,29.1,1.321,5.54E-04
15.3,15.43,0,25,33.2,23.12,16.61,-7.57,29.1,1.321,6.30E-04
16.3,15.87,0,24.9,33.2,23.12,16.78,-7.57,29.1,1.322,7.07E-04
17.3,16.19,0,24.9,33.2,23.12,16.91,-7.57,29.1,1.322,7.86E-04
18.3,16.46,0,24.9,33.2,23.12,17.02,-7.57,29.1,1.322,8.67E-04
19.3,16.65,0,24.9,33.2,23.11,17.1,-7.57,29.1,1.322,9.49E-04
20.3,16.74,0,24.9,33.2,23.11,17.15,-7.57,29.1,1.322,1.03E-03
21.4,16.79,0,24.9,33.2,23.11,17.19,-7.57,29.1,1.322,1.11E-03
22.4,16.78,0,24.9,33.2,23.11,17.2,-7.57,29.1,1.323,1.20E-03
