Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
57,19.5,0,24.8,33.7,22.46,18.71,-7.57,28.4,1.013,4.90E-03
58,19.46,0,24.8,33.7,22.46,18.7,-7.57,28.4,1.014,4.99E-03
59.1,19.46,0,24.7,33.7,22.46,18.69,-7.57,28.4,1.014,5.09E-03
60.1,19.45,0,24.7,33.7,22.46,18.69,-7.57,28.4,1.014,5.18E-03
61.1,19.34,0,24.7,33.7,22.46,18.67,-7.57,28.5,1.014,5.28E-03
62.1,19.32,0,24.7,33.8,22.46,18.65,-7.57,28.5,1.014,5.37E-03
63.1,19.24,0,24.7,33.8,22.46,18.63,-7.57,28.5,1.015,5.47E-03
64.2,19.19,0,24.7,33.8,22.47,18.61,-7.57,28.5,1.015,5.56E-03
65.2,19.09,0,24.7,33.8,22.47,18.59,-7.57,28.5,1.015,5.65E-03
66.2,19.08,0,24.7,33.8,22.47,18.57,-7.57,28.5,1.015,5.75E-03
67.2,19.15,0,24.7,33.9,22.48,18.57,-7.57,28.5,1.015,5.84E-03
68.2,19.15,0,24.7,33.9,22.48,18.57,-7.57,28.5,1.016,5.93E-03
69.2,19.16,0,24.7,33.9,22.48,18.57,-7.57,28.5,1.016,6.03E-03
70.3,19.12,0,24.7,33.9,22.48,18.57,-7.57,28.5,1.016,6.12E-03
71.3,19.19,0,24.7,34,22.48,18.57,-7.57,28.5,1.016,6.21E-03
72.3,19.14,0,24.7,34,22.48,18.57,-7.57,28.5,1.016,6.31E-03
73.3,19.16,0,24.7,34,22.48,18.56,-7.57,28.5,1.017,6.40E-03
74.3,19.17,0,24.7,34,22.49,18.56,-7.57,28.5,1.017,6.50E-03
75.3,19.13,0,24.7,34.1,22.49,18.55,-7.57,28.5,1.017,6.59E-03
76.4,19.14,0,24.7,34.1,22.49,18.54,-7.57,28.5,1.017,6.68E-03
77.4,19.12,0,24.7,34.1,22.49,18.53,-7.57,28.5,1.018,6.78E-03
78.4,19.12,0,24.7,34.1,22.5,18.52,-7.57,28.5,1.018,6.87E-03
79.4,19.01,0,24.7,34.1,22.5,18.51,-7.57,28.5,1.018,6.96E-03
80.4,18.89,0,24.7,34.1,22.51,18.49,-7.57,28.5,1.018,7.06E-03
81.5,18.85,0,24.7,34.2,22.51,18.47,-7.57,28.5,1.018,7.15E-03
82.5,18.77,0,24.7,34.2,22.51,18.44,-7.57,28.5,1.019,7.24E-03
83.5,18.69,0,24.7,34.2,22.52,18.41,-7.57,28.5,1.019,7.33E-03
84.5,18.65,0,24.6,34.2,22.52,18.39,-7.57,28.6,1.019,7.42E-03
85.5,18.52,0,24.6,34.2,22.52,18.36,-7.57,28.6,1.019,7.51E-03
86.5,18.53,0,24.6,34.2,22.52,18.35,-7.57,28.6,1.019,7.61E-03
87.6,18.45,0,24.6,34.2,22.53,18.33,-7.57,28.6,1.02,7.70E-03
88.6,18.42,0,24.6,34.3,22.53,18.31,-7.57,28.6,1.02,7.79E-03
89.6,18.34,0,24.6,34.3,22.53,18.29,-7.57,28.6,1.02,7.88E-03
90.6,18.3,0,24.6,34.3,22.53,18.28,-7.57,28.6,1.02,7.97E-03
91.6,18.28,0,24.6,34.3,22.53,18.26,-7.57,28.6,1.02,8.05E-03
92.6,18.19,0,24.6,34.3,22.53,18.24,-7.57,28.6,1.021,8.14E-03
93.7,18.21,0,24.6,34.3,22.54,18.23,-7.57,28.6,1.021,8.23E-03
94.7,18.19,0,24.6,34.3,22.54,18.22,-7.57,28.6,1.021,8.32E-03
95.7,18.17,0,24.6,34.3,22.54,18.21,-7.57,28.6,1.021,8.41E-03
96.7,18.06,0,24.6,34.3,22.55,18.19,-7.57,28.6,1.021,8.50E-03
97.8,18.08,0,24.6,34.3,22.55,18.18,-7.57,28.6,1.022,8.59E-03
98.8,18.06,0,24.6,34.3,22.56,18.17,-7.57,28.6,1.022,8.68E-03
99.8,18.02,0,24.6,34.3,22.56,18.15,-7.57,28.6,1.022,8.77E-03
100.8,17.96,0,24.6,34.3,22.56,18.14,-7.57,28.6,1.022,8.85E-03
101.8,17.92,0,24.6,34.3,22.56,18.12,-7.57,28.6,1.022,8.94E-03
102.8,17.91,0,24.6,34.3,22.56,18.11,-7.57,28.6,1.023,9.03E-03
103.9,17.81,0,24.6,34.3,22.57,18.09,-7.57,28.6,1.023,9.12E-03
104.9,17.75,0,24.6,34.3,22.57,18.07,-7.57,28.6,1.023,9.20E-03
105.9,17.7,0,24.6,34.3,22.57,18.05,-7.57,28.7,1.023,9.29E-03
106.9,17.65,0,24.6,34.3,22.58,18.03,-7.57,28.7,1.023,9.38E-03
107.9,17.63,0,24.6,34.3,22.58,18.02,-7.57,28.7,1.023,9.46E-03
109,17.58,0,24.6,34.4,22.58,18,-7.57,28.7,1.024,9.55E-03
110,17.54,0,24.6,34.4,22.58,17.99,-7.57,28.7,1.024,9.64E-03
111,17.54,0,24.6,34.3,22.59,17.98,-7.57,28.7,1.024,9.72E-03
112,17.41,0,24.6,34.3,22.59,17.95,-7.57,28.7,1.024,9.81E-03
113.1,17.36,0,24.6,34.3,22.59,17.93,-7.57,28.7,1.024,9.89E-03
114.1,17.27,0,24.6,34.4,22.6,17.91,-7.57,28.7,1.025,9.98E-03
115.1,17.24,0,24.6,34.4,22.6,17.89,-7.57,28.7,1.025,1.01E-02
116.1,17.17,0,24.6,34.4,22.6,17.86,-7.57,28.7,1.025,1.01E-02
117.2,17.12,0,24.6,34.4,22.6,17.84,-7.57,28.7,1.025,1.02E-02
118.2,17.05,0,24.6,34.4,22.61,17.82,-7.57,28.7,1.025,1.03E-02
119.2,16.98,0,24.6,34.4,22.61,17.8,-7.57,28.7,1.026,1.04E-02
120.2,16.92,0,24.6,34.4,22.62,17.77,-7.57,28.7,1.026,1.05E-02
121.2,16.83,0,24.6,34.4,22.62,17.75,-7.57,28.7,1.026,1.06E-02
122.3,16.79,0,24.6,34.4,22.62,17.73,-7.57,28.7,1.026,1.06E-02
123.3,16.76,0,24.6,34.4,22.62,17.71,-7.57,28.7,1.026,1.07E-02
124.3,16.79,0,24.6,34.4,22.63,17.71,-7.57,28.7,1.026,1.08E-02
125.3,16.74,0,24.6,34.4,22.63,17.7,-7.57,28.7,1.027,1.09E-02
126.3,16.72,0,24.6,34.4,22.63,17.69,-7.57,28.7,1.027,1.10E-02
127.3,16.68,0,24.6,34.4,22.64,17.67,-7.57,28.8,1.027,1.11E-02
128.3,16.59,0,24.6,34.4,22.64,17.65,-7.57,28.8,1.027,1.11E-02
129.4,16.51,0,24.6,34.4,22.64,17.63,-7.57,28.8,1.027,1.12E-02
130.4,16.4,0,24.6,34.4,22.65,17.6,-7.57,28.8,1.028,1.13E-02
131.4,16.33,0,24.6,34.4,22.65,17.57,-7.57,28.8,1.028,1.14E-02
132.4,16.27,0,24.6,34.4,22.65,17.54,-7.57,28.8,1.028,1.15E-02
133.4,16.16,0,24.6,34.5,22.65,17.51,-7.57,28.8,1.028,1.15E-02
134.5,16.1,0,24.6,34.5,22.66,17.49,-7.57,28.8,1.028,1.16E-02
135.5,15.95,0,24.6,34.5,22.66,17.45,-7.57,28.8,1.028,1.17E-02
136.5,15.84,0,24.6,34.5,22.66,17.42,-7.57,28.8,1.029,1.18E-02
137.5,15.74,0,24.6,34.5,22.66,17.38,-7.57,28.8,1.029,1.19E-02
138.5,15.63,0,24.6,34.5,22.67,17.35,-7.57,28.8,1.029,1.19E-02
139.5,15.55,0,24.6,34.5,22.67,17.32,-7.57,28.8,1.029,1.20E-02
140.6,15.43,0,24.6,34.5,22.67,17.28,-7.57,28.8,1.029,1.21E-02
141.6,15.4,0,24.6,34.5,22.68,17.25,-7.57,28.8,1.029,1.22E-02
142.6,15.29,0,24.6,34.5,22.68,17.22,-7.57,28.8,1.03,1.22E-02
143.6,15.2,0,24.6,34.5,22.68,17.19,-7.57,28.8,1.03,1.23E-02
144.6,15.13,0,24.6,34.5,22.69,17.17,-7.57,28.8,1.03,1.24E-02
145.7,15.1,0,24.6,34.5,22.69,17.15,-7.57,28.8,1.03,1.25E-02
146.7,14.99,0,24.6,34.5,22.69,17.12,-7.57,28.8,1.03,1.25E-02
147.7,14.88,0,24.6,34.5,22.69,17.09,-7.57,28.9,1.03,1.26E-02
148.7,14.86,0,24.6,34.5,22.7,17.07,-7.57,28.9,1.031,1.27E-02
149.7,14.8,0,24.6,34.5,22.7,17.05,-7.57,28.9,1.031,1.27E-02
150.8,14.75,0,24.6,34.5,22.7,17.03,-7.57,28.9,1.031,1.28E-02
151.8,14.68,0,24.6,34.5,22.7,17.01,-7.57,28.9,1.031,1.29E-02
152.8,14.66,0,24.6,34.5,22.71,17,-7.57,28.9,1.031,1.30E-02
153.8,14.63,0,24.6,34.5,22.71,16.98,-7.57,28.9,1.031,1.30E-02
154.8,14.53,0,24.6,34.5,22.71,16.96,-7.57,28.9,1.032,1.31E-02
155.9,14.5,0,24.6,34.5,22.71,16.94,-7.57,28.9,1.032,1.32E-02
156.9,14.48,0,24.6,34.5,22.71,16.93,-7.57,28.9,1.032,1.32E-02
157.9,14.41,0,24.6,34.5,22.71,16.92,-7.57,28.9,1.032,1.33E-02
158.9,14.37,0,24.6,34.4,22.71,16.9,-7.57,28.9,1.032,1.34E-02
160,14.33,0,24.6,34.4,22.71,16.89,-7.57,28.9,1.032,1.35E-02
161,14.36,0,24.6,34.4,22.72,16.88,-7.57,28.9,1.033,1.35E-02
162,14.36,0,24.6,34.4,22.72,16.88,-7.57,28.9,1.033,1.36E-02
163,14.25,0,24.6,34.4,22.73,16.86,-7.57,28.9,1.033,1.37E-02
164,14.23,0,24.6,34.4,22.73,16.84,-7.57,28.9,1.033,1.37E-02
165.1,14.18,0,24.6,34.4,22.73,16.83,-7.57,28.9,1.033,1.38E-02
166.1,14.18,0,24.5,34.4,22.73,16.82,-7.57,28.9,1.033,1.39E-02
167.1,14.09,0,24.5,34.4,22.74,16.8,-7.57,28.9,1.033,1.39E-02
168.1,14.02,0,24.5,34.4,22.74,16.78,-7.57,28.9,1.034,1.40E-02
169.1,14.02,0,24.5,34.4,22.74,16.77,-7.57,28.9,1.034,1.41E-02
170.2,14.01,0,24.5,34.4,22.75,16.76,-7.57,28.9,1.034,1.42E-02
171.2,13.98,0,24.5,34.3,22.75,16.75,-7.57,29,1.034,1.42E-02
172.2,13.92,0,24.5,34.3,22.75,16.73,-7.57,29,1.034,1.43E-02
173.2,13.86,0,24.5,34.3,22.75,16.72,-7.57,29,1.034,1.44E-02
174.3,13.79,0,24.5,34.3,22.75,16.7,-7.57,29,1.035,1.44E-02
175.3,13.73,0,24.5,34.3,22.75,16.67,-7.57,29,1.035,1.45E-02
176.3,13.63,0,24.5,34.3,22.76,16.65,-7.57,29,1.035,1.46E-02
177.3,13.58,0,24.5,34.3,22.76,16.63,-7.57,29,1.035,1.46E-02
178.3,13.56,0,24.5,34.3,22.76,16.61,-7.57,29,1.035,1.47E-02
179.3,13.56,0,24.5,34.3,22.76,16.6,-7.57,29,1.035,1.48E-02
180.4,13.52,0,24.5,34.3,22.76,16.59,-7.57,29,1.035,1.48E-02
181.4,13.47,0,24.5,34.3,22.77,16.58,-7.57,29,1.036,1.49E-02
182.4,13.45,0,24.5,34.3,22.77,16.57,-7.57,29,1.036,1.50E-02
183.4,13.46,0,24.5,34.3,22.77,16.56,-7.57,29,1.036,1.50E-02
184.4,13.43,0,24.5,34.3,22.78,16.55,-7.57,29,1.036,1.51E-02
185.5,13.37,0,24.5,34.3,22.78,16.54,-7.57,29,1.036,1.52E-02
186.5,13.33,0,24.5,34.3,22.78,16.52,-7.57,29,1.036,1.52E-02
187.5,13.28,0,24.5,34.3,22.78,16.51,-7.57,29,1.036,1.53E-02
188.5,13.23,0,24.5,34.3,22.79,16.49,-7.57,29,1.037,1.54E-02
189.5,13.12,0,24.5,34.3,22.79,16.47,-7.57,29,1.037,1.54E-02
190.6,13.03,0,24.5,34.3,22.79,16.44,-7.57,29,1.037,1.55E-02
191.6,12.92,0,24.5,34.3,22.79,16.41,-7.57,29,1.037,1.55E-02
192.6,12.86,0,24.5,34.3,22.79,16.38,-7.57,29,1.037,1.56E-02
193.6,12.81,0,24.5,34.3,22.79,16.36,-7.57,29,1.037,1.57E-02
194.6,12.76,0,24.5,34.3,22.8,16.34,-7.57,29,1.037,1.57E-02
195.6,12.74,0,24.5,34.3,22.8,16.33,-7.57,29,1.038,1.58E-02
196.7,12.7,0,24.5,34.3,22.8,16.31,-7.57,29.1,1.038,1.59E-02
197.7,12.67,0,24.5,34.3,22.8,16.3,-7.57,29.1,1.038,1.59E-02
198.7,12.61,0,24.5,34.4,22.81,16.29,-7.57,29.1,1.038,1.60E-02
199.7,12.6,0,24.5,34.4,22.81,16.28,-7.57,29.1,1.038,1.60E-02
200.7,12.54,0,24.5,34.4,22.81,16.26,-7.57,29.1,1.038,1.61E-02
201.7,12.44,0,24.5,34.4,22.81,16.24,-7.57,29.1,1.038,1.62E-02
202.8,12.39,0,24.5,34.4,22.81,16.22,-7.57,29.1,1.039,1.62E-02
203.8,12.37,0,24.5,34.4,22.81,16.21,-7.57,29.1,1.039,1.63E-02
204.8,12.27,0,24.5,34.4,22.81,16.19,-7.57,29.1,1.039,1.63E-02
205.8,12.19,0,24.5,34.4,22.82,16.16,-7.57,29.1,1.039,1.64E-02
206.8,12.14,0,24.5,34.4,22.82,16.14,-7.57,29.1,1.039,1.65E-02
207.8,12.12,0,24.5,34.5,22.82,16.13,-7.57,29.1,1.039,1.65E-02
208.8,12.11,0,24.5,34.5,22.83,16.12,-7.57,29.1,1.039,1.66E-02
209.9,12.04,0,24.5,34.5,22.83,16.1,-7.57,29.1,1.039,1.66E-02
210.9,12.04,0,24.5,34.5,22.83,16.09,-7.57,29.1,1.04,1.67E-02
211.9,11.98,0,24.5,34.5,22.83,16.07,-7.57,29.1,1.04,1.68E-02
212.9,11.93,0,24.5,34.5,22.83,16.06,-7.57,29.1,1.04,1.68E-02
213.9,11.88,0,24.5,34.5,22.84,16.04,-7.57,29.1,1.04,1.69E-02
215,11.8,0,24.5,34.5,22.84,16.02,-7.57,29.1,1.04,1.69E-02
216,11.81,0,24.5,34.5,22.84,16.01,-7.57,29.1,1.04,1.70E-02
217,11.78,0,24.5,34.5,22.84,16,-7.57,29.1,1.04,1.70E-02
218,11.79,0,24.5,34.5,22.84,16,-7.57,29.1,1.04,1.71E-02
219,11.8,0,24.6,34.5,22.84,16,-7.57,29.1,1.041,1.72E-02
220,11.8,0,24.6,34.5,22.84,16,-7.57,29.1,1.041,1.72E-02
221.1,11.8,0,24.6,34.6,22.84,16,-7.57,29.1,1.041,1.73E-02
222.1,11.81,0,24.6,34.6,22.85,16,-7.57,29.1,1.041,1.73E-02
223.1,11.85,0,24.6,34.6,22.85,16,-7.57,29.1,1.041,1.74E-02
224.1,11.84,0,24.6,34.6,22.85,16.01,-7.57,29.1,1.041,1.75E-02
225.1,11.84,0,24.6,34.6,22.85,16.01,-7.57,29.1,1.041,1.75E-02
226.1,11.82,0,24.6,34.6,22.85,16,-7.57,29.2,1.041,1.76E-02
227.2,11.86,0,24.6,34.6,22.86,16.01,-7.57,29.2,1.042,1.76E-02
228.2,11.82,0,24.6,34.6,22.86,16,-7.57,29.2,1.042,1.77E-02
229.2,11.85,0,24.6,34.6,22.86,16,-7.57,29.2,1.042,1.77E-02
230.2,11.85,0,24.6,34.6,22.86,16,-7.57,29.2,1.042,1.78E-02
231.2,11.83,0,24.6,34.6,22.86,16,-7.57,29.2,1.042,1.79E-02
232.2,11.86,0,24.6,34.6,22.86,16,-7.57,29.2,1.042,1.79E-02
233.3,11.85,0,24.6,34.6,22.87,16,-7.57,29.2,1.042,1.80E-02
234.3,11.86,0,24.6,34.6,22.87,16,-7.57,29.2,1.043,1.80E-02
235.3,11.85,0,24.6,34.6,22.87,16,-7.57,29.2,1.043,1.81E-02
236.3,11.85,0,24.6,34.6,22.87,16,-7.57,29.2,1.043,1.81E-02
237.3,11.87,0,24.6,34.6,22.87,16.01,-7.57,29.2,1.043,1.82E-02
238.4,11.85,0,24.6,34.6,22.87,16,-7.57,29.2,1.043,1.83E-02
239.4,11.83,0,24.6,34.6,22.88,15.99,-7.57,29.2,1.043,1.83E-02
240.4,11.85,0,24.6,34.5,22.88,15.99,-7.57,29.2,1.043,1.84E-02
241.4,11.83,0,24.6,34.5,22.88,15.98,-7.57,29.2,1.043,1.84E-02
242.4,11.81,0,24.6,34.5,22.88,15.96,-7.57,29.2,1.044,1.85E-02
243.4,11.66,0,24.6,34.5,22.88,15.94,-7.57,29.2,1.044,1.86E-02
244.5,11.62,0,24.6,34.5,22.88,15.93,-7.57,29.2,1.044,1.86E-02
245.5,11.58,0,24.6,34.5,22.88,15.91,-7.57,29.2,1.044,1.87E-02
246.5,11.53,0,24.6,34.5,22.88,15.9,-7.57,29.2,1.044,1.87E-02
247.5,11.53,0,24.6,34.5,22.89,15.89,-7.57,29.2,1.044,1.88E-02
248.5,11.45,0,24.6,34.5,22.89,15.87,-7.57,29.2,1.044,1.88E-02
249.5,11.46,0,24.6,34.5,22.89,15.86,-7.57,29.2,1.044,1.89E-02
250.6,11.39,0,24.6,34.4,22.89,15.85,-7.57,29.2,1.045,1.89E-02
251.6,11.33,0,24.6,34.4,22.89,15.83,-7.57,29.2,1.045,1.90E-02
252.6,11.29,0,24.6,34.4,22.89,15.82,-7.57,29.2,1.045,1.91E-02
253.6,11.2,0,24.6,34.4,22.89,15.79,-7.57,29.2,1.045,1.91E-02
254.7,11.18,0,24.6,34.4,22.9,15.78,-7.57,29.3,1.045,1.92E-02
255.7,11.17,0,24.6,34.4,22.9,15.77,-7.57,29.3,1.045,1.92E-02
256.7,11.1,0,24.6,34.4,22.9,15.75,-7.57,29.3,1.045,1.93E-02
257.7,11.09,0,24.6,34.4,22.9,15.74,-7.57,29.3,1.045,1.93E-02
258.7,11.03,0,24.6,34.4,22.9,15.73,-7.57,29.3,1.046,1.94E-02
259.8,10.99,0,24.6,34.4,22.91,15.71,-7.57,29.3,1.046,1.94E-02
260.8,10.94,0,24.6,34.4,22.91,15.7,-7.57,29.3,1.046,1.95E-02
261.8,10.81,0,24.6,34.4,22.91,15.67,-7.57,29.3,1.046,1.95E-02
262.8,10.81,0,24.6,34.4,22.91,15.66,-7.57,29.3,1.046,1.96E-02
263.8,10.8,0,24.6,34.4,22.91,15.65,-7.57,29.3,1.046,1.97E-02
264.8,10.79,0,24.6,34.4,22.91,15.64,-7.57,29.3,1.046,1.97E-02
265.9,10.77,0,24.6,34.4,22.91,15.64,-7.57,29.3,1.046,1.98E-02
266.9,10.77,0,24.6,34.4,22.91,15.63,-7.57,29.3,1.046,1.98E-02
267.9,10.79,0,24.6,34.4,22.91,15.63,-7.57,29.3,1.047,1.99E-02
268.9,10.75,0,24.6,34.4,22.91,15.63,-7.57,29.3,1.047,1.99E-02
269.9,10.69,0,24.6,34.4,22.91,15.62,-7.57,29.3,1.047,2.00E-02
270.9,10.67,0,24.6,34.4,22.91,15.61,-7.57,29.3,1.047,2.00E-02
272,10.61,0,24.6,34.4,22.92,15.59,-7.57,29.3,1.047,2.01E-02
273,10.58,0,24.6,34.4,22.92,15.58,-7.57,29.3,1.047,2.01E-02
274,10.58,0,24.6,34.4,22.92,15.58,-7.57,29.3,1.047,2.02E-02
275,10.57,0,24.5,34.4,22.92,15.57,-7.57,29.3,1.047,2.02E-02
276,10.6,0,24.5,34.3,22.92,15.57,-7.57,29.3,1.048,2.03E-02
277.1,10.6,0,24.5,34.3,22.92,15.57,-7.57,29.3,1.048,2.03E-02
278.1,10.63,0,24.5,34.3,22.92,15.58,-7.57,29.3,1.048,2.04E-02
279.1,10.65,0,24.5,34.3,22.92,15.58,-7.57,29.3,1.048,2.04E-02
280.1,10.61,0,24.5,34.3,22.92,15.58,-7.57,29.3,1.048,2.05E-02
281.1,10.65,0,24.5,34.3,22.92,15.58,-7.57,29.3,1.048,2.05E-02
282.1,10.63,0,24.5,34.3,22.92,15.58,-7.57,29.3,1.048,2.06E-02
283.2,10.61,0,24.5,34.3,22.92,15.58,-7.57,29.3,1.048,2.06E-02
284.2,10.59,0,24.5,34.4,22.92,15.57,-7.57,29.4,1.048,2.07E-02
285.2,10.59,0,24.5,34.4,22.92,15.56,-7.57,29.4,1.049,2.07E-02
286.2,10.58,0,24.5,34.4,22.93,15.55,-7.57,29.4,1.049,2.08E-02
287.2,10.47,0,24.5,34.4,22.93,15.54,-7.57,29.4,1.049,2.09E-02
288.3,10.43,0,24.5,34.4,22.93,15.53,-7.57,29.4,1.049,2.09E-02
289.3,10.39,0,24.5,34.4,22.93,15.52,-7.57,29.4,1.049,2.10E-02
290.3,10.43,0,24.5,34.4,22.93,15.52,-7.57,29.4,1.049,2.10E-02
291.3,10.43,0,24.5,34.4,22.93,15.52,-7.57,29.4,1.049,2.11E-02
292.3,10.46,0,24.5,34.4,22.93,15.52,-7.57,29.4,1.049,2.11E-02
293.3,10.4,0,24.5,34.4,22.93,15.52,-7.57,29.4,1.049,2.12E-02
294.3,10.42,0,24.5,34.4,22.93,15.52,-7.57,29.4,1.05,2.12E-02
295.4,10.48,0,24.5,34.4,22.93,15.52,-7.57,29.4,1.05,2.13E-02
296.4,10.44,0,24.5,34.4,22.93,15.52,-7.57,29.4,1.05,2.13E-02
297.4,10.43,0,24.5,34.4,22.93,15.51,-7.57,29.4,1.05,2.14E-02
298.4,10.4,0,24.5,34.4,22.93,15.5,-7.57,29.4,1.05,2.14E-02
299.4,10.41,0,24.5,34.4,22.93,15.49,-7.57,29.4,1.05,2.15E-02
300.4,10.26,0,24.5,34.4,22.93,15.48,-7.57,29.4,1.05,2.15E-02
301.5,10.25,0,24.5,34.4,22.93,15.47,-7.57,29.4,1.05,2.16E-02
302.5,10.25,0,24.5,34.4,22.93,15.46,-7.57,29.4,1.05,2.16E-02
303.5,10.24,0,24.5,34.3,22.93,15.46,-7.57,29.4,1.051,2.17E-02
304.5,10.26,0,24.5,34.3,22.93,15.46,-7.57,29.4,1.051,2.17E-02
305.5,10.27,0,24.5,34.3,22.94,15.46,-7.57,29.4,1.051,2.18E-02
306.6,10.3,0,24.5,34.3,22.94,15.46,-7.57,29.4,1.051,2.18E-02
307.6,10.28,0,24.5,34.3,22.94,15.46,-7.57,29.4,1.051,2.19E-02
308.6,10.28,0,24.5,34.3,22.94,15.45,-7.57,29.4,1.051,2.19E-02
309.6,10.27,0,24.5,34.3,22.94,15.45,-7.57,29.4,1.051,2.20E-02
