Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
64.1,17.25,0,25.4,47.8,23.19,18.16,-7.57,29.5,0.988,6.57E-03
65.1,17.1,0,25.4,47.8,23.19,18.11,-7.57,29.5,0.988,6.65E-03
66.1,16.94,0,25.4,47.8,23.19,18.07,-7.57,29.5,0.989,6.73E-03
67.2,16.82,0,25.4,47.8,23.19,18.03,-7.57,29.5,0.989,6.82E-03
68.2,16.69,0,25.4,47.8,23.19,17.99,-7.57,29.5,0.989,6.90E-03
69.2,16.56,0,25.4,47.8,23.2,17.95,-7.57,29.5,0.989,6.98E-03
70.2,16.45,0,25.4,47.8,23.2,17.91,-7.57,29.5,0.989,7.06E-03
71.2,16.32,0,25.4,47.8,23.2,17.88,-7.57,29.5,0.989,7.14E-03
72.3,16.15,0,25.4,47.8,23.19,17.83,-7.57,29.5,0.99,7.22E-03
73.3,16.02,0,25.4,47.8,23.19,17.79,-7.57,29.5,0.99,7.30E-03
74.3,15.88,0,25.4,47.8,23.19,17.75,-7.57,29.5,0.99,7.37E-03
75.3,15.78,0,25.4,47.8,23.19,17.72,-7.57,29.5,0.99,7.45E-03
76.3,15.62,0,25.4,47.8,23.19,17.68,-7.57,29.5,0.99,7.53E-03
77.3,15.45,0,25.4,47.8,23.19,17.63,-7.57,29.5,0.991,7.60E-03
78.4,15.35,0,25.4,47.8,23.2,17.59,-7.57,29.5,0.991,7.68E-03
79.4,15.2,0,25.4,47.8,23.2,17.55,-7.57,29.5,0.991,7.75E-03
80.4,15.04,0,25.4,47.8,23.2,17.5,-7.57,29.5,0.991,7.83E-03
81.4,14.89,0,25.4,47.8,23.2,17.46,-7.57,29.5,0.991,7.90E-03
82.4,14.77,0,25.4,47.8,23.2,17.42,-7.57,29.5,0.991,7.97E-03
83.5,14.68,0,25.4,47.8,23.21,17.38,-7.57,29.5,0.991,8.04E-03
84.5,14.53,0,25.4,47.8,23.21,17.34,-7.57,29.5,0.992,8.12E-03
85.5,14.39,0,25.4,47.8,23.21,17.3,-7.57,29.5,0.992,8.19E-03
86.5,14.33,0,25.4,47.8,23.21,17.27,-7.57,29.6,0.992,8.26E-03
87.5,14.2,0,25.4,47.8,23.21,17.23,-7.57,29.6,0.992,8.33E-03
88.6,14.05,0,25.4,47.8,23.22,17.19,-7.57,29.6,0.992,8.39E-03
89.6,13.97,0,25.4,47.8,23.22,17.16,-7.57,29.6,0.992,8.46E-03
90.6,13.9,0,25.4,47.8,23.22,17.14,-7.57,29.6,0.993,8.53E-03
91.6,13.87,0,25.4,47.8,23.22,17.12,-7.57,29.6,0.993,8.60E-03
92.6,13.77,0,25.4,47.8,23.22,17.09,-7.57,29.6,0.993,8.67E-03
93.7,13.72,0,25.4,47.8,23.22,17.07,-7.57,29.6,0.993,8.73E-03
94.7,13.76,0,25.4,47.8,23.22,17.07,-7.57,29.6,0.993,8.80E-03
95.7,13.67,0,25.4,47.8,23.22,17.05,-7.57,29.6,0.993,8.87E-03
96.7,13.58,0,25.4,47.8,23.22,17.03,-7.57,29.6,0.993,8.94E-03
97.7,13.44,0,25.4,47.8,23.22,17,-7.57,29.6,0.994,9.00E-03
98.8,13.3,0,25.4,47.8,23.22,16.96,-7.57,29.6,0.994,9.07E-03
99.8,13.22,0,25.4,47.8,23.22,16.93,-7.57,29.6,0.994,9.13E-03
100.8,13.04,0,25.4,47.8,23.22,16.89,-7.57,29.6,0.994,9.20E-03
101.8,12.93,0,25.4,47.8,23.23,16.85,-7.57,29.6,0.994,9.26E-03
102.8,12.8,0,25.4,47.8,23.23,16.81,-7.57,29.6,0.994,9.32E-03
103.9,12.72,0,25.4,47.8,23.23,16.78,-7.57,29.6,0.994,9.39E-03
104.9,12.65,0,25.4,47.8,23.23,16.76,-7.57,29.6,0.995,9.45E-03
105.9,12.5,0,25.4,47.8,23.23,16.72,-7.57,29.6,0.995,9.51E-03
106.9,12.39,0,25.4,47.8,23.24,16.68,-7.57,29.6,0.995,9.57E-03
108,12.31,0,25.4,47.8,23.24,16.65,-7.57,29.7,0.995,9.63E-03
109,12.23,0,25.4,47.8,23.24,16.63,-7.57,29.7,0.995,9.69E-03
110,12.13,0,25.4,47.8,23.24,16.6,-7.57,29.7,0.995,9.75E-03
111,12.07,0,25.4,47.8,23.25,16.57,-7.57,29.7,0.995,9.81E-03
112.1,12.02,0,25.4,47.8,23.25,16.55,-7.57,29.7,0.996,9.87E-03
113.1,11.95,0,25.4,47.8,23.25,16.53,-7.57,29.7,0.996,9.93E-03
114.1,11.82,0,25.4,47.8,23.25,16.5,-7.57,29.7,0.996,9.99E-03
115.1,11.76,0,25.4,47.8,23.25,16.48,-7.57,29.7,0.996,1.00E-02
116.1,11.64,0,25.4,47.8,23.25,16.45,-7.57,29.7,0.996,1.01E-02
117.1,11.51,0,25.4,47.9,23.26,16.41,-7.57,29.7,0.996,1.02E-02
118.2,11.39,0,25.4,47.9,23.26,16.37,-7.57,29.7,0.996,1.02E-02
119.2,11.34,0,25.4,47.9,23.26,16.35,-7.57,29.7,0.996,1.03E-02
120.2,11.28,0,25.4,47.9,23.26,16.33,-7.57,29.7,0.997,1.03E-02
121.2,11.18,0,25.4,47.9,23.26,16.3,-7.57,29.7,0.997,1.04E-02
122.2,11.16,0,25.4,47.9,23.26,16.29,-7.57,29.7,0.997,1.04E-02
123.3,11.11,0,25.4,47.9,23.26,16.27,-7.57,29.7,0.997,1.05E-02
124.3,11.02,0,25.4,47.9,23.26,16.25,-7.57,29.7,0.997,1.05E-02
125.3,10.86,0,25.4,47.9,23.26,16.22,-7.57,29.7,0.997,1.06E-02
126.3,10.76,0,25.4,47.9,23.26,16.19,-7.57,29.7,0.997,1.06E-02
127.3,10.71,0,25.4,47.9,23.26,16.16,-7.57,29.8,0.997,1.07E-02
128.3,10.62,0,25.4,47.9,23.27,16.14,-7.57,29.8,0.998,1.07E-02
129.3,10.5,0,25.4,47.9,23.27,16.11,-7.57,29.8,0.998,1.08E-02
130.4,10.47,0,25.4,47.9,23.27,16.08,-7.57,29.8,0.998,1.09E-02
131.4,10.43,0,25.4,47.9,23.27,16.07,-7.57,29.8,0.998,1.09E-02
132.4,10.39,0,25.4,47.9,23.27,16.05,-7.57,29.8,0.998,1.10E-02
133.4,10.34,0,25.4,47.9,23.27,16.04,-7.57,29.8,0.998,1.10E-02
134.4,10.28,0,25.4,47.9,23.27,16.02,-7.57,29.8,0.998,1.11E-02
135.5,10.29,0,25.4,47.9,23.27,16.01,-7.57,29.8,0.998,1.11E-02
136.5,10.22,0,25.4,47.8,23.28,16,-7.57,29.8,0.998,1.12E-02
137.5,10.17,0,25.4,47.8,23.28,15.98,-7.57,29.8,0.999,1.12E-02
138.5,10.14,0,25.4,47.8,23.28,15.97,-7.57,29.8,0.999,1.13E-02
139.5,10.12,0,25.4,47.8,23.28,15.96,-7.57,29.8,0.999,1.13E-02
140.6,10.07,0,25.4,47.8,23.29,15.94,-7.57,29.8,0.999,1.14E-02
141.6,10.09,0,25.4,47.8,23.29,15.94,-7.57,29.8,0.999,1.14E-02
142.6,10.04,0,25.4,47.8,23.29,15.93,-7.57,29.8,0.999,1.15E-02
143.6,10.03,0,25.4,47.8,23.29,15.92,-7.57,29.8,0.999,1.15E-02
144.6,9.98,0,25.4,47.8,23.29,15.91,-7.57,29.8,0.999,1.16E-02
145.7,9.9,0,25.4,47.8,23.29,15.9,-7.57,29.9,0.999,1.16E-02
146.7,9.84,0,25.4,47.8,23.29,15.88,-7.57,29.9,1,1.16E-02
147.7,9.76,0,25.4,47.8,23.29,15.86,-7.57,29.9,1,1.17E-02
148.7,9.76,0,25.4,47.8,23.29,15.85,-7.57,29.9,1,1.17E-02
149.7,9.75,0,25.4,47.8,23.29,15.84,-7.57,29.9,1,1.18E-02
150.7,9.71,0,25.4,47.8,23.29,15.83,-7.57,29.9,1,1.18E-02
151.8,9.7,0,25.4,47.8,23.3,15.82,-7.57,29.9,1,1.19E-02
152.8,9.67,0,25.4,47.8,23.3,15.81,-7.57,29.9,1,1.19E-02
153.8,9.59,0,25.4,47.8,23.3,15.79,-7.57,29.9,1,1.20E-02
154.8,9.51,0,25.4,47.8,23.3,15.77,-7.57,29.9,1,1.20E-02
155.8,9.44,0,25.4,47.8,23.3,15.75,-7.57,29.9,1,1.21E-02
156.8,9.38,0,25.4,47.8,23.3,15.73,-7.57,29.9,1.001,1.21E-02
157.8,9.35,0,25.4,47.8,23.3,15.72,-7.57,29.9,1.001,1.22E-02
158.9,9.33,0,25.4,47.8,23.3,15.71,-7.57,29.9,1.001,1.22E-02
159.9,9.3,0,25.4,47.8,23.31,15.7,-7.57,29.9,1.001,1.23E-02
160.9,9.27,0,25.4,47.8,23.31,15.69,-7.57,29.9,1.001,1.23E-02
162,9.24,0,25.4,47.8,23.31,15.68,-7.57,29.9,1.001,1.23E-02
163,9.24,0,25.4,47.8,23.31,15.67,-7.57,29.9,1.001,1.24E-02
164,9.17,0,25.4,47.8,23.31,15.66,-7.57,30,1.001,1.24E-02
165,9.16,0,25.4,47.8,23.31,15.65,-7.57,30,1.001,1.25E-02
166,9.14,0,25.4,47.8,23.31,15.64,-7.57,30,1.001,1.25E-02
167.1,9.1,0,25.4,47.8,23.32,15.63,-7.57,30,1.002,1.26E-02
168.1,9.07,0,25.4,47.8,23.32,15.62,-7.57,30,1.002,1.26E-02
169.1,9.04,0,25.4,47.8,23.32,15.61,-7.57,30,1.002,1.27E-02
170.1,9.01,0,25.4,47.8,23.32,15.6,-7.57,30,1.002,1.27E-02
171.1,8.97,0,25.4,47.8,23.32,15.59,-7.57,30,1.002,1.28E-02
172.2,8.97,0,25.4,47.8,23.32,15.59,-7.57,30,1.002,1.28E-02
173.2,8.92,0,25.4,47.8,23.32,15.58,-7.57,30,1.002,1.28E-02
174.2,8.89,0,25.4,47.8,23.32,15.57,-7.57,30,1.002,1.29E-02
175.3,8.84,0,25.4,47.8,23.32,15.56,-7.57,30,1.002,1.29E-02
176.3,8.79,0,25.4,47.8,23.32,15.54,-7.57,30,1.002,1.30E-02
177.3,8.74,0,25.4,47.8,23.32,15.53,-7.57,30,1.003,1.30E-02
178.3,8.72,0,25.4,47.8,23.32,15.52,-7.57,30,1.003,1.31E-02
179.3,8.75,0,25.4,47.8,23.32,15.52,-7.57,30,1.003,1.31E-02
180.3,8.73,0,25.4,47.8,23.32,15.51,-7.57,30,1.003,1.31E-02
181.4,8.75,0,25.4,47.8,23.33,15.51,-7.57,30,1.003,1.32E-02
182.4,8.75,0,25.4,47.8,23.33,15.51,-7.57,30,1.003,1.32E-02
183.4,8.8,0,25.4,47.8,23.33,15.52,-7.57,30,1.003,1.33E-02
184.4,8.77,0,25.4,47.8,23.33,15.52,-7.57,30,1.003,1.33E-02
185.5,8.76,0,25.4,47.9,23.33,15.51,-7.57,30,1.003,1.34E-02
186.5,8.77,0,25.4,47.9,23.33,15.51,-7.57,30.1,1.003,1.34E-02
187.5,8.72,0,25.4,47.9,23.33,15.49,-7.57,30.1,1.003,1.34E-02
188.5,8.74,0,25.4,47.9,23.33,15.49,-7.57,30.1,1.004,1.35E-02
189.5,8.58,0,25.4,47.9,23.33,15.47,-7.57,30.1,1.004,1.35E-02
190.5,8.58,0,25.4,47.9,23.33,15.46,-7.57,30.1,1.004,1.36E-02
191.6,8.56,0,25.4,47.9,23.34,15.45,-7.57,30.1,1.004,1.36E-02
192.6,8.53,0,25.4,47.9,23.34,15.44,-7.57,30.1,1.004,1.37E-02
193.6,8.59,0,25.4,47.9,23.34,15.45,-7.57,30.1,1.004,1.37E-02
194.6,8.58,0,25.4,47.9,23.34,15.45,-7.57,30.1,1.004,1.37E-02
195.6,8.61,0,25.4,47.9,23.34,15.45,-7.57,30.1,1.004,1.38E-02
196.6,8.64,0,25.4,47.9,23.34,15.46,-7.57,30.1,1.004,1.38E-02
197.7,8.69,0,25.4,47.9,23.34,15.47,-7.57,30.1,1.004,1.39E-02
198.7,8.72,0,25.4,47.9,23.34,15.48,-7.57,30.1,1.005,1.39E-02
199.7,8.76,0,25.4,47.9,23.34,15.49,-7.57,30.1,1.005,1.39E-02
200.7,8.76,0,25.4,47.9,23.34,15.49,-7.57,30.1,1.005,1.40E-02
201.7,8.78,0,25.4,47.9,23.34,15.5,-7.57,30.1,1.005,1.40E-02
202.7,8.79,0,25.4,47.9,23.34,15.5,-7.57,30.1,1.005,1.41E-02
203.8,8.8,0,25.4,47.9,23.34,15.51,-7.57,30.1,1.005,1.41E-02
204.8,8.81,0,25.4,47.9,23.34,15.52,-7.57,30.1,1.005,1.42E-02
205.8,8.8,0,25.4,47.9,23.34,15.52,-7.57,30.1,1.005,1.42E-02
206.8,8.87,0,25.4,47.9,23.34,15.53,-7.57,30.1,1.005,1.43E-02
207.8,8.95,0,25.4,47.9,23.34,15.54,-7.57,30.1,1.005,1.43E-02
208.9,9,0,25.4,47.9,23.34,15.56,-7.57,30.1,1.005,1.43E-02
209.9,9.09,0,25.4,47.9,23.34,15.58,-7.57,30.1,1.006,1.44E-02
210.9,9.17,0,25.4,47.9,23.34,15.6,-7.57,30.1,1.006,1.44E-02
211.9,9.24,0,25.4,47.9,23.34,15.62,-7.57,30.2,1.006,1.45E-02
212.9,9.34,0,25.4,47.9,23.34,15.64,-7.57,30.2,1.006,1.45E-02
213.9,9.4,0,25.4,47.9,23.34,15.66,-7.57,30.2,1.006,1.46E-02
215,9.43,0,25.4,47.9,23.34,15.68,-7.57,30.2,1.006,1.46E-02
216,9.46,0,25.4,47.9,23.35,15.69,-7.57,30.2,1.006,1.47E-02
217,9.49,0,25.4,47.9,23.35,15.7,-7.57,30.2,1.006,1.47E-02
218,9.52,0,25.4,47.9,23.34,15.71,-7.57,30.2,1.006,1.48E-02
219,9.45,0,25.4,47.9,23.34,15.7,-7.57,30.2,1.007,1.48E-02
220,9.47,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.007,1.48E-02
221.1,9.46,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.007,1.49E-02
222.1,9.46,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.007,1.49E-02
223.1,9.43,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.007,1.50E-02
224.1,9.44,0,25.4,47.8,23.35,15.7,-7.57,30.2,1.007,1.50E-02
225.1,9.45,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.007,1.51E-02
226.2,9.44,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.007,1.51E-02
227.2,9.44,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.007,1.52E-02
228.2,9.42,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.007,1.52E-02
229.2,9.44,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.008,1.53E-02
230.3,9.43,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.008,1.53E-02
231.3,9.44,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.008,1.54E-02
232.3,9.44,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.008,1.54E-02
233.3,9.46,0,25.4,47.8,23.34,15.7,-7.57,30.2,1.008,1.54E-02
234.3,9.51,0,25.4,47.8,23.34,15.72,-7.57,30.2,1.008,1.55E-02
235.4,9.65,0,25.4,47.8,23.34,15.74,-7.57,30.2,1.008,1.55E-02
236.4,9.7,0,25.4,47.8,23.35,15.75,-7.57,30.2,1.008,1.56E-02
237.4,9.78,0,25.4,47.8,23.35,15.77,-7.57,30.2,1.008,1.56E-02
238.4,9.85,0,25.4,47.8,23.35,15.79,-7.57,30.2,1.008,1.57E-02
239.5,9.92,0,25.4,47.8,23.35,15.82,-7.57,30.2,1.009,1.57E-02
240.5,9.99,0,25.4,47.8,23.35,15.84,-7.57,30.2,1.009,1.58E-02
241.5,10.05,0,25.4,47.8,23.34,15.86,-7.57,30.2,1.009,1.58E-02
242.5,10.12,0,25.4,47.8,23.34,15.88,-7.57,30.2,1.009,1.59E-02
243.5,10.2,0,25.4,47.8,23.34,15.9,-7.57,30.2,1.009,1.59E-02
244.5,10.27,0,25.4,47.8,23.34,15.92,-7.57,30.3,1.009,1.60E-02
245.6,10.23,0,25.4,47.9,23.34,15.92,-7.57,30.3,1.009,1.60E-02
246.6,10.21,0,25.3,47.9,23.34,15.92,-7.57,30.3,1.009,1.61E-02
247.6,10.11,0,25.3,47.9,23.34,15.91,-7.57,30.3,1.009,1.61E-02
248.6,10.02,0,25.3,47.9,23.34,15.89,-7.57,30.3,1.01,1.62E-02
249.6,9.94,0,25.3,47.9,23.34,15.87,-7.57,30.3,1.01,1.62E-02
250.6,9.84,0,25.3,47.9,23.34,15.84,-7.57,30.3,1.01,1.63E-02
251.7,9.79,0,25.3,47.9,23.34,15.82,-7.57,30.3,1.01,1.63E-02
252.7,9.67,0,25.3,47.9,23.34,15.79,-7.57,30.3,1.01,1.64E-02
253.7,9.59,0,25.3,47.9,23.34,15.77,-7.57,30.3,1.01,1.64E-02
254.7,9.56,0,25.3,47.9,23.34,15.75,-7.57,30.3,1.01,1.65E-02
255.7,9.42,0,25.3,47.9,23.34,15.72,-7.57,30.3,1.01,1.65E-02
256.7,9.31,0,25.3,47.9,23.34,15.69,-7.57,30.3,1.01,1.66E-02
257.8,9.26,0,25.3,47.9,23.34,15.67,-7.57,30.3,1.011,1.66E-02
258.8,9.22,0,25.3,47.9,23.34,15.66,-7.57,30.3,1.011,1.66E-02
259.8,9.16,0,25.3,47.9,23.34,15.64,-7.57,30.3,1.011,1.67E-02
260.8,9.08,0,25.3,47.9,23.34,15.62,-7.57,30.3,1.011,1.67E-02
261.8,9.04,0,25.3,47.9,23.33,15.61,-7.57,30.3,1.011,1.68E-02
262.8,8.98,0,25.3,47.9,23.33,15.59,-7.57,30.3,1.011,1.68E-02
263.8,8.9,0,25.3,47.9,23.33,15.57,-7.57,30.3,1.011,1.69E-02
264.9,8.84,0,25.3,47.9,23.33,15.55,-7.57,30.3,1.011,1.69E-02
265.9,8.84,0,25.3,47.9,23.34,15.54,-7.57,30.3,1.011,1.70E-02
266.9,8.77,0,25.3,47.9,23.34,15.53,-7.57,30.3,1.011,1.70E-02
267.9,8.75,0,25.3,47.9,23.34,15.52,-7.57,30.3,1.011,1.70E-02
269,8.71,0,25.3,47.9,23.34,15.5,-7.57,30.3,1.012,1.71E-02
270,8.68,0,25.3,47.9,23.34,15.49,-7.57,30.3,1.012,1.71E-02
271,8.57,0,25.3,47.9,23.33,15.47,-7.57,30.3,1.012,1.72E-02
272,8.49,0,25.3,47.9,23.33,15.45,-7.57,30.3,1.012,1.72E-02
273,8.42,0,25.3,47.9,23.33,15.43,-7.57,30.3,1.012,1.73E-02
274.1,8.34,0,25.3,47.9,23.33,15.41,-7.57,30.3,1.012,1.73E-02
275.1,8.31,0,25.3,47.9,23.33,15.4,-7.57,30.3,1.012,1.73E-02
276.1,8.23,0,25.3,47.9,23.33,15.38,-7.57,30.3,1.012,1.74E-02
277.1,8.24,0,25.3,47.9,23.33,15.37,-7.57,30.3,1.012,1.74E-02
278.1,8.21,0,25.3,48,23.33,15.36,-7.57,30.3,1.012,1.75E-02
279.2,8.16,0,25.3,48,23.33,15.35,-7.57,30.3,1.013,1.75E-02
280.2,8.17,0,25.3,48,23.33,15.34,-7.57,30.3,1.013,1.75E-02
281.2,8.15,0,25.3,48,23.33,15.34,-7.57,30.3,1.013,1.76E-02
282.2,8.13,0,25.3,48,23.33,15.33,-7.57,30.3,1.013,1.76E-02
283.3,8.14,0,25.4,48,23.33,15.33,-7.57,30.4,1.013,1.77E-02
284.3,8.12,0,25.4,48,23.33,15.33,-7.57,30.4,1.013,1.77E-02
285.3,8.16,0,25.4,48,23.33,15.34,-7.57,30.4,1.013,1.77E-02
286.3,8.1,0,25.4,48,23.32,15.33,-7.57,30.4,1.013,1.78E-02
287.3,8.08,0,25.4,48,23.32,15.33,-7.57,30.4,1.013,1.78E-02
288.3,8.13,0,25.4,48,23.32,15.32,-7.57,30.4,1.013,1.79E-02
289.4,8,0,25.4,48,23.32,15.31,-7.57,30.4,1.013,1.79E-02
290.4,8,0,25.4,48,23.32,15.31,-7.57,30.4,1.013,1.79E-02
291.4,8.1,0,25.4,48,23.32,15.31,-7.57,30.4,1.014,1.80E-02
292.4,8.1,0,25.4,48,23.32,15.31,-7.57,30.4,1.014,1.80E-02
293.4,8.11,0,25.4,48,23.32,15.31,-7.57,30.4,1.014,1.81E-02
294.5,8.12,0,25.4,48,23.32,15.32,-7.57,30.4,1.014,1.81E-02
295.5,8.13,0,25.4,48,23.32,15.33,-7.57,30.4,1.014,1.81E-02
296.5,8.1,0,25.4,48,23.32,15.33,-7.57,30.4,1.014,1.82E-02
297.5,8.09,0,25.4,48,23.32,15.33,-7.57,30.4,1.014,1.82E-02
298.5,8.19,0,25.4,48,23.32,15.34,-7.57,30.4,1.014,1.82E-02
299.5,8.22,0,25.4,48,23.32,15.35,-7.57,30.4,1.014,1.83E-02
300.6,8.26,0,25.4,48,23.32,15.36,-7.57,30.4,1.014,1.83E-02
301.6,8.29,0,25.4,48,23.32,15.37,-7.57,30.4,1.014,1.84E-02
302.6,8.36,0,25.4,48,23.32,15.39,-7.57,30.4,1.015,1.84E-02
303.6,8.38,0,25.4,48,23.32,15.4,-7.57,30.4,1.015,1.85E-02
304.6,8.38,0,25.3,48,23.32,15.4,-7.57,30.4,1.015,1.85E-02
305.6,8.36,0,25.3,48,23.32,15.4,-7.57,30.4,1.015,1.85E-02
306.7,8.35,0,25.3,48,23.32,15.4,-7.57,30.4,1.015,1.86E-02
307.7,8.31,0,25.3,48,23.32,15.4,-7.57,30.4,1.015,1.86E-02
308.7,8.32,0,25.3,48,23.32,15.4,-7.57,30.4,1.015,1.87E-02
