Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
62.1,26.05,0,24.8,32.6,22.69,21.11,-7.57,28.8,0.263,7.71E-03
63.1,25.89,0,24.8,32.6,22.69,21.05,-7.57,28.9,0.264,7.84E-03
64.1,25.69,0,24.8,32.6,22.7,20.99,-7.57,28.9,0.264,7.97E-03
65.2,25.51,0,24.8,32.6,22.7,20.94,-7.57,28.9,0.264,8.09E-03
66.2,25.38,0,24.8,32.6,22.7,20.89,-7.57,28.9,0.265,8.22E-03
67.2,25.2,0,24.8,32.6,22.7,20.84,-7.57,28.9,0.265,8.34E-03
68.2,25.09,0,24.8,32.6,22.71,20.79,-7.57,28.9,0.265,8.46E-03
69.2,24.97,0,24.8,32.6,22.71,20.75,-7.57,28.9,0.265,8.59E-03
70.3,24.81,0,24.8,32.6,22.71,20.7,-7.57,28.9,0.266,8.71E-03
71.3,24.67,0,24.8,32.6,22.71,20.66,-7.57,28.9,0.266,8.83E-03
72.3,24.47,0,24.8,32.6,22.71,20.61,-7.57,28.9,0.266,8.95E-03
73.3,24.32,0,24.8,32.7,22.71,20.56,-7.57,28.9,0.266,9.07E-03
74.3,24.12,0,24.8,32.7,22.71,20.5,-7.57,28.9,0.267,9.18E-03
75.3,23.87,0,24.8,32.7,22.72,20.43,-7.57,28.9,0.267,9.30E-03
76.4,23.69,0,24.8,32.7,22.72,20.37,-7.57,28.9,0.267,9.42E-03
77.4,23.5,0,24.8,32.7,22.72,20.31,-7.57,28.9,0.268,9.53E-03
78.4,23.32,0,24.8,32.7,22.72,20.25,-7.57,28.9,0.268,9.65E-03
79.4,23.13,0,24.8,32.7,22.73,20.19,-7.57,28.9,0.268,9.76E-03
80.4,22.89,0,24.8,32.7,22.73,20.12,-7.57,29,0.268,9.87E-03
81.5,22.72,0,24.8,32.8,22.73,20.06,-7.57,29,0.269,9.99E-03
82.5,22.5,0,24.8,32.8,22.74,20,-7.57,29,0.269,1.01E-02
83.5,22.26,0,24.8,32.8,22.74,19.92,-7.57,29,0.269,1.02E-02
84.5,22.03,0,24.8,32.8,22.74,19.85,-7.57,29,0.269,1.03E-02
85.5,21.81,0,24.9,32.8,22.75,19.78,-7.57,29,0.269,1.04E-02
86.6,21.63,0,24.9,32.8,22.75,19.72,-7.57,29,0.27,1.05E-02
87.6,21.42,0,24.9,32.8,22.76,19.65,-7.57,29,0.27,1.06E-02
88.6,21.21,0,24.9,32.8,22.76,19.58,-7.57,29,0.27,1.07E-02
89.6,21.04,0,24.9,32.8,22.76,19.52,-7.57,29,0.27,1.08E-02
90.6,20.85,0,24.9,32.8,22.77,19.46,-7.57,29,0.271,1.09E-02
91.7,20.7,0,24.9,32.8,22.77,19.41,-7.57,29,0.271,1.10E-02
92.7,20.54,0,24.9,32.8,22.77,19.36,-7.57,29,0.271,1.11E-02
93.7,20.39,0,24.9,32.8,22.78,19.3,-7.57,29,0.271,1.12E-02
94.7,20.23,0,24.9,32.8,22.78,19.25,-7.57,29,0.272,1.13E-02
95.8,20.08,0,25,32.8,22.78,19.2,-7.57,29,0.272,1.14E-02
96.8,19.91,0,25,32.8,22.78,19.15,-7.57,29.1,0.272,1.15E-02
97.8,19.72,0,25,32.8,22.79,19.1,-7.57,29.1,0.272,1.16E-02
98.8,19.51,0,25,32.8,22.79,19.03,-7.57,29.1,0.272,1.17E-02
99.8,19.32,0,25,32.8,22.8,18.97,-7.57,29.1,0.273,1.18E-02
100.9,19.13,0,25,32.8,22.8,18.91,-7.57,29.1,0.273,1.19E-02
101.9,18.91,0,25,32.8,22.8,18.85,-7.57,29.1,0.273,1.20E-02
102.9,18.67,0,25,32.8,22.81,18.78,-7.57,29.1,0.273,1.21E-02
103.9,18.44,0,25,32.8,22.81,18.7,-7.57,29.1,0.273,1.22E-02
105,18.18,0,25,32.8,22.82,18.63,-7.57,29.1,0.274,1.23E-02
106,17.99,0,25,32.8,22.82,18.56,-7.57,29.1,0.274,1.24E-02
107,17.79,0,25.1,32.8,22.82,18.5,-7.57,29.1,0.274,1.25E-02
108,17.57,0,25.1,32.7,22.82,18.43,-7.57,29.1,0.274,1.25E-02
109,17.43,0,25.1,32.7,22.83,18.37,-7.57,29.1,0.274,1.26E-02
110,17.26,0,25.1,32.7,22.83,18.32,-7.57,29.1,0.275,1.27E-02
111.1,17.13,0,25.1,32.7,22.84,18.27,-7.57,29.2,0.275,1.28E-02
112.1,16.94,0,25.1,32.7,22.84,18.21,-7.57,29.2,0.275,1.29E-02
113.1,16.77,0,25.1,32.7,22.85,18.15,-7.57,29.2,0.275,1.30E-02
114.1,16.64,0,25.1,32.7,22.85,18.1,-7.57,29.2,0.275,1.30E-02
115.1,16.47,0,25.1,32.7,22.86,18.05,-7.57,29.2,0.275,1.31E-02
116.2,16.35,0,25.1,32.7,22.86,18.01,-7.57,29.2,0.276,1.32E-02
117.2,16.2,0,25.1,32.7,22.86,17.96,-7.57,29.2,0.276,1.33E-02
118.2,16.11,0,25.1,32.7,22.87,17.92,-7.57,29.2,0.276,1.34E-02
119.2,15.98,0,25.1,32.7,22.87,17.88,-7.57,29.2,0.276,1.34E-02
120.2,15.9,0,25.1,32.7,22.88,17.84,-7.57,29.2,0.276,1.35E-02
121.2,15.82,0,25.1,32.6,22.88,17.81,-7.57,29.2,0.277,1.36E-02
122.3,15.74,0,25.1,32.6,22.89,17.78,-7.57,29.2,0.277,1.37E-02
123.3,15.71,0,25.1,32.6,22.89,17.76,-7.57,29.3,0.277,1.38E-02
124.3,15.61,0,25.1,32.6,22.89,17.74,-7.57,29.3,0.277,1.38E-02
125.3,15.65,0,25.1,32.6,22.9,17.73,-7.57,29.3,0.277,1.39E-02
126.3,15.63,0,25.1,32.6,22.9,17.72,-7.57,29.3,0.277,1.40E-02
127.3,15.54,0,25.1,32.6,22.9,17.7,-7.57,29.3,0.278,1.41E-02
128.3,15.48,0,25.1,32.6,22.91,17.68,-7.57,29.3,0.278,1.41E-02
129.4,15.43,0,25.1,32.6,22.91,17.66,-7.57,29.3,0.278,1.42E-02
130.4,15.42,0,25.1,32.6,22.91,17.64,-7.57,29.3,0.278,1.43E-02
131.4,15.29,0,25.1,32.6,22.92,17.62,-7.57,29.3,0.278,1.44E-02
132.4,15.17,0,25.1,32.6,22.92,17.59,-7.57,29.3,0.278,1.44E-02
133.4,15.07,0,25.1,32.7,22.92,17.55,-7.57,29.3,0.279,1.45E-02
134.4,15.01,0,25.1,32.7,22.92,17.53,-7.57,29.3,0.279,1.46E-02
135.5,14.9,0,25.1,32.7,22.92,17.5,-7.57,29.3,0.279,1.47E-02
136.5,14.8,0,25.1,32.7,22.92,17.47,-7.57,29.4,0.279,1.47E-02
137.5,14.72,0,25.1,32.7,22.93,17.44,-7.57,29.4,0.279,1.48E-02
138.5,14.64,0,25.1,32.7,22.93,17.41,-7.57,29.4,0.279,1.49E-02
139.5,14.59,0,25.1,32.7,22.94,17.38,-7.57,29.4,0.28,1.49E-02
140.5,14.49,0,25.1,32.7,22.94,17.35,-7.57,29.4,0.28,1.50E-02
141.5,14.41,0,25.1,32.7,22.95,17.32,-7.57,29.4,0.28,1.51E-02
142.6,14.29,0,25.1,32.7,22.96,17.29,-7.57,29.4,0.28,1.52E-02
143.6,14.18,0,25.1,32.7,22.96,17.25,-7.57,29.4,0.28,1.52E-02
144.6,14.1,0,25.1,32.7,22.97,17.22,-7.57,29.4,0.28,1.53E-02
145.6,14.01,0,25.1,32.7,22.97,17.19,-7.57,29.4,0.28,1.54E-02
146.6,13.92,0,25.1,32.7,22.97,17.16,-7.57,29.4,0.281,1.54E-02
147.7,13.82,0,25.1,32.7,22.97,17.13,-7.57,29.4,0.281,1.55E-02
148.7,13.7,0,25.1,32.7,22.98,17.09,-7.57,29.4,0.281,1.56E-02
149.7,13.58,0,25.1,32.7,22.98,17.06,-7.57,29.4,0.281,1.56E-02
150.7,13.48,0,25.1,32.7,22.98,17.02,-7.57,29.5,0.281,1.57E-02
151.7,13.38,0,25.1,32.7,22.99,16.99,-7.57,29.5,0.281,1.58E-02
152.8,13.2,0,25.1,32.8,22.99,16.94,-7.57,29.5,0.281,1.58E-02
153.8,13.1,0,25.1,32.8,23,16.9,-7.57,29.5,0.282,1.59E-02
154.8,12.99,0,25.1,32.8,23,16.86,-7.57,29.5,0.282,1.60E-02
155.8,12.87,0,25.1,32.8,23,16.82,-7.57,29.5,0.282,1.60E-02
156.9,12.73,0,25.1,32.8,23.01,16.78,-7.57,29.5,0.282,1.61E-02
157.9,12.61,0,25.1,32.8,23.01,16.74,-7.57,29.5,0.282,1.61E-02
158.9,12.55,0,25.1,32.8,23.02,16.71,-7.57,29.5,0.282,1.62E-02
159.9,12.41,0,25.1,32.8,23.02,16.67,-7.57,29.5,0.282,1.63E-02
160.9,12.32,0,25.1,32.8,23.02,16.64,-7.57,29.5,0.283,1.63E-02
162,12.25,0,25.1,32.8,23.03,16.61,-7.57,29.5,0.283,1.64E-02
163,12.16,0,25.1,32.8,23.03,16.58,-7.57,29.5,0.283,1.64E-02
164,12.1,0,25.1,32.8,23.04,16.55,-7.57,29.6,0.283,1.65E-02
165,12.07,0,25.1,32.8,23.04,16.53,-7.57,29.6,0.283,1.66E-02
166,12.02,0,25.1,32.8,23.05,16.51,-7.57,29.6,0.283,1.66E-02
167.1,11.96,0,25.1,32.8,23.05,16.49,-7.57,29.6,0.283,1.67E-02
168.1,11.93,0,25.1,32.8,23.05,16.48,-7.57,29.6,0.284,1.67E-02
169.1,11.88,0,25.1,32.8,23.06,16.46,-7.57,29.6,0.284,1.68E-02
170.1,11.81,0,25.1,32.8,23.06,16.44,-7.57,29.6,0.284,1.69E-02
171.2,11.71,0,25.1,32.8,23.06,16.42,-7.57,29.6,0.284,1.69E-02
172.2,11.65,0,25.1,32.9,23.07,16.39,-7.57,29.6,0.284,1.70E-02
173.2,11.6,0,25.1,32.9,23.07,16.37,-7.57,29.6,0.284,1.70E-02
174.2,11.51,0,25.1,32.9,23.07,16.34,-7.57,29.6,0.284,1.71E-02
175.3,11.52,0,25.1,32.9,23.08,16.33,-7.57,29.6,0.284,1.71E-02
176.3,11.5,0,25.1,32.9,23.08,16.32,-7.57,29.6,0.285,1.72E-02
177.3,11.49,0,25.1,32.9,23.09,16.31,-7.57,29.7,0.285,1.73E-02
178.3,11.53,0,25.1,32.9,23.09,16.31,-7.57,29.7,0.285,1.73E-02
179.3,11.52,0,25.1,32.9,23.1,16.3,-7.57,29.7,0.285,1.74E-02
180.3,11.51,0,25.1,32.9,23.1,16.3,-7.57,29.7,0.285,1.74E-02
181.4,11.47,0,25.1,32.9,23.1,16.29,-7.57,29.7,0.285,1.75E-02
182.4,11.44,0,25.1,32.9,23.11,16.28,-7.57,29.7,0.285,1.75E-02
183.4,11.42,0,25.1,32.9,23.11,16.27,-7.57,29.7,0.285,1.76E-02
184.4,11.32,0,25.1,32.9,23.11,16.25,-7.57,29.7,0.286,1.76E-02
185.5,11.31,0,25.1,32.9,23.12,16.23,-7.57,29.7,0.286,1.77E-02
186.5,11.31,0,25.1,32.9,23.12,16.22,-7.57,29.7,0.286,1.78E-02
187.5,11.29,0,25.1,32.9,23.13,16.21,-7.57,29.7,0.286,1.78E-02
188.5,11.27,0,25.1,32.9,23.13,16.2,-7.57,29.7,0.286,1.79E-02
189.5,11.25,0,25.1,32.8,23.14,16.19,-7.57,29.7,0.286,1.79E-02
190.5,11.24,0,25.1,32.8,23.15,16.18,-7.57,29.7,0.286,1.80E-02
191.5,11.21,0,25.1,32.8,23.15,16.17,-7.57,29.7,0.286,1.80E-02
192.6,11.15,0,25.1,32.8,23.15,16.16,-7.57,29.7,0.287,1.81E-02
193.6,11.11,0,25.1,32.8,23.16,16.14,-7.57,29.8,0.287,1.81E-02
194.6,11.01,0,25.1,32.8,23.16,16.12,-7.57,29.8,0.287,1.82E-02
195.6,10.89,0,25.1,32.8,23.17,16.08,-7.57,29.8,0.287,1.83E-02
196.6,10.87,0,25.1,32.8,23.17,16.06,-7.57,29.8,0.287,1.83E-02
197.7,10.76,0,25.1,32.8,23.17,16.04,-7.57,29.8,0.287,1.84E-02
198.7,10.69,0,25.1,32.8,23.17,16.01,-7.57,29.8,0.287,1.84E-02
199.7,10.55,0,25.1,32.8,23.18,15.98,-7.57,29.8,0.287,1.85E-02
200.7,10.51,0,25.1,32.8,23.18,15.95,-7.57,29.8,0.287,1.85E-02
201.7,10.5,0,25.1,32.8,23.18,15.94,-7.57,29.8,0.288,1.86E-02
202.7,10.38,0,25.1,32.8,23.19,15.91,-7.57,29.8,0.288,1.86E-02
203.8,10.34,0,25.1,32.7,23.19,15.89,-7.57,29.8,0.288,1.87E-02
204.8,10.28,0,25.1,32.7,23.19,15.87,-7.57,29.8,0.288,1.87E-02
205.8,10.26,0,25.1,32.7,23.2,15.86,-7.57,29.8,0.288,1.88E-02
206.8,10.24,0,25.1,32.7,23.2,15.85,-7.57,29.8,0.288,1.88E-02
207.8,10.21,0,25.1,32.7,23.2,15.84,-7.57,29.9,0.288,1.89E-02
208.8,10.17,0,25.1,32.7,23.21,15.82,-7.57,29.9,0.288,1.89E-02
209.9,10.09,0,25.1,32.7,23.21,15.8,-7.57,29.9,0.288,1.90E-02
210.9,10.02,0,25.1,32.7,23.21,15.78,-7.57,29.9,0.289,1.90E-02
211.9,10,0,25,32.7,23.22,15.76,-7.57,29.9,0.289,1.91E-02
212.9,9.94,0,25,32.7,23.22,15.74,-7.57,29.9,0.289,1.91E-02
213.9,9.87,0,25,32.6,23.22,15.72,-7.57,29.9,0.289,1.92E-02
215,9.8,0,25,32.6,23.23,15.7,-7.57,29.9,0.289,1.92E-02
216,9.78,0,25,32.6,23.23,15.69,-7.57,29.9,0.289,1.93E-02
217,9.79,0,25,32.6,23.23,15.68,-7.57,29.9,0.289,1.93E-02
218,9.75,0,25,32.6,23.24,15.67,-7.57,29.9,0.289,1.94E-02
219,9.66,0,25,32.6,23.24,15.65,-7.57,29.9,0.289,1.94E-02
220,9.58,0,25,32.6,23.25,15.62,-7.57,29.9,0.29,1.94E-02
221.1,9.54,0,25,32.6,23.25,15.6,-7.57,29.9,0.29,1.95E-02
222.1,9.48,0,25,32.6,23.25,15.58,-7.57,30,0.29,1.95E-02
223.1,9.38,0,25,32.6,23.26,15.56,-7.57,30,0.29,1.96E-02
224.1,9.35,0,25,32.6,23.26,15.54,-7.57,30,0.29,1.96E-02
225.1,9.33,0,25,32.6,23.26,15.53,-7.57,30,0.29,1.97E-02
226.1,9.27,0,25,32.6,23.27,15.51,-7.57,30,0.29,1.97E-02
227.2,9.27,0,25,32.6,23.27,15.5,-7.57,30,0.29,1.98E-02
228.2,9.22,0,25,32.6,23.27,15.48,-7.57,30,0.29,1.98E-02
229.2,9.23,0,25,32.6,23.27,15.48,-7.57,30,0.29,1.99E-02
230.2,9.2,0,25,32.6,23.28,15.47,-7.57,30,0.291,1.99E-02
231.2,9.18,0,25,32.6,23.28,15.46,-7.57,30,0.291,1.99E-02
232.3,9.19,0,25,32.6,23.29,15.45,-7.57,30,0.291,2.00E-02
233.3,9.13,0,24.9,32.6,23.29,15.44,-7.57,30,0.291,2.00E-02
234.3,9.11,0,24.9,32.6,23.29,15.43,-7.57,30,0.291,2.01E-02
235.3,9.08,0,24.9,32.6,23.29,15.42,-7.57,30,0.291,2.01E-02
236.3,9.05,0,24.9,32.6,23.3,15.41,-7.57,30.1,0.291,2.02E-02
237.3,8.99,0,24.9,32.7,23.3,15.4,-7.57,30.1,0.291,2.02E-02
238.4,8.95,0,24.9,32.7,23.3,15.38,-7.57,30.1,0.291,2.03E-02
239.4,8.94,0,24.9,32.7,23.3,15.37,-7.57,30.1,0.291,2.03E-02
240.4,8.91,0,24.9,32.7,23.31,15.36,-7.57,30.1,0.292,2.03E-02
241.4,8.83,0,24.9,32.7,23.31,15.34,-7.57,30.1,0.292,2.04E-02
242.4,8.76,0,24.9,32.7,23.32,15.32,-7.57,30.1,0.292,2.04E-02
243.5,8.75,0,24.9,32.7,23.32,15.31,-7.57,30.1,0.292,2.05E-02
244.5,8.69,0,24.9,32.7,23.32,15.29,-7.57,30.1,0.292,2.05E-02
245.5,8.68,0,24.9,32.7,23.32,15.28,-7.57,30.1,0.292,2.06E-02
246.5,8.73,0,24.9,32.7,23.33,15.28,-7.57,30.1,0.292,2.06E-02
247.5,8.8,0,24.9,32.7,23.33,15.29,-7.57,30.1,0.292,2.06E-02
248.5,8.84,0,24.9,32.7,23.33,15.3,-7.57,30.1,0.292,2.07E-02
249.6,8.84,0,24.9,32.8,23.33,15.31,-7.57,30.1,0.292,2.07E-02
250.6,8.95,0,24.9,32.8,23.34,15.32,-7.57,30.1,0.292,2.08E-02
251.6,8.94,0,24.9,32.8,23.34,15.33,-7.57,30.2,0.293,2.08E-02
252.6,8.97,0,25,32.8,23.34,15.33,-7.57,30.2,0.293,2.09E-02
253.6,8.96,0,25,32.8,23.35,15.33,-7.57,30.2,0.293,2.09E-02
254.7,8.94,0,25,32.8,23.35,15.33,-7.57,30.2,0.293,2.10E-02
255.7,9.01,0,25,32.8,23.35,15.33,-7.57,30.2,0.293,2.10E-02
256.7,9,0,25,32.8,23.36,15.33,-7.57,30.2,0.293,2.10E-02
257.7,9.02,0,25,32.8,23.36,15.33,-7.57,30.2,0.293,2.11E-02
258.7,8.99,0,25,32.8,23.37,15.33,-7.57,30.2,0.293,2.11E-02
259.7,8.96,0,25,32.8,23.37,15.33,-7.57,30.2,0.293,2.12E-02
260.8,9,0,25,32.8,23.37,15.33,-7.57,30.2,0.293,2.12E-02
261.8,8.97,0,25,32.8,23.38,15.33,-7.57,30.2,0.294,2.13E-02
262.8,8.97,0,25,32.9,23.38,15.32,-7.57,30.2,0.294,2.13E-02
263.8,8.99,0,25,32.9,23.38,15.32,-7.57,30.2,0.294,2.13E-02
264.8,8.98,0,25,32.9,23.39,15.32,-7.57,30.2,0.294,2.14E-02
265.9,8.97,0,25,32.9,23.39,15.31,-7.57,30.2,0.294,2.14E-02
266.9,8.96,0,25,32.9,23.39,15.3,-7.57,30.2,0.294,2.15E-02
267.9,8.98,0,25,32.9,23.39,15.29,-7.57,30.2,0.294,2.15E-02
268.9,8.95,0,25,32.9,23.39,15.28,-7.57,30.2,0.294,2.16E-02
269.9,8.83,0,25,32.9,23.4,15.27,-7.57,30.3,0.294,2.16E-02
271,8.81,0,25,32.9,23.4,15.26,-7.57,30.3,0.294,2.17E-02
272,8.74,0,25,32.9,23.4,15.24,-7.57,30.3,0.295,2.17E-02
273,8.65,0,25,32.9,23.4,15.22,-7.57,30.3,0.295,2.17E-02
274,8.6,0,25,32.9,23.4,15.2,-7.57,30.3,0.295,2.18E-02
275,8.58,0,25,32.9,23.4,15.18,-7.57,30.3,0.295,2.18E-02
276,8.56,0,25,32.9,23.4,15.17,-7.57,30.3,0.295,2.19E-02
277.1,8.51,0,25,32.9,23.41,15.16,-7.57,30.3,0.295,2.19E-02
278.1,8.46,0,25,32.9,23.41,15.14,-7.57,30.3,0.295,2.19E-02
279.1,8.46,0,25,32.9,23.42,15.13,-7.57,30.3,0.295,2.20E-02
280.1,8.39,0,25,32.9,23.42,15.12,-7.57,30.3,0.295,2.20E-02
281.1,8.3,0,25,32.8,23.42,15.1,-7.57,30.3,0.295,2.21E-02
282.1,8.24,0,25.1,32.8,23.42,15.08,-7.57,30.3,0.295,2.21E-02
283.2,8.16,0,25.1,32.8,23.42,15.06,-7.57,30.3,0.296,2.22E-02
284.2,8.13,0,25.1,32.8,23.42,15.04,-7.57,30.3,0.296,2.22E-02
285.2,8.02,0,25.1,32.8,23.42,15.02,-7.57,30.3,0.296,2.22E-02
286.2,7.98,0,25.1,32.8,23.43,15,-7.57,30.3,0.296,2.23E-02
287.2,7.95,0,25.1,32.8,23.43,14.98,-7.57,30.3,0.296,2.23E-02
288.3,7.95,0,25.1,32.8,23.43,14.97,-7.57,30.3,0.296,2.23E-02
289.3,7.92,0,25.1,32.8,23.44,14.96,-7.57,30.3,0.296,2.24E-02
290.3,7.86,0,25.1,32.8,23.44,14.95,-7.57,30.3,0.296,2.24E-02
291.3,7.88,0,25,32.8,23.44,14.94,-7.57,30.4,0.296,2.25E-02
292.3,7.85,0,25,32.8,23.44,14.94,-7.57,30.4,0.296,2.25E-02
293.4,7.81,0,25,32.8,23.44,14.93,-7.57,30.4,0.296,2.25E-02
294.4,7.71,0,25,32.8,23.45,14.9,-7.57,30.4,0.296,2.26E-02
295.4,7.68,0,25,32.8,23.45,14.89,-7.57,30.4,0.297,2.26E-02
296.4,7.66,0,25,32.8,23.45,14.88,-7.57,30.4,0.297,2.27E-02
297.4,7.6,0,25,32.8,23.45,14.86,-7.57,30.4,0.297,2.27E-02
298.5,7.6,0,25,32.8,23.45,14.85,-7.57,30.4,0.297,2.27E-02
299.5,7.53,0,25,32.8,23.46,14.84,-7.57,30.4,0.297,2.28E-02
300.5,7.51,0,25,32.8,23.46,14.83,-7.57,30.4,0.297,2.28E-02
301.5,7.45,0,25,32.8,23.46,14.81,-7.57,30.4,0.297,2.28E-02
302.5,7.4,0,25,32.8,23.46,14.8,-7.57,30.4,0.297,2.29E-02
303.5,7.32,0,25,32.8,23.47,14.78,-7.57,30.4,0.297,2.29E-02
304.6,7.24,0,25,32.8,23.47,14.76,-7.57,30.4,0.297,2.29E-02
305.6,7.25,0,25,32.8,23.47,14.75,-7.57,30.4,0.297,2.30E-02
306.6,7.23,0,25,32.8,23.47,14.74,-7.57,30.4,0.297,2.30E-02
307.6,7.23,0,25,32.8,23.47,14.73,-7.57,30.4,0.298,2.31E-02
308.6,7.22,0,25,32.8,23.47,14.73,-7.57,30.4,0.298,2.31E-02
309.7,7.21,0,25,32.8,23.47,14.72,-7.57,30.4,0.298,2.31E-02
310.7,7.13,0,25,32.8,23.48,14.71,-7.57,30.4,0.298,2.32E-02
311.7,7.1,0,25,32.8,23.48,14.7,-7.57,30.4,0.298,2.32E-02
312.7,7.08,0,25,32.8,23.48,14.69,-7.57,30.4,0.298,2.32E-02
