Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
46.9,10.17,0,25.2,32.1,22.57,16.61,-7.57,28.6,0.112,2.23E-03
47.9,10.17,0,25.2,32.1,22.57,16.6,-7.57,28.6,0.112,2.28E-03
48.9,10.11,0,25.2,32.1,22.56,16.59,-7.57,28.6,0.112,2.33E-03
50,10.13,0,25.2,32.1,22.57,16.59,-7.57,28.6,0.112,2.38E-03
51,10.11,0,25.2,32.1,22.57,16.58,-7.57,28.6,0.112,2.43E-03
52,10.03,0,25.2,32.1,22.57,16.57,-7.57,28.6,0.112,2.48E-03
53,10.03,0,25.2,32.1,22.57,16.56,-7.57,28.6,0.112,2.53E-03
54,9.99,0,25.2,32.1,22.57,16.55,-7.57,28.6,0.113,2.58E-03
55,9.95,0,25.2,32.1,22.57,16.54,-7.57,28.6,0.113,2.62E-03
56.1,9.91,0,25.2,32.1,22.56,16.53,-7.57,28.6,0.113,2.67E-03
57.1,9.88,0,25.2,32.1,22.56,16.52,-7.57,28.6,0.113,2.72E-03
58.1,9.87,0,25.2,32.1,22.56,16.52,-7.57,28.6,0.113,2.77E-03
59.1,9.79,0,25.2,32.1,22.56,16.5,-7.57,28.7,0.113,2.82E-03
60.2,9.79,0,25.2,32.1,22.56,16.5,-7.57,28.7,0.113,2.87E-03
61.2,9.82,0,25.2,32.1,22.56,16.5,-7.57,28.7,0.113,2.91E-03
62.2,9.77,0,25.2,32.1,22.56,16.49,-7.57,28.7,0.113,2.96E-03
63.2,9.78,0,25.2,32.1,22.56,16.49,-7.57,28.7,0.113,3.01E-03
64.2,9.81,0,25.2,32.1,22.56,16.5,-7.57,28.7,0.114,3.06E-03
65.3,9.86,0,25.2,32.1,22.55,16.51,-7.57,28.7,0.114,3.11E-03
66.3,9.86,0,25.2,32.1,22.55,16.51,-7.57,28.7,0.114,3.16E-03
67.3,9.86,0,25.2,32.1,22.55,16.52,-7.57,28.7,0.114,3.20E-03
68.3,9.88,0,25.2,32.1,22.55,16.53,-7.57,28.7,0.114,3.25E-03
69.3,9.86,0,25.2,32.1,22.55,16.53,-7.57,28.7,0.114,3.30E-03
70.4,9.85,0,25.2,32.1,22.55,16.53,-7.57,28.7,0.114,3.35E-03
71.4,9.84,0,25.2,32.1,22.54,16.53,-7.57,28.7,0.114,3.40E-03
72.4,9.84,0,25.2,32.1,22.54,16.53,-7.57,28.7,0.114,3.45E-03
73.4,9.87,0,25.2,32.1,22.54,16.54,-7.57,28.7,0.115,3.49E-03
74.4,9.85,0,25.2,32.1,22.54,16.54,-7.57,28.7,0.115,3.54E-03
75.5,9.85,0,25.2,32.1,22.53,16.54,-7.57,28.7,0.115,3.59E-03
76.5,9.85,0,25.2,32.1,22.53,16.54,-7.57,28.7,0.115,3.64E-03
77.5,9.86,0,25.2,32.1,22.53,16.54,-7.57,28.8,0.115,3.69E-03
78.5,9.88,0,25.2,32.1,22.53,16.54,-7.57,28.8,0.115,3.73E-03
79.5,9.84,0,25.2,32.1,22.53,16.54,-7.57,28.8,0.115,3.78E-03
80.5,9.88,0,25.2,32.1,22.53,16.54,-7.57,28.8,0.115,3.83E-03
81.5,9.86,0,25.2,32.1,22.53,16.54,-7.57,28.8,0.115,3.88E-03
82.6,9.87,0,25.2,32.1,22.53,16.55,-7.57,28.8,0.116,3.93E-03
83.6,9.86,0,25.2,32.1,22.53,16.55,-7.57,28.8,0.116,3.98E-03
84.6,9.84,0,25.2,32.2,22.53,16.54,-7.57,28.8,0.116,4.02E-03
85.6,9.87,0,25.2,32.2,22.52,16.55,-7.57,28.8,0.116,4.07E-03
86.6,9.83,0,25.2,32.2,22.52,16.54,-7.57,28.8,0.116,4.12E-03
87.7,9.85,0,25.2,32.2,22.52,16.54,-7.57,28.8,0.116,4.17E-03
88.7,9.84,0,25.2,32.2,22.51,16.54,-7.57,28.8,0.116,4.22E-03
89.7,9.85,0,25.2,32.2,22.51,16.54,-7.57,28.8,0.116,4.27E-03
90.8,9.87,0,25.2,32.2,22.51,16.54,-7.57,28.8,0.116,4.32E-03
91.8,9.85,0,25.2,32.2,22.51,16.54,-7.57,28.8,0.116,4.36E-03
92.8,9.89,0,25.2,32.2,22.51,16.55,-7.57,28.8,0.117,4.41E-03
93.8,9.89,0,25.2,32.2,22.51,16.56,-7.57,28.8,0.117,4.46E-03
94.8,9.91,0,25.2,32.2,22.51,16.58,-7.57,28.8,0.117,4.51E-03
95.9,10.01,0,25.2,32.2,22.51,16.59,-7.57,28.9,0.117,4.56E-03
96.9,9.99,0,25.2,32.2,22.5,16.6,-7.57,28.9,0.117,4.61E-03
97.9,10.07,0,25.2,32.2,22.5,16.61,-7.57,28.9,0.117,4.66E-03
98.9,10.07,0,25.2,32.2,22.5,16.62,-7.57,28.9,0.117,4.71E-03
99.9,10.11,0,25.2,32.2,22.5,16.63,-7.57,28.9,0.117,4.76E-03
100.9,10.13,0,25.2,32.2,22.5,16.64,-7.57,28.9,0.117,4.81E-03
102,10.14,0,25.2,32.2,22.5,16.65,-7.57,28.9,0.118,4.85E-03
103,10.22,0,25.2,32.2,22.5,16.66,-7.57,28.9,0.118,4.90E-03
104,10.19,0,25.2,32.2,22.49,16.67,-7.57,28.9,0.118,4.96E-03
105,10.18,0,25.2,32.2,22.49,16.67,-7.57,28.9,0.118,5.01E-03
106,10.17,0,25.2,32.2,22.49,16.67,-7.57,28.9,0.118,5.06E-03
107.1,10.17,0,25.2,32.2,22.49,16.67,-7.57,28.9,0.118,5.11E-03
108.1,10.16,0,25.2,32.2,22.49,16.67,-7.57,28.9,0.118,5.16E-03
109.1,10.14,0,25.2,32.2,22.49,16.67,-7.57,28.9,0.118,5.21E-03
110.1,10.14,0,25.2,32.2,22.49,16.67,-7.57,28.9,0.118,5.26E-03
111.2,10.14,0,25.2,32.2,22.48,16.67,-7.57,28.9,0.119,5.31E-03
112.2,10.16,0,25.2,32.2,22.48,16.67,-7.57,29,0.119,5.36E-03
113.2,10.13,0,25.2,32.2,22.48,16.67,-7.57,29,0.119,5.40E-03
114.2,10.16,0,25.2,32.2,22.48,16.67,-7.57,29,0.119,5.45E-03
115.2,10.14,0,25.2,32.2,22.48,16.67,-7.57,29,0.119,5.50E-03
116.3,10.13,0,25.2,32.2,22.48,16.67,-7.57,29,0.119,5.55E-03
117.3,10.15,0,25.2,32.2,22.48,16.67,-7.57,29,0.119,5.60E-03
118.3,10.12,0,25.2,32.2,22.48,16.66,-7.57,29,0.119,5.65E-03
119.3,10.15,0,25.2,32.2,22.48,16.67,-7.57,29,0.119,5.70E-03
120.3,10.14,0,25.2,32.2,22.48,16.67,-7.57,29,0.12,5.75E-03
121.3,10.12,0,25.2,32.2,22.47,16.66,-7.57,29,0.12,5.80E-03
122.4,10.14,0,25.2,32.2,22.47,16.66,-7.57,29,0.12,5.85E-03
123.4,10.14,0,25.2,32.2,22.47,16.66,-7.57,29,0.12,5.90E-03
124.4,10.15,0,25.2,32.2,22.47,16.67,-7.57,29,0.12,5.95E-03
125.4,10.12,0,25.2,32.2,22.47,16.66,-7.57,29,0.12,6.00E-03
126.4,10.11,0,25.2,32.2,22.47,16.66,-7.57,29,0.12,6.05E-03
127.4,10.13,0,25.2,32.2,22.47,16.66,-7.57,29,0.12,6.10E-03
128.5,10.14,0,25.2,32.2,22.47,16.66,-7.57,29.1,0.12,6.15E-03
129.5,10.13,0,25.2,32.2,22.47,16.66,-7.57,29.1,0.121,6.20E-03
130.5,10.13,0,25.2,32.2,22.48,16.66,-7.57,29.1,0.121,6.25E-03
131.5,10.14,0,25.2,32.2,22.48,16.67,-7.57,29.1,0.121,6.30E-03
132.5,10.13,0,25.2,32.2,22.48,16.67,-7.57,29.1,0.121,6.35E-03
133.5,10.13,0,25.2,32.2,22.48,16.67,-7.57,29.1,0.121,6.40E-03
134.6,10.1,0,25.2,32.2,22.47,16.66,-7.57,29.1,0.121,6.45E-03
135.6,10.13,0,25.2,32.2,22.47,16.66,-7.57,29.1,0.121,6.50E-03
136.6,10.12,0,25.2,32.2,22.47,16.66,-7.57,29.1,0.121,6.55E-03
137.6,10.12,0,25.2,32.2,22.47,16.66,-7.57,29.1,0.121,6.60E-03
138.6,10.16,0,25.2,32.2,22.47,16.67,-7.57,29.1,0.122,6.64E-03
139.7,10.16,0,25.2,32.2,22.47,16.68,-7.57,29.1,0.122,6.69E-03
140.7,10.28,0,25.2,32.2,22.48,16.7,-7.57,29.1,0.122,6.75E-03
141.7,10.28,0,25.2,32.2,22.47,16.71,-7.57,29.1,0.122,6.80E-03
142.7,10.33,0,25.2,32.2,22.48,16.72,-7.57,29.2,0.122,6.85E-03
143.8,10.32,0,25.2,32.2,22.48,16.73,-7.57,29.2,0.122,6.90E-03
144.8,10.33,0,25.2,32.2,22.47,16.73,-7.57,29.2,0.122,6.95E-03
145.8,10.34,0,25.2,32.3,22.47,16.74,-7.57,29.2,0.122,7.00E-03
146.8,10.28,0,25.2,32.3,22.47,16.73,-7.57,29.2,0.122,7.05E-03
147.8,10.35,0,25.2,32.3,22.47,16.74,-7.57,29.2,0.123,7.10E-03
148.8,10.28,0,25.2,32.3,22.47,16.73,-7.57,29.2,0.123,7.15E-03
149.9,10.3,0,25.2,32.3,22.47,16.74,-7.57,29.2,0.123,7.20E-03
150.9,10.3,0,25.2,32.3,22.47,16.74,-7.57,29.2,0.123,7.25E-03
151.9,10.27,0,25.2,32.3,22.47,16.73,-7.57,29.2,0.123,7.30E-03
152.9,10.32,0,25.2,32.3,22.47,16.74,-7.57,29.2,0.123,7.35E-03
153.9,10.3,0,25.2,32.3,22.47,16.74,-7.57,29.2,0.123,7.40E-03
155,10.31,0,25.2,32.3,22.48,16.74,-7.57,29.2,0.123,7.45E-03
156,10.28,0,25.2,32.3,22.48,16.73,-7.57,29.2,0.123,7.50E-03
157,10.3,0,25.2,32.3,22.48,16.73,-7.57,29.2,0.124,7.55E-03
158,10.31,0,25.2,32.3,22.48,16.73,-7.57,29.2,0.124,7.60E-03
159,10.29,0,25.2,32.3,22.48,16.73,-7.57,29.3,0.124,7.65E-03
160,10.3,0,25.2,32.3,22.48,16.73,-7.57,29.3,0.124,7.71E-03
161.1,10.31,0,25.2,32.3,22.48,16.73,-7.57,29.3,0.124,7.76E-03
162.1,10.32,0,25.2,32.2,22.48,16.73,-7.57,29.3,0.124,7.81E-03
163.1,10.3,0,25.2,32.2,22.48,16.73,-7.57,29.3,0.124,7.86E-03
164.1,10.33,0,25.2,32.2,22.48,16.73,-7.57,29.3,0.124,7.91E-03
165.1,10.33,0,25.2,32.2,22.48,16.74,-7.57,29.3,0.124,7.96E-03
166.1,10.3,0,25.2,32.2,22.48,16.73,-7.57,29.3,0.125,8.01E-03
167.2,10.34,0,25.2,32.2,22.49,16.74,-7.57,29.3,0.125,8.06E-03
168.2,10.33,0,25.2,32.2,22.49,16.74,-7.57,29.3,0.125,8.11E-03
169.2,10.32,0,25.2,32.2,22.49,16.74,-7.57,29.3,0.125,8.16E-03
170.2,10.31,0,25.2,32.2,22.49,16.73,-7.57,29.3,0.125,8.21E-03
171.2,10.33,0,25.2,32.2,22.49,16.73,-7.57,29.3,0.125,8.26E-03
172.2,10.34,0,25.2,32.2,22.49,16.74,-7.57,29.3,0.125,8.31E-03
173.3,10.31,0,25.2,32.2,22.49,16.73,-7.57,29.3,0.125,8.36E-03
174.3,10.31,0,25.2,32.2,22.49,16.73,-7.57,29.3,0.125,8.41E-03
175.3,10.35,0,25.2,32.2,22.49,16.73,-7.57,29.3,0.126,8.46E-03
176.3,10.35,0,25.2,32.2,22.49,16.74,-7.57,29.3,0.126,8.51E-03
177.3,10.31,0,25.2,32.2,22.49,16.73,-7.57,29.4,0.126,8.56E-03
178.3,10.32,0,25.2,32.2,22.5,16.73,-7.57,29.4,0.126,8.61E-03
179.3,10.32,0,25.2,32.2,22.5,16.72,-7.57,29.4,0.126,8.66E-03
180.4,10.3,0,25.2,32.2,22.5,16.71,-7.57,29.4,0.126,8.71E-03
181.4,10.3,0,25.2,32.2,22.5,16.7,-7.57,29.4,0.126,8.76E-03
182.4,10.21,0,25.2,32.2,22.51,16.68,-7.57,29.4,0.126,8.81E-03
183.4,10.23,0,25.2,32.2,22.51,16.68,-7.57,29.4,0.126,8.86E-03
184.4,10.2,0,25.2,32.2,22.51,16.67,-7.57,29.4,0.127,8.91E-03
185.5,10.19,0,25.2,32.2,22.51,16.66,-7.57,29.4,0.127,8.96E-03
186.5,10.25,0,25.2,32.2,22.51,16.67,-7.57,29.4,0.127,9.01E-03
187.5,10.24,0,25.2,32.2,22.51,16.67,-7.57,29.4,0.127,9.06E-03
188.5,10.28,0,25.2,32.2,22.52,16.67,-7.57,29.4,0.127,9.12E-03
189.5,10.25,0,25.2,32.2,22.52,16.67,-7.57,29.4,0.127,9.17E-03
190.6,10.28,0,25.2,32.2,22.52,16.67,-7.57,29.4,0.127,9.22E-03
191.6,10.29,0,25.2,32.2,22.52,16.68,-7.57,29.4,0.127,9.27E-03
192.6,10.27,0,25.2,32.2,22.52,16.68,-7.57,29.4,0.127,9.32E-03
193.6,10.25,0,25.2,32.2,22.53,16.67,-7.57,29.4,0.128,9.37E-03
194.6,10.27,0,25.2,32.2,22.53,16.67,-7.57,29.4,0.128,9.42E-03
195.6,10.3,0,25.2,32.2,22.53,16.68,-7.57,29.5,0.128,9.47E-03
196.7,10.26,0,25.2,32.2,22.53,16.67,-7.57,29.5,0.128,9.52E-03
197.7,10.24,0,25.2,32.2,22.53,16.66,-7.57,29.5,0.128,9.57E-03
198.7,10.24,0,25.2,32.2,22.53,16.65,-7.57,29.5,0.128,9.62E-03
199.7,10.26,0,25.2,32.2,22.54,16.65,-7.57,29.5,0.128,9.67E-03
200.7,10.24,0,25.2,32.2,22.54,16.64,-7.57,29.5,0.128,9.72E-03
201.8,10.12,0,25.2,32.2,22.54,16.62,-7.57,29.5,0.129,9.77E-03
202.8,10.12,0,25.2,32.2,22.54,16.61,-7.57,29.5,0.129,9.82E-03
203.8,10.13,0,25.2,32.2,22.55,16.61,-7.57,29.5,0.129,9.87E-03
204.8,10.12,0,25.2,32.2,22.55,16.6,-7.57,29.5,0.129,9.92E-03
205.9,10.12,0,25.2,32.2,22.55,16.6,-7.57,29.5,0.129,9.97E-03
206.9,10.13,0,25.2,32.2,22.56,16.6,-7.57,29.5,0.129,1.00E-02
207.9,10.2,0,25.2,32.2,22.56,16.6,-7.57,29.5,0.129,1.01E-02
208.9,10.2,0,25.2,32.2,22.56,16.61,-7.57,29.5,0.129,1.01E-02
210,10.2,0,25.2,32.2,22.56,16.61,-7.57,29.5,0.129,1.02E-02
211,10.19,0,25.2,32.2,22.56,16.61,-7.57,29.5,0.13,1.02E-02
212,10.21,0,25.2,32.2,22.57,16.62,-7.57,29.5,0.13,1.03E-02
213,10.18,0,25.2,32.2,22.57,16.61,-7.57,29.6,0.13,1.03E-02
214,10.2,0,25.2,32.2,22.57,16.61,-7.57,29.6,0.13,1.04E-02
215.1,10.19,0,25.2,32.2,22.57,16.61,-7.57,29.6,0.13,1.04E-02
216.1,10.2,0,25.2,32.2,22.57,16.61,-7.57,29.6,0.13,1.05E-02
217.1,10.23,0,25.2,32.2,22.58,16.62,-7.57,29.6,0.13,1.05E-02
218.2,10.2,0,25.2,32.2,22.58,16.61,-7.57,29.6,0.13,1.06E-02
219.2,10.22,0,25.2,32.2,22.58,16.61,-7.57,29.6,0.13,1.06E-02
220.2,10.21,0,25.2,32.2,22.58,16.61,-7.57,29.6,0.131,1.07E-02
221.2,10.21,0,25.2,32.2,22.59,16.6,-7.57,29.6,0.131,1.07E-02
222.2,10.21,0,25.2,32.2,22.59,16.6,-7.57,29.6,0.131,1.08E-02
223.3,10.21,0,25.2,32.2,22.59,16.59,-7.57,29.6,0.131,1.08E-02
224.3,10.23,0,25.2,32.2,22.6,16.59,-7.57,29.6,0.131,1.09E-02
225.3,10.25,0,25.2,32.2,22.6,16.6,-7.57,29.6,0.131,1.09E-02
226.3,10.26,0,25.2,32.2,22.6,16.6,-7.57,29.6,0.131,1.10E-02
227.3,10.25,0,25.2,32.2,22.61,16.6,-7.57,29.6,0.131,1.10E-02
228.4,10.26,0,25.2,32.2,22.61,16.6,-7.57,29.6,0.131,1.11E-02
229.4,10.24,0,25.2,32.2,22.61,16.6,-7.57,29.7,0.132,1.11E-02
230.4,10.24,0,25.2,32.2,22.61,16.59,-7.57,29.7,0.132,1.12E-02
231.4,10.23,0,25.2,32.2,22.62,16.58,-7.57,29.7,0.132,1.12E-02
232.4,10.2,0,25.2,32.2,22.62,16.57,-7.57,29.7,0.132,1.13E-02
233.4,10.24,0,25.2,32.2,22.62,16.56,-7.57,29.7,0.132,1.13E-02
234.5,10.22,0,25.2,32.2,22.63,16.55,-7.57,29.7,0.132,1.14E-02
235.5,10.26,0,25.2,32.2,22.63,16.55,-7.57,29.7,0.132,1.14E-02
236.5,10.26,0,25.2,32.2,22.63,16.55,-7.57,29.7,0.132,1.15E-02
237.5,10.24,0,25.2,32.2,22.64,16.55,-7.57,29.7,0.132,1.15E-02
238.5,10.25,0,25.2,32.2,22.64,16.55,-7.57,29.7,0.133,1.16E-02
239.6,10.25,0,25.2,32.2,22.65,16.55,-7.57,29.7,0.133,1.16E-02
240.6,10.26,0,25.2,32.2,22.65,16.55,-7.57,29.7,0.133,1.17E-02
241.6,10.26,0,25.2,32.2,22.65,16.55,-7.57,29.7,0.133,1.17E-02
242.6,10.26,0,25.2,32.2,22.66,16.55,-7.57,29.7,0.133,1.18E-02
243.6,10.28,0,25.2,32.2,22.66,16.55,-7.57,29.7,0.133,1.18E-02
244.7,10.25,0,25.2,32.2,22.67,16.55,-7.57,29.7,0.133,1.19E-02
245.7,10.23,0,25.2,32.2,22.67,16.54,-7.57,29.8,0.133,1.19E-02
246.7,10.23,0,25.2,32.2,22.67,16.53,-7.57,29.8,0.133,1.20E-02
247.7,10.23,0,25.2,32.2,22.68,16.52,-7.57,29.8,0.134,1.20E-02
248.7,10.23,0,25.2,32.2,22.68,16.51,-7.57,29.8,0.134,1.21E-02
249.8,10.22,0,25.2,32.2,22.69,16.49,-7.57,29.8,0.134,1.21E-02
250.8,10.26,0,25.2,32.2,22.69,16.49,-7.57,29.8,0.134,1.22E-02
251.8,10.26,0,25.2,32.3,22.69,16.49,-7.57,29.8,0.134,1.22E-02
252.8,10.28,0,25.2,32.3,22.7,16.5,-7.57,29.8,0.134,1.23E-02
253.8,10.28,0,25.2,32.3,22.7,16.5,-7.57,29.8,0.134,1.23E-02
254.9,10.3,0,25.2,32.3,22.7,16.51,-7.57,29.8,0.134,1.24E-02
255.9,10.37,0,25.2,32.3,22.7,16.52,-7.57,29.8,0.134,1.24E-02
256.9,10.43,0,25.2,32.3,22.71,16.53,-7.57,29.8,0.135,1.25E-02
257.9,10.47,0,25.2,32.3,22.71,16.54,-7.57,29.8,0.135,1.25E-02
258.9,10.47,0,25.2,32.3,22.71,16.55,-7.57,29.8,0.135,1.26E-02
260,10.47,0,25.2,32.3,22.71,16.55,-7.57,29.9,0.135,1.26E-02
261,10.4,0,25.2,32.3,22.72,16.54,-7.57,29.9,0.135,1.27E-02
262,10.39,0,25.2,32.3,22.72,16.53,-7.57,29.9,0.135,1.27E-02
263,10.33,0,25.2,32.3,22.72,16.51,-7.57,29.9,0.135,1.28E-02
264,10.3,0,25.2,32.3,22.73,16.5,-7.57,29.9,0.135,1.28E-02
265.1,10.3,0,25.2,32.3,22.73,16.49,-7.57,29.9,0.135,1.29E-02
266.1,10.32,0,25.2,32.3,22.74,16.48,-7.57,29.9,0.136,1.29E-02
267.1,10.31,0,25.2,32.3,22.74,16.48,-7.57,29.9,0.136,1.30E-02
268.1,10.35,0,25.2,32.3,22.75,16.48,-7.57,29.9,0.136,1.30E-02
269.1,10.39,0,25.2,32.3,22.75,16.48,-7.57,29.9,0.136,1.31E-02
270.1,10.4,0,25.2,32.3,22.75,16.49,-7.57,29.9,0.136,1.31E-02
271.2,10.38,0,25.2,32.3,22.76,16.49,-7.57,29.9,0.136,1.32E-02
272.2,10.37,0,25.2,32.3,22.76,16.48,-7.57,29.9,0.136,1.32E-02
273.2,10.39,0,25.2,32.3,22.77,16.48,-7.57,29.9,0.136,1.33E-02
274.2,10.4,0,25.2,32.3,22.77,16.48,-7.57,29.9,0.136,1.33E-02
275.2,10.37,0,25.2,32.3,22.78,16.47,-7.57,29.9,0.137,1.34E-02
276.2,10.34,0,25.2,32.3,22.78,16.46,-7.57,29.9,0.137,1.34E-02
277.3,10.36,0,25.2,32.3,22.79,16.45,-7.57,30,0.137,1.35E-02
278.3,10.37,0,25.2,32.3,22.79,16.44,-7.57,30,0.137,1.35E-02
279.3,10.36,0,25.2,32.3,22.8,16.43,-7.57,30,0.137,1.36E-02
280.3,10.34,0,25.2,32.2,22.8,16.42,-7.57,30,0.137,1.37E-02
281.4,10.36,0,25.2,32.2,22.8,16.42,-7.57,30,0.137,1.37E-02
282.4,10.4,0,25.2,32.2,22.81,16.42,-7.57,30,0.137,1.38E-02
283.4,10.37,0,25.2,32.2,22.81,16.42,-7.57,30,0.137,1.38E-02
284.4,10.38,0,25.2,32.2,22.82,16.42,-7.57,30,0.138,1.39E-02
285.4,10.38,0,25.2,32.2,22.82,16.42,-7.57,30,0.138,1.39E-02
286.5,10.38,0,25.2,32.2,22.83,16.42,-7.57,30,0.138,1.40E-02
287.5,10.47,0,25.2,32.2,22.83,16.43,-7.57,30,0.138,1.40E-02
288.5,10.47,0,25.2,32.2,22.84,16.43,-7.57,30,0.138,1.41E-02
289.5,10.49,0,25.2,32.2,22.85,16.43,-7.57,30,0.138,1.41E-02
290.5,10.51,0,25.2,32.2,22.85,16.43,-7.57,30,0.138,1.42E-02
291.5,10.56,0,25.2,32.2,22.86,16.43,-7.57,30,0.138,1.42E-02
292.6,10.63,0,25.2,32.2,22.86,16.44,-7.57,30,0.138,1.43E-02
293.6,10.63,0,25.2,32.2,22.86,16.45,-7.57,30,0.139,1.43E-02
294.6,10.67,0,25.2,32.2,22.87,16.45,-7.57,30.1,0.139,1.44E-02
295.6,10.72,0,25.2,32.2,22.88,16.46,-7.57,30.1,0.139,1.44E-02
296.7,10.68,0,25.2,32.2,22.88,16.45,-7.57,30.1,0.139,1.45E-02
297.7,10.7,0,25.2,32.2,22.89,16.45,-7.57,30.1,0.139,1.45E-02
298.7,10.69,0,25.2,32.2,22.89,16.45,-7.57,30.1,0.139,1.46E-02
299.7,10.7,0,25.2,32.2,22.9,16.44,-7.57,30.1,0.139,1.46E-02
300.8,10.66,0,25.2,32.2,22.9,16.43,-7.57,30.1,0.139,1.47E-02
301.8,10.66,0,25.2,32.2,22.91,16.43,-7.57,30.1,0.14,1.47E-02
302.8,10.68,0,25.2,32.2,22.91,16.43,-7.57,30.1,0.14,1.48E-02
303.8,10.67,0,25.2,32.2,22.92,16.43,-7.57,30.1,0.14,1.48E-02
304.8,10.67,0,25.2,32.2,22.92,16.42,-7.57,30.1,0.14,1.49E-02
305.8,10.66,0,25.2,32.2,22.92,16.42,-7.57,30.1,0.14,1.49E-02
306.8,10.69,0,25.2,32.2,22.93,16.42,-7.57,30.1,0.14,1.50E-02
307.9,10.67,0,25.2,32.2,22.93,16.41,-7.57,30.1,0.14,1.51E-02
