Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
41.7,10.52,0,25.5,34,23.01,16.24,-7.57,29,0.195,2.29E-03
42.7,10.44,0,25.5,34,23.01,16.22,-7.57,29,0.195,2.34E-03
43.7,10.36,0,25.5,34,23.01,16.2,-7.57,29,0.195,2.39E-03
44.7,10.33,0,25.5,34,23,16.19,-7.57,29,0.195,2.44E-03
45.7,10.27,0,25.5,33.9,23,16.17,-7.57,29,0.195,2.49E-03
46.8,10.21,0,25.5,33.9,23,16.16,-7.57,29,0.196,2.54E-03
47.8,10.13,0,25.5,33.9,23,16.14,-7.57,29,0.196,2.59E-03
48.8,10.09,0,25.5,33.9,23,16.12,-7.57,29,0.196,2.64E-03
49.8,10.04,0,25.5,33.9,23,16.11,-7.57,29,0.196,2.69E-03
50.8,9.95,0,25.5,33.8,23,16.08,-7.57,29,0.196,2.74E-03
51.8,9.91,0,25.5,33.8,23,16.07,-7.57,29,0.196,2.79E-03
52.9,9.92,0,25.5,33.8,23,16.06,-7.57,29.1,0.196,2.84E-03
53.9,9.92,0,25.5,33.8,22.99,16.06,-7.57,29.1,0.196,2.88E-03
54.9,9.89,0,25.5,33.8,22.99,16.06,-7.57,29.1,0.196,2.93E-03
55.9,9.88,0,25.5,33.7,22.99,16.05,-7.57,29.1,0.197,2.98E-03
56.9,9.85,0,25.5,33.7,22.99,16.05,-7.57,29.1,0.197,3.03E-03
58,9.8,0,25.5,33.7,22.99,16.04,-7.57,29.1,0.197,3.08E-03
59,9.76,0,25.5,33.7,22.99,16.03,-7.57,29.1,0.197,3.12E-03
60,9.68,0,25.5,33.7,22.99,16.01,-7.57,29.1,0.197,3.17E-03
61,9.69,0,25.5,33.7,22.98,16.01,-7.57,29.1,0.197,3.22E-03
62,9.66,0,25.5,33.6,22.98,16,-7.57,29.1,0.197,3.27E-03
63,9.66,0,25.5,33.6,22.98,16,-7.57,29.1,0.197,3.31E-03
64,9.69,0,25.5,33.6,22.97,16.01,-7.57,29.1,0.197,3.36E-03
65.1,9.67,0,25.5,33.6,22.97,16.01,-7.57,29.1,0.197,3.41E-03
66.1,9.74,0,25.5,33.6,22.97,16.02,-7.57,29.1,0.198,3.46E-03
67.1,9.73,0,25.5,33.6,22.97,16.02,-7.57,29.1,0.198,3.50E-03
68.1,9.72,0,25.5,33.6,22.97,16.02,-7.57,29.1,0.198,3.55E-03
69.2,9.72,0,25.5,33.6,22.97,16.02,-7.57,29.1,0.198,3.60E-03
70.2,9.7,0,25.5,33.6,22.97,16.02,-7.57,29.1,0.198,3.65E-03
71.2,9.71,0,25.5,33.6,22.96,16.02,-7.57,29.1,0.198,3.69E-03
72.2,9.68,0,25.5,33.6,22.96,16.01,-7.57,29.1,0.198,3.74E-03
73.2,9.65,0,25.5,33.6,22.96,16,-7.57,29.1,0.198,3.79E-03
74.2,9.55,0,25.5,33.6,22.95,16,-7.57,29.1,0.198,3.84E-03
75.2,9.56,0,25.5,33.6,22.95,16,-7.57,29.1,0.199,3.88E-03
76.3,9.58,0,25.5,33.6,22.95,16,-7.57,29.1,0.199,3.93E-03
77.3,9.56,0,25.5,33.6,22.94,16,-7.57,29.1,0.199,3.98E-03
78.3,9.54,0,25.5,33.6,22.94,16,-7.57,29.1,0.199,4.02E-03
79.3,9.57,0,25.5,33.6,22.93,16.01,-7.57,29.1,0.199,4.07E-03
80.3,9.59,0,25.5,33.6,22.93,16.01,-7.57,29.1,0.199,4.12E-03
81.4,9.59,0,25.5,33.6,22.93,16.01,-7.57,29.1,0.199,4.16E-03
82.4,9.6,0,25.5,33.6,22.93,16.02,-7.57,29.2,0.199,4.21E-03
83.4,9.6,0,25.5,33.6,22.92,16.02,-7.57,29.2,0.199,4.26E-03
84.4,9.63,0,25.5,33.6,22.92,16.03,-7.57,29.2,0.199,4.30E-03
85.4,9.63,0,25.5,33.6,22.92,16.04,-7.57,29.2,0.2,4.35E-03
86.4,9.64,0,25.5,33.6,22.92,16.05,-7.57,29.2,0.2,4.40E-03
87.5,9.75,0,25.5,33.6,22.92,16.06,-7.57,29.2,0.2,4.45E-03
88.5,9.73,0,25.5,33.6,22.93,16.06,-7.57,29.2,0.2,4.49E-03
89.5,9.8,0,25.5,33.6,22.93,16.07,-7.57,29.2,0.2,4.54E-03
90.5,9.8,0,25.5,33.6,22.93,16.08,-7.57,29.2,0.2,4.59E-03
91.5,9.81,0,25.5,33.6,22.93,16.08,-7.57,29.2,0.2,4.64E-03
92.5,9.87,0,25.5,33.6,22.93,16.09,-7.57,29.2,0.2,4.69E-03
93.5,9.87,0,25.5,33.6,22.93,16.1,-7.57,29.2,0.2,4.73E-03
94.6,9.95,0,25.5,33.6,22.93,16.12,-7.57,29.2,0.201,4.78E-03
95.6,9.92,0,25.5,33.6,22.92,16.12,-7.57,29.2,0.201,4.83E-03
96.6,9.97,0,25.5,33.6,22.92,16.13,-7.57,29.2,0.201,4.88E-03
97.6,10.01,0,25.5,33.6,22.92,16.14,-7.57,29.2,0.201,4.93E-03
98.7,10,0,25.5,33.6,22.92,16.15,-7.57,29.2,0.201,4.98E-03
99.7,10.03,0,25.5,33.6,22.92,16.16,-7.57,29.2,0.201,5.03E-03
100.7,10.07,0,25.5,33.6,22.91,16.17,-7.57,29.2,0.201,5.08E-03
101.7,10.07,0,25.5,33.6,22.91,16.17,-7.57,29.2,0.201,5.13E-03
102.8,10.05,0,25.5,33.6,22.91,16.17,-7.57,29.2,0.201,5.18E-03
103.8,10.09,0,25.5,33.6,22.91,16.18,-7.57,29.2,0.201,5.23E-03
104.8,10.09,0,25.5,33.6,22.91,16.18,-7.57,29.2,0.202,5.28E-03
105.8,10.13,0,25.5,33.6,22.91,16.19,-7.57,29.2,0.202,5.33E-03
106.8,10.1,0,25.4,33.6,22.91,16.19,-7.57,29.3,0.202,5.38E-03
107.9,10.13,0,25.4,33.6,22.91,16.19,-7.57,29.3,0.202,5.43E-03
108.9,10.08,0,25.4,33.6,22.91,16.2,-7.57,29.3,0.202,5.48E-03
109.9,10.05,0,25.4,33.6,22.91,16.19,-7.57,29.3,0.202,5.52E-03
110.9,10.09,0,25.4,33.6,22.91,16.2,-7.57,29.3,0.202,5.57E-03
111.9,10.09,0,25.4,33.6,22.91,16.2,-7.57,29.3,0.202,5.62E-03
112.9,10.12,0,25.4,33.6,22.91,16.21,-7.57,29.3,0.202,5.67E-03
114,10.14,0,25.4,33.6,22.9,16.22,-7.57,29.3,0.203,5.72E-03
115,10.15,0,25.4,33.6,22.9,16.23,-7.57,29.3,0.203,5.77E-03
116,10.3,0,25.4,33.6,22.9,16.25,-7.57,29.3,0.203,5.82E-03
117,10.28,0,25.4,33.6,22.9,16.25,-7.57,29.3,0.203,5.87E-03
118,10.29,0,25.4,33.6,22.89,16.26,-7.57,29.3,0.203,5.92E-03
119,10.22,0,25.4,33.6,22.89,16.25,-7.57,29.3,0.203,5.97E-03
120,10.25,0,25.4,33.6,22.89,16.25,-7.57,29.3,0.203,6.02E-03
121.1,10.22,0,25.4,33.6,22.89,16.25,-7.57,29.3,0.203,6.07E-03
122.1,10.22,0,25.4,33.6,22.89,16.25,-7.57,29.3,0.203,6.12E-03
123.1,10.2,0,25.4,33.6,22.89,16.24,-7.57,29.3,0.204,6.17E-03
124.1,10.2,0,25.4,33.6,22.88,16.24,-7.57,29.3,0.204,6.22E-03
125.1,10.22,0,25.4,33.6,22.88,16.24,-7.57,29.3,0.204,6.27E-03
126.1,10.19,0,25.4,33.6,22.88,16.23,-7.57,29.3,0.204,6.32E-03
127.2,10.21,0,25.4,33.6,22.88,16.23,-7.57,29.3,0.204,6.37E-03
128.2,10.18,0,25.4,33.6,22.88,16.23,-7.57,29.3,0.204,6.42E-03
129.2,10.22,0,25.4,33.6,22.88,16.23,-7.57,29.3,0.204,6.47E-03
130.2,10.22,0,25.4,33.6,22.88,16.24,-7.57,29.3,0.204,6.52E-03
131.3,10.21,0,25.4,33.6,22.88,16.24,-7.57,29.3,0.204,6.57E-03
132.3,10.24,0,25.4,33.6,22.88,16.26,-7.57,29.3,0.205,6.62E-03
133.3,10.23,0,25.4,33.6,22.88,16.27,-7.57,29.3,0.205,6.67E-03
134.3,10.36,0,25.4,33.6,22.88,16.28,-7.57,29.4,0.205,6.73E-03
135.4,10.34,0,25.4,33.6,22.88,16.29,-7.57,29.4,0.205,6.78E-03
136.4,10.35,0,25.4,33.6,22.88,16.29,-7.57,29.4,0.205,6.83E-03
137.4,10.4,0,25.4,33.7,22.88,16.3,-7.57,29.4,0.205,6.88E-03
138.4,10.4,0,25.4,33.7,22.88,16.31,-7.57,29.4,0.205,6.93E-03
139.5,10.44,0,25.4,33.7,22.87,16.32,-7.57,29.4,0.205,6.98E-03
140.5,10.48,0,25.4,33.7,22.87,16.33,-7.57,29.4,0.206,7.03E-03
141.5,10.55,0,25.4,33.7,22.87,16.34,-7.57,29.4,0.206,7.08E-03
142.5,10.64,0,25.4,33.7,22.87,16.36,-7.57,29.4,0.206,7.14E-03
143.5,10.66,0,25.4,33.7,22.87,16.38,-7.57,29.4,0.206,7.19E-03
144.5,10.72,0,25.4,33.7,22.87,16.4,-7.57,29.4,0.206,7.24E-03
145.6,10.77,0,25.4,33.7,22.87,16.41,-7.57,29.4,0.206,7.29E-03
146.6,10.82,0,25.4,33.7,22.87,16.43,-7.57,29.4,0.206,7.35E-03
147.6,10.86,0,25.4,33.7,22.87,16.44,-7.57,29.4,0.206,7.40E-03
148.6,10.88,0,25.4,33.7,22.87,16.45,-7.57,29.4,0.206,7.45E-03
149.6,10.96,0,25.4,33.7,22.87,16.47,-7.57,29.4,0.207,7.51E-03
150.6,11.01,0,25.4,33.7,22.87,16.48,-7.57,29.4,0.207,7.56E-03
151.7,11.09,0,25.4,33.7,22.87,16.5,-7.57,29.4,0.207,7.61E-03
152.7,11.12,0,25.4,33.7,22.87,16.52,-7.57,29.4,0.207,7.67E-03
153.7,11.18,0,25.4,33.7,22.87,16.53,-7.57,29.4,0.207,7.72E-03
154.7,11.22,0,25.4,33.7,22.87,16.55,-7.57,29.4,0.207,7.78E-03
155.7,11.23,0,25.4,33.7,22.87,16.56,-7.57,29.4,0.207,7.83E-03
156.7,11.24,0,25.4,33.7,22.87,16.56,-7.57,29.4,0.207,7.89E-03
157.8,11.22,0,25.4,33.7,22.87,16.56,-7.57,29.4,0.208,7.94E-03
158.8,11.18,0,25.4,33.7,22.87,16.56,-7.57,29.4,0.208,8.00E-03
159.8,11.17,0,25.4,33.7,22.87,16.55,-7.57,29.4,0.208,8.05E-03
160.8,11.15,0,25.4,33.7,22.87,16.55,-7.57,29.4,0.208,8.11E-03
161.8,11.15,0,25.4,33.7,22.87,16.54,-7.57,29.4,0.208,8.16E-03
162.8,11.18,0,25.4,33.7,22.87,16.54,-7.57,29.4,0.208,8.21E-03
163.8,11.18,0,25.4,33.7,22.87,16.54,-7.57,29.5,0.208,8.27E-03
164.9,11.2,0,25.4,33.7,22.87,16.55,-7.57,29.5,0.208,8.32E-03
165.9,11.19,0,25.4,33.7,22.87,16.55,-7.57,29.5,0.209,8.38E-03
166.9,11.2,0,25.4,33.7,22.87,16.56,-7.57,29.5,0.209,8.43E-03
167.9,11.18,0,25.4,33.7,22.87,16.56,-7.57,29.5,0.209,8.49E-03
168.9,11.19,0,25.4,33.7,22.87,16.56,-7.57,29.5,0.209,8.54E-03
169.9,11.19,0,25.4,33.7,22.87,16.56,-7.57,29.5,0.209,8.60E-03
171,11.19,0,25.4,33.7,22.87,16.56,-7.57,29.5,0.209,8.65E-03
172,11.21,0,25.4,33.7,22.87,16.56,-7.57,29.5,0.209,8.71E-03
173,11.21,0,25.4,33.7,22.87,16.57,-7.57,29.5,0.209,8.76E-03
174,11.28,0,25.4,33.7,22.87,16.58,-7.57,29.5,0.209,8.82E-03
175,11.25,0,25.4,33.7,22.87,16.59,-7.57,29.5,0.21,8.87E-03
176,11.39,0,25.4,33.7,22.87,16.6,-7.57,29.5,0.21,8.93E-03
177,11.43,0,25.4,33.7,22.87,16.61,-7.57,29.5,0.21,8.98E-03
178.1,11.45,0,25.4,33.7,22.88,16.61,-7.57,29.5,0.21,9.04E-03
179.1,11.42,0,25.4,33.7,22.88,16.61,-7.57,29.5,0.21,9.10E-03
180.1,11.43,0,25.4,33.7,22.88,16.61,-7.57,29.5,0.21,9.15E-03
181.1,11.47,0,25.4,33.7,22.88,16.62,-7.57,29.5,0.21,9.21E-03
182.1,11.42,0,25.4,33.7,22.88,16.61,-7.57,29.5,0.21,9.26E-03
183.1,11.41,0,25.4,33.7,22.88,16.61,-7.57,29.5,0.211,9.32E-03
184.2,11.4,0,25.4,33.7,22.88,16.61,-7.57,29.5,0.211,9.37E-03
185.2,11.42,0,25.4,33.7,22.88,16.61,-7.57,29.5,0.211,9.43E-03
186.2,11.4,0,25.5,33.7,22.88,16.61,-7.57,29.5,0.211,9.49E-03
187.2,11.39,0,25.5,33.7,22.88,16.61,-7.57,29.5,0.211,9.54E-03
188.2,11.42,0,25.5,33.7,22.88,16.61,-7.57,29.5,0.211,9.60E-03
189.2,11.43,0,25.5,33.7,22.88,16.62,-7.57,29.5,0.211,9.65E-03
190.3,11.42,0,25.5,33.7,22.88,16.62,-7.57,29.6,0.211,9.71E-03
191.3,11.41,0,25.5,33.7,22.88,16.61,-7.57,29.6,0.212,9.77E-03
192.3,11.41,0,25.5,33.7,22.89,16.61,-7.57,29.6,0.212,9.82E-03
193.3,11.43,0,25.5,33.7,22.89,16.61,-7.57,29.6,0.212,9.88E-03
194.3,11.42,0,25.5,33.6,22.89,16.61,-7.57,29.6,0.212,9.93E-03
195.4,11.41,0,25.5,33.6,22.89,16.6,-7.57,29.6,0.212,9.99E-03
196.4,11.41,0,25.5,33.6,22.89,16.6,-7.57,29.6,0.212,1.00E-02
197.4,11.45,0,25.5,33.6,22.89,16.6,-7.57,29.6,0.212,1.01E-02
198.4,11.42,0,25.5,33.6,22.89,16.6,-7.57,29.6,0.212,1.02E-02
199.5,11.44,0,25.5,33.6,22.89,16.61,-7.57,29.6,0.213,1.02E-02
200.5,11.43,0,25.5,33.6,22.89,16.61,-7.57,29.6,0.213,1.03E-02
201.5,11.43,0,25.5,33.6,22.9,16.61,-7.57,29.6,0.213,1.03E-02
202.5,11.43,0,25.5,33.6,22.9,16.61,-7.57,29.6,0.213,1.04E-02
203.5,11.41,0,25.5,33.6,22.9,16.6,-7.57,29.6,0.213,1.04E-02
204.5,11.46,0,25.5,33.6,22.9,16.61,-7.57,29.6,0.213,1.05E-02
205.5,11.44,0,25.5,33.6,22.9,16.61,-7.57,29.6,0.213,1.05E-02
206.6,11.43,0,25.5,33.6,22.9,16.6,-7.57,29.6,0.213,1.06E-02
207.6,11.44,0,25.5,33.6,22.91,16.6,-7.57,29.6,0.214,1.07E-02
208.6,11.47,0,25.5,33.6,22.91,16.61,-7.57,29.6,0.214,1.07E-02
209.6,11.48,0,25.5,33.6,22.91,16.62,-7.57,29.6,0.214,1.08E-02
210.6,11.5,0,25.5,33.6,22.91,16.62,-7.57,29.6,0.214,1.08E-02
211.6,11.64,0,25.5,33.6,22.91,16.63,-7.57,29.6,0.214,1.09E-02
212.7,11.72,0,25.5,33.6,22.91,16.65,-7.57,29.6,0.214,1.09E-02
213.7,11.77,0,25.5,33.6,22.91,16.66,-7.57,29.6,0.214,1.10E-02
214.7,11.74,0,25.5,33.6,22.91,16.67,-7.57,29.6,0.214,1.11E-02
215.7,11.73,0,25.5,33.6,22.91,16.67,-7.57,29.7,0.215,1.11E-02
216.7,11.73,0,25.5,33.6,22.91,16.67,-7.57,29.7,0.215,1.12E-02
217.8,11.74,0,25.5,33.6,22.91,16.67,-7.57,29.7,0.215,1.12E-02
218.8,11.75,0,25.5,33.6,22.92,16.67,-7.57,29.7,0.215,1.13E-02
219.8,11.72,0,25.5,33.6,22.92,16.66,-7.57,29.7,0.215,1.13E-02
220.8,11.79,0,25.5,33.6,22.92,16.67,-7.57,29.7,0.215,1.14E-02
221.8,11.74,0,25.5,33.6,22.92,16.67,-7.57,29.7,0.215,1.15E-02
222.8,11.72,0,25.5,33.6,22.92,16.67,-7.57,29.7,0.215,1.15E-02
223.8,11.7,0,25.5,33.6,22.92,16.67,-7.57,29.7,0.216,1.16E-02
224.9,11.73,0,25.5,33.6,22.92,16.67,-7.57,29.7,0.216,1.16E-02
225.9,11.77,0,25.5,33.6,22.92,16.68,-7.57,29.7,0.216,1.17E-02
226.9,11.78,0,25.5,33.6,22.92,16.69,-7.57,29.7,0.216,1.17E-02
227.9,11.78,0,25.5,33.6,22.92,16.7,-7.57,29.7,0.216,1.18E-02
228.9,11.96,0,25.5,33.6,22.93,16.71,-7.57,29.7,0.216,1.19E-02
230,11.97,0,25.5,33.6,22.93,16.72,-7.57,29.7,0.216,1.19E-02
231,12.01,0,25.5,33.6,22.93,16.73,-7.57,29.7,0.217,1.20E-02
232,11.97,0,25.5,33.6,22.93,16.73,-7.57,29.7,0.217,1.20E-02
233,11.97,0,25.5,33.6,22.93,16.73,-7.57,29.7,0.217,1.21E-02
234,11.99,0,25.5,33.6,22.93,16.73,-7.57,29.7,0.217,1.22E-02
235,11.98,0,25.5,33.6,22.93,16.73,-7.57,29.7,0.217,1.22E-02
236.1,12.01,0,25.5,33.6,22.93,16.73,-7.57,29.7,0.217,1.23E-02
237.1,12.02,0,25.5,33.6,22.94,16.73,-7.57,29.8,0.217,1.23E-02
238.1,11.97,0,25.5,33.6,22.94,16.73,-7.57,29.8,0.217,1.24E-02
239.1,11.98,0,25.5,33.6,22.94,16.73,-7.57,29.8,0.218,1.25E-02
240.1,12.03,0,25.5,33.6,22.95,16.74,-7.57,29.8,0.218,1.25E-02
241.2,12.14,0,25.5,33.6,22.95,16.75,-7.57,29.8,0.218,1.26E-02
242.2,12.19,0,25.5,33.6,22.95,16.76,-7.57,29.8,0.218,1.26E-02
243.2,12.19,0,25.5,33.6,22.95,16.76,-7.57,29.8,0.218,1.27E-02
244.2,12.28,0,25.5,33.6,22.96,16.78,-7.57,29.8,0.218,1.27E-02
245.2,12.32,0,25.5,33.6,22.96,16.79,-7.57,29.8,0.218,1.28E-02
246.2,12.3,0,25.5,33.6,22.96,16.79,-7.57,29.8,0.218,1.29E-02
247.3,12.33,0,25.5,33.6,22.97,16.79,-7.57,29.8,0.219,1.29E-02
248.3,12.4,0,25.5,33.6,22.97,16.8,-7.57,29.8,0.219,1.30E-02
249.3,12.43,0,25.5,33.6,22.97,16.81,-7.57,29.8,0.219,1.31E-02
250.3,12.48,0,25.5,33.6,22.97,16.82,-7.57,29.8,0.219,1.31E-02
251.3,12.52,0,25.5,33.6,22.98,16.83,-7.57,29.8,0.219,1.32E-02
252.3,12.59,0,25.5,33.6,22.98,16.85,-7.57,29.8,0.219,1.32E-02
253.4,12.62,0,25.5,33.6,22.98,16.86,-7.57,29.8,0.219,1.33E-02
254.4,12.66,0,25.5,33.6,22.98,16.87,-7.57,29.8,0.22,1.34E-02
255.4,12.73,0,25.5,33.6,22.98,16.88,-7.57,29.8,0.22,1.34E-02
256.4,12.73,0,25.5,33.6,22.99,16.89,-7.57,29.8,0.22,1.35E-02
257.4,12.75,0,25.5,33.6,22.99,16.89,-7.57,29.8,0.22,1.35E-02
258.5,12.82,0,25.5,33.6,22.99,16.9,-7.57,29.8,0.22,1.36E-02
259.5,12.83,0,25.5,33.6,23,16.91,-7.57,29.9,0.22,1.37E-02
260.5,12.88,0,25.5,33.6,23,16.92,-7.57,29.9,0.22,1.37E-02
261.5,12.9,0,25.5,33.6,23,16.92,-7.57,29.9,0.221,1.38E-02
262.5,12.99,0,25.5,33.6,23,16.94,-7.57,29.9,0.221,1.39E-02
263.6,13.06,0,25.5,33.6,23.01,16.95,-7.57,29.9,0.221,1.39E-02
264.6,13.07,0,25.5,33.6,23.01,16.96,-7.57,29.9,0.221,1.40E-02
265.6,13.11,0,25.5,33.6,23.01,16.97,-7.57,29.9,0.221,1.41E-02
266.6,13.09,0,25.5,33.6,23.01,16.97,-7.57,29.9,0.221,1.41E-02
267.6,13.14,0,25.5,33.6,23.02,16.98,-7.57,29.9,0.221,1.42E-02
268.7,13.12,0,25.5,33.6,23.02,16.98,-7.57,29.9,0.222,1.42E-02
269.7,13.13,0,25.5,33.6,23.02,16.98,-7.57,29.9,0.222,1.43E-02
270.7,13.15,0,25.5,33.6,23.02,16.98,-7.57,29.9,0.222,1.44E-02
271.7,13.23,0,25.5,33.6,23.03,16.99,-7.57,29.9,0.222,1.44E-02
272.7,13.31,0,25.5,33.6,23.03,17.01,-7.57,29.9,0.222,1.45E-02
273.8,13.3,0,25.5,33.6,23.03,17.01,-7.57,29.9,0.222,1.46E-02
274.8,13.37,0,25.5,33.6,23.04,17.02,-7.57,29.9,0.222,1.46E-02
275.8,13.39,0,25.5,33.6,23.04,17.03,-7.57,29.9,0.223,1.47E-02
276.8,13.45,0,25.5,33.6,23.05,17.04,-7.57,29.9,0.223,1.48E-02
277.8,13.49,0,25.5,33.6,23.05,17.05,-7.57,29.9,0.223,1.48E-02
278.8,13.49,0,25.5,33.6,23.05,17.05,-7.57,29.9,0.223,1.49E-02
279.9,13.55,0,25.5,33.6,23.05,17.06,-7.57,29.9,0.223,1.50E-02
280.9,13.6,0,25.5,33.6,23.06,17.07,-7.57,30,0.223,1.50E-02
281.9,13.68,0,25.5,33.6,23.06,17.09,-7.57,30,0.223,1.51E-02
282.9,13.67,0,25.5,33.6,23.06,17.09,-7.57,30,0.224,1.52E-02
283.9,13.7,0,25.5,33.6,23.07,17.1,-7.57,30,0.224,1.52E-02
284.9,13.7,0,25.5,33.6,23.07,17.1,-7.57,30,0.224,1.53E-02
286,13.74,0,25.5,33.6,23.07,17.1,-7.57,30,0.224,1.54E-02
287,13.75,0,25.5,33.6,23.08,17.1,-7.57,30,0.224,1.54E-02
288,13.74,0,25.5,33.6,23.08,17.1,-7.57,30,0.224,1.55E-02
289,13.76,0,25.5,33.6,23.08,17.1,-7.57,30,0.224,1.56E-02
290,13.76,0,25.5,33.6,23.08,17.1,-7.57,30,0.225,1.56E-02
291,13.76,0,25.5,33.6,23.09,17.1,-7.57,30,0.225,1.57E-02
292,13.7,0,25.5,33.6,23.09,17.1,-7.57,30,0.225,1.58E-02
293.1,13.7,0,25.5,33.6,23.09,17.09,-7.57,30,0.225,1.58E-02
294.1,13.71,0,25.5,33.6,23.1,17.09,-7.57,30,0.225,1.59E-02
295.1,13.73,0,25.5,33.6,23.1,17.09,-7.57,30,0.225,1.60E-02
296.1,13.73,0,25.5,33.6,23.1,17.09,-7.57,30,0.226,1.60E-02
297.1,13.76,0,25.5,33.6,23.11,17.09,-7.57,30,0.226,1.61E-02
298.2,13.75,0,25.5,33.6,23.11,17.09,-7.57,30,0.226,1.62E-02
299.2,13.77,0,25.5,33.6,23.12,17.09,-7.57,30,0.226,1.62E-02
300.2,13.79,0,25.5,33.6,23.12,17.1,-7.57,30,0.226,1.63E-02
301.2,13.96,0,25.5,33.6,23.12,17.11,-7.57,30,0.226,1.64E-02
302.2,13.97,0,25.5,33.6,23.13,17.11,-7.57,30,0.226,1.64E-02
303.2,14.06,0,25.5,33.6,23.14,17.12,-7.57,30,0.227,1.65E-02
304.3,14.13,0,25.5,33.6,23.14,17.14,-7.57,30.1,0.227,1.66E-02
305.3,14.16,0,25.5,33.6,23.14,17.15,-7.57,30.1,0.227,1.67E-02
306.3,14.18,0,25.5,33.6,23.15,17.15,-7.57,30.1,0.227,1.67E-02
307.3,14.2,0,25.5,33.6,23.15,17.16,-7.57,30.1,0.227,1.68E-02
308.3,14.3,0,25.5,33.6,23.16,17.17,-7.57,30.1,0.227,1.69E-02
309.3,14.32,0,25.5,33.6,23.16,17.18,-7.57,30.1,0.228,1.69E-02
310.3,14.38,0,25.5,33.6,23.16,17.19,-7.57,30.1,0.228,1.70E-02
