Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
28.5,19.78,0,25.5,34.5,23.45,18.34,-7.57,29.5,0.842,1.87E-03
29.5,19.88,0,25.5,34.5,23.45,18.36,-7.57,29.5,0.843,1.97E-03
30.6,19.93,0,25.5,34.5,23.45,18.38,-7.57,29.5,0.843,2.07E-03
31.6,20.03,0,25.5,34.5,23.45,18.41,-7.57,29.5,0.843,2.17E-03
32.6,20.1,0,25.5,34.5,23.44,18.43,-7.57,29.5,0.843,2.27E-03
33.6,20.16,0,25.5,34.5,23.44,18.46,-7.57,29.5,0.843,2.36E-03
34.6,20.29,0,25.5,34.5,23.44,18.49,-7.57,29.5,0.844,2.46E-03
35.7,20.35,0,25.5,34.5,23.43,18.52,-7.57,29.5,0.844,2.56E-03
36.7,20.42,0,25.5,34.5,23.43,18.54,-7.57,29.5,0.844,2.66E-03
37.7,20.46,0,25.5,34.5,23.42,18.56,-7.57,29.5,0.844,2.76E-03
38.7,20.48,0,25.5,34.5,23.42,18.58,-7.57,29.5,0.845,2.86E-03
39.8,20.6,0,25.5,34.5,23.42,18.6,-7.57,29.5,0.845,2.97E-03
40.8,20.67,0,25.5,34.5,23.42,18.63,-7.57,29.5,0.845,3.07E-03
41.8,20.75,0,25.5,34.4,23.41,18.65,-7.57,29.5,0.845,3.17E-03
42.8,20.84,0,25.5,34.4,23.41,18.68,-7.57,29.5,0.845,3.27E-03
43.8,20.95,0,25.5,34.4,23.4,18.71,-7.57,29.5,0.846,3.37E-03
44.9,21.09,0,25.5,34.4,23.4,18.75,-7.57,29.5,0.846,3.48E-03
45.9,21.13,0,25.5,34.4,23.4,18.78,-7.57,29.5,0.846,3.58E-03
46.9,21.25,0,25.5,34.4,23.4,18.81,-7.57,29.5,0.846,3.69E-03
47.9,21.31,0,25.5,34.4,23.4,18.83,-7.57,29.5,0.847,3.79E-03
49,21.34,0,25.6,34.4,23.4,18.85,-7.57,29.5,0.847,3.90E-03
50,21.41,0,25.6,34.4,23.39,18.87,-7.57,29.5,0.847,4.00E-03
51,21.46,0,25.6,34.4,23.39,18.89,-7.57,29.5,0.847,4.11E-03
52,21.54,0,25.6,34.4,23.39,18.91,-7.57,29.5,0.848,4.21E-03
53,21.57,0,25.6,34.4,23.38,18.93,-7.57,29.5,0.848,4.32E-03
54,21.62,0,25.6,34.4,23.37,18.95,-7.57,29.5,0.848,4.42E-03
55,21.71,0,25.6,34.3,23.37,18.98,-7.57,29.5,0.848,4.53E-03
56.1,21.73,0,25.6,34.3,23.36,19,-7.57,29.5,0.849,4.64E-03
57.1,21.75,0,25.6,34.3,23.36,19.01,-7.57,29.5,0.849,4.74E-03
58.1,21.78,0,25.6,34.3,23.35,19.03,-7.57,29.5,0.849,4.85E-03
59.1,21.85,0,25.6,34.3,23.35,19.05,-7.57,29.5,0.849,4.96E-03
60.1,21.92,0,25.6,34.3,23.34,19.07,-7.57,29.5,0.849,5.06E-03
61.1,22.01,0,25.6,34.3,23.34,19.1,-7.57,29.5,0.85,5.17E-03
62.2,22.05,0,25.6,34.3,23.34,19.12,-7.57,29.5,0.85,5.28E-03
63.2,22.13,0,25.6,34.3,23.33,19.14,-7.57,29.5,0.85,5.39E-03
64.2,22.14,0,25.6,34.3,23.33,19.16,-7.57,29.5,0.85,5.49E-03
65.2,22.18,0,25.6,34.3,23.32,19.17,-7.57,29.5,0.851,5.60E-03
66.2,22.24,0,25.6,34.3,23.32,19.19,-7.57,29.5,0.851,5.71E-03
67.2,22.24,0,25.6,34.2,23.31,19.21,-7.57,29.5,0.851,5.82E-03
68.3,22.35,0,25.6,34.2,23.3,19.23,-7.57,29.5,0.851,5.93E-03
69.3,22.36,0,25.6,34.2,23.3,19.25,-7.57,29.5,0.852,6.04E-03
70.3,22.47,0,25.6,34.2,23.3,19.27,-7.57,29.5,0.852,6.15E-03
71.3,22.45,0,25.6,34.2,23.29,19.29,-7.57,29.5,0.852,6.26E-03
72.3,22.49,0,25.6,34.2,23.28,19.3,-7.57,29.5,0.852,6.37E-03
73.3,22.53,0,25.6,34.2,23.28,19.32,-7.57,29.5,0.853,6.48E-03
74.4,22.52,0,25.6,34.2,23.28,19.33,-7.57,29.5,0.853,6.59E-03
75.4,22.54,0,25.6,34.2,23.27,19.34,-7.57,29.5,0.853,6.70E-03
76.4,22.54,0,25.7,34.2,23.26,19.35,-7.57,29.5,0.853,6.81E-03
77.4,22.59,0,25.7,34.2,23.26,19.37,-7.57,29.5,0.854,6.92E-03
78.4,22.67,0,25.7,34.2,23.25,19.39,-7.57,29.5,0.854,7.03E-03
79.4,22.68,0,25.7,34.2,23.25,19.4,-7.57,29.5,0.854,7.14E-03
80.5,22.75,0,25.7,34.1,23.24,19.42,-7.57,29.5,0.854,7.25E-03
81.5,22.87,0,25.7,34.1,23.24,19.45,-7.57,29.5,0.855,7.37E-03
82.5,22.95,0,25.7,34.1,23.23,19.48,-7.57,29.5,0.855,7.48E-03
83.5,23.02,0,25.7,34.1,23.23,19.51,-7.57,29.5,0.855,7.59E-03
84.5,23.01,0,25.7,34.1,23.22,19.52,-7.57,29.5,0.855,7.70E-03
85.6,23.12,0,25.7,34.1,23.22,19.55,-7.57,29.5,0.856,7.82E-03
86.6,23.23,0,25.7,34.1,23.22,19.58,-7.57,29.5,0.856,7.93E-03
87.6,23.24,0,25.7,34.1,23.21,19.6,-7.57,29.5,0.856,8.04E-03
88.6,23.29,0,25.7,34.1,23.21,19.62,-7.57,29.5,0.856,8.16E-03
89.6,23.35,0,25.7,34.1,23.2,19.64,-7.57,29.5,0.857,8.27E-03
90.7,23.46,0,25.7,34.1,23.2,19.67,-7.57,29.5,0.857,8.39E-03
91.7,23.51,0,25.7,34.1,23.19,19.7,-7.57,29.5,0.857,8.50E-03
92.7,23.5,0,25.7,34.1,23.19,19.71,-7.57,29.5,0.857,8.62E-03
93.7,23.57,0,25.7,34.1,23.18,19.73,-7.57,29.5,0.858,8.73E-03
94.7,23.6,0,25.7,34.1,23.18,19.75,-7.57,29.5,0.858,8.85E-03
95.7,23.66,0,25.7,34.1,23.17,19.77,-7.57,29.5,0.858,8.96E-03
96.8,23.64,0,25.7,34.1,23.17,19.78,-7.57,29.5,0.858,9.08E-03
97.8,23.65,0,25.7,34.1,23.16,19.79,-7.57,29.5,0.859,9.20E-03
98.8,23.7,0,25.7,34.1,23.16,19.8,-7.57,29.5,0.859,9.31E-03
99.8,23.72,0,25.7,34.1,23.15,19.81,-7.57,29.5,0.859,9.43E-03
100.8,23.73,0,25.7,34.1,23.15,19.82,-7.57,29.5,0.859,9.55E-03
101.8,23.74,0,25.7,34.1,23.14,19.83,-7.57,29.6,0.86,9.66E-03
102.9,23.72,0,25.7,34.1,23.14,19.84,-7.57,29.6,0.86,9.78E-03
103.9,23.67,0,25.7,34.1,23.13,19.84,-7.57,29.6,0.86,9.89E-03
104.9,23.64,0,25.7,34.1,23.12,19.84,-7.57,29.6,0.86,1.00E-02
105.9,23.65,0,25.7,34,23.12,19.84,-7.57,29.6,0.861,1.01E-02
106.9,23.64,0,25.7,34,23.11,19.84,-7.57,29.6,0.861,1.02E-02
108,23.62,0,25.7,34,23.11,19.84,-7.57,29.6,0.861,1.04E-02
109,23.59,0,25.7,34,23.1,19.84,-7.57,29.6,0.861,1.05E-02
110,23.59,0,25.7,34,23.1,19.85,-7.57,29.6,0.862,1.06E-02
111,23.53,0,25.7,34,23.09,19.84,-7.57,29.6,0.862,1.07E-02
112,23.52,0,25.7,34,23.09,19.84,-7.57,29.6,0.862,1.08E-02
113.1,23.51,0,25.7,34,23.08,19.84,-7.57,29.6,0.863,1.09E-02
114.1,23.51,0,25.7,34,23.08,19.85,-7.57,29.6,0.863,1.11E-02
115.1,23.49,0,25.7,34,23.07,19.85,-7.57,29.6,0.863,1.12E-02
116.1,23.47,0,25.7,34,23.07,19.85,-7.57,29.6,0.863,1.13E-02
117.1,23.55,0,25.7,34,23.07,19.85,-7.57,29.6,0.864,1.14E-02
118.2,23.52,0,25.7,34,23.06,19.85,-7.57,29.6,0.864,1.15E-02
119.2,23.5,0,25.7,34,23.06,19.85,-7.57,29.6,0.864,1.16E-02
120.2,23.49,0,25.7,34,23.05,19.85,-7.57,29.6,0.864,1.17E-02
121.2,23.47,0,25.7,34,23.05,19.85,-7.57,29.6,0.865,1.19E-02
122.3,23.44,0,25.7,34,23.05,19.85,-7.57,29.6,0.865,1.20E-02
123.3,23.33,0,25.7,34,23.04,19.84,-7.57,29.6,0.865,1.21E-02
124.3,23.3,0,25.7,34,23.04,19.84,-7.57,29.6,0.865,1.22E-02
125.3,23.34,0,25.7,34,23.03,19.84,-7.57,29.6,0.866,1.23E-02
126.3,23.27,0,25.7,34,23.03,19.84,-7.57,29.6,0.866,1.24E-02
127.4,23.25,0,25.7,34,23.03,19.83,-7.57,29.6,0.866,1.25E-02
128.4,23.29,0,25.7,34,23.03,19.84,-7.57,29.6,0.866,1.27E-02
129.4,23.29,0,25.7,34,23.02,19.84,-7.57,29.6,0.867,1.28E-02
130.4,23.31,0,25.7,34,23.02,19.85,-7.57,29.6,0.867,1.29E-02
131.4,23.33,0,25.7,34,23.01,19.86,-7.57,29.6,0.867,1.30E-02
132.4,23.34,0,25.7,34,23.01,19.87,-7.57,29.6,0.867,1.31E-02
133.5,23.36,0,25.7,34,23.01,19.88,-7.57,29.6,0.868,1.32E-02
134.5,23.33,0,25.7,34,23,19.89,-7.57,29.7,0.868,1.33E-02
135.5,23.35,0,25.7,34,23,19.9,-7.57,29.7,0.868,1.35E-02
136.5,23.35,0,25.7,34,23,19.9,-7.57,29.7,0.868,1.36E-02
137.5,23.34,0,25.7,34,22.99,19.91,-7.57,29.7,0.869,1.37E-02
138.6,23.33,0,25.7,34,22.99,19.91,-7.57,29.7,0.869,1.38E-02
139.6,23.31,0,25.7,34,22.99,19.9,-7.57,29.7,0.869,1.39E-02
140.6,23.33,0,25.7,34,22.98,19.9,-7.57,29.7,0.869,1.40E-02
141.6,23.33,0,25.7,34,22.98,19.9,-7.57,29.7,0.87,1.41E-02
142.6,23.33,0,25.7,34,22.98,19.9,-7.57,29.7,0.87,1.43E-02
143.7,23.31,0,25.7,34,22.97,19.9,-7.57,29.7,0.87,1.44E-02
144.7,23.33,0,25.7,34,22.97,19.9,-7.57,29.7,0.87,1.45E-02
145.7,23.34,0,25.7,34,22.97,19.9,-7.57,29.7,0.871,1.46E-02
146.7,23.33,0,25.7,34,22.97,19.9,-7.57,29.7,0.871,1.47E-02
147.8,23.31,0,25.8,34,22.96,19.9,-7.57,29.7,0.871,1.48E-02
148.8,23.31,0,25.8,34,22.96,19.9,-7.57,29.7,0.871,1.49E-02
149.8,23.32,0,25.8,34,22.96,19.91,-7.57,29.7,0.872,1.51E-02
150.8,23.31,0,25.8,34,22.96,19.91,-7.57,29.7,0.872,1.52E-02
151.8,23.27,0,25.8,34,22.95,19.91,-7.57,29.7,0.872,1.53E-02
152.8,23.29,0,25.8,34,22.95,19.91,-7.57,29.7,0.872,1.54E-02
153.8,23.25,0,25.8,34,22.95,19.9,-7.57,29.7,0.873,1.55E-02
154.9,23.25,0,25.8,34,22.95,19.9,-7.57,29.7,0.873,1.56E-02
155.9,23.25,0,25.8,34,22.94,19.9,-7.57,29.7,0.873,1.57E-02
156.9,23.24,0,25.8,34,22.94,19.9,-7.57,29.7,0.873,1.59E-02
157.9,23.26,0,25.8,34,22.94,19.91,-7.57,29.8,0.874,1.60E-02
158.9,23.23,0,25.8,34,22.94,19.91,-7.57,29.8,0.874,1.61E-02
159.9,23.25,0,25.8,34,22.93,19.91,-7.57,29.8,0.874,1.62E-02
161,23.23,0,25.8,34,22.93,19.91,-7.57,29.8,0.874,1.63E-02
162,23.22,0,25.8,34,22.93,19.91,-7.57,29.8,0.875,1.64E-02
163,23.19,0,25.8,34,22.93,19.91,-7.57,29.8,0.875,1.65E-02
164,23.19,0,25.8,34,22.93,19.91,-7.57,29.8,0.875,1.67E-02
165,23.19,0,25.8,34,22.93,19.91,-7.57,29.8,0.875,1.68E-02
166.1,23.18,0,25.8,33.9,22.93,19.91,-7.57,29.8,0.876,1.69E-02
167.1,23.15,0,25.8,33.9,22.92,19.9,-7.57,29.8,0.876,1.70E-02
168.1,23.13,0,25.8,33.9,22.93,19.89,-7.56,29.8,0.876,1.71E-02
169.1,23,0,25.8,33.9,22.92,19.88,-7.56,29.8,0.876,1.72E-02
170.1,22.94,0,25.8,33.9,22.92,19.87,-7.57,29.8,0.877,1.73E-02
171.2,22.95,0,25.8,33.9,22.92,19.86,-7.56,29.8,0.877,1.74E-02
172.2,22.9,0,25.8,33.9,22.92,19.85,-7.57,29.8,0.877,1.76E-02
173.2,22.88,0,25.8,33.9,22.93,19.84,-7.57,29.8,0.877,1.77E-02
174.2,22.91,0,25.8,33.9,22.93,19.84,-7.57,29.8,0.878,1.78E-02
175.2,22.94,0,25.8,33.9,22.93,19.85,-7.57,29.8,0.878,1.79E-02
176.3,22.93,0,25.8,33.9,22.93,19.85,-7.57,29.8,0.878,1.80E-02
177.3,22.91,0,25.8,33.9,22.92,19.85,-7.57,29.9,0.878,1.81E-02
178.3,22.89,0,25.8,33.9,22.92,19.84,-7.57,29.9,0.879,1.82E-02
179.3,22.95,0,25.8,33.9,22.92,19.85,-7.57,29.9,0.879,1.83E-02
180.3,22.92,0,25.8,33.9,22.92,19.85,-7.57,29.9,0.879,1.85E-02
181.4,22.93,0,25.8,33.9,22.92,19.85,-7.57,29.9,0.879,1.86E-02
182.4,22.94,0,25.8,33.9,22.91,19.85,-7.57,29.9,0.88,1.87E-02
183.4,22.93,0,25.8,33.9,22.91,19.85,-7.57,29.9,0.88,1.88E-02
184.4,22.92,0,25.8,33.9,22.91,19.85,-7.57,29.9,0.88,1.89E-02
185.4,22.93,0,25.8,33.9,22.91,19.85,-7.57,29.9,0.88,1.90E-02
186.4,22.92,0,25.8,33.9,22.91,19.85,-7.57,29.9,0.881,1.91E-02
187.5,22.91,0,25.8,33.9,22.92,19.84,-7.57,29.9,0.881,1.92E-02
188.5,22.9,0,25.8,33.9,22.92,19.84,-7.57,29.9,0.881,1.94E-02
189.5,22.89,0,25.8,33.9,22.92,19.83,-7.57,29.9,0.881,1.95E-02
190.5,22.92,0,25.8,33.9,22.92,19.84,-7.57,29.9,0.882,1.96E-02
191.5,22.88,0,25.8,33.9,22.92,19.83,-7.57,29.9,0.882,1.97E-02
192.5,22.91,0,25.8,33.9,22.91,19.84,-7.57,29.9,0.882,1.98E-02
193.6,22.89,0,25.8,33.9,22.91,19.84,-7.57,29.9,0.882,1.99E-02
194.6,22.89,0,25.8,33.9,22.91,19.84,-7.57,29.9,0.883,2.00E-02
195.6,22.89,0,25.8,33.9,22.91,19.84,-7.57,29.9,0.883,2.01E-02
196.6,22.89,0,25.8,33.9,22.91,19.84,-7.57,30,0.883,2.03E-02
197.6,22.88,0,25.8,33.9,22.91,19.84,-7.57,30,0.883,2.04E-02
198.6,22.87,0,25.8,33.9,22.91,19.83,-7.57,30,0.884,2.05E-02
199.7,22.89,0,25.8,33.9,22.91,19.83,-7.57,30,0.884,2.06E-02
200.7,22.9,0,25.8,34,22.91,19.84,-7.57,30,0.884,2.07E-02
201.7,22.9,0,25.8,34,22.91,19.84,-7.57,30,0.884,2.08E-02
202.7,22.88,0,25.8,34,22.91,19.84,-7.57,30,0.885,2.09E-02
203.7,22.9,0,25.7,34,22.91,19.85,-7.57,30,0.885,2.10E-02
204.8,22.89,0,25.7,34,22.91,19.85,-7.57,30,0.885,2.11E-02
205.8,22.89,0,25.7,34,22.91,19.85,-7.57,30,0.885,2.13E-02
206.8,22.86,0,25.7,34,22.91,19.85,-7.57,30,0.886,2.14E-02
207.8,22.86,0,25.7,34,22.91,19.84,-7.57,30,0.886,2.15E-02
208.8,22.88,0,25.7,34,22.91,19.84,-7.57,30,0.886,2.16E-02
209.9,22.89,0,25.7,34,22.91,19.84,-7.57,30,0.886,2.17E-02
210.9,22.88,0,25.7,34,22.91,19.84,-7.57,30,0.887,2.18E-02
211.9,22.89,0,25.7,34,22.91,19.84,-7.57,30,0.887,2.19E-02
212.9,22.91,0,25.7,34,22.91,19.85,-7.57,30,0.887,2.20E-02
213.9,22.91,0,25.7,34.1,22.92,19.85,-7.57,30,0.887,2.22E-02
215,22.87,0,25.7,34.1,22.92,19.85,-7.57,30,0.888,2.23E-02
216,22.89,0,25.7,34.1,22.92,19.85,-7.57,30,0.888,2.24E-02
217,22.9,0,25.7,34.1,22.92,19.85,-7.57,30,0.888,2.25E-02
218,22.87,0,25.7,34.1,22.92,19.85,-7.57,30,0.888,2.26E-02
219,22.87,0,25.7,34.1,22.92,19.84,-7.57,30.1,0.889,2.27E-02
220,22.87,0,25.7,34.1,22.92,19.84,-7.57,30.1,0.889,2.28E-02
221.1,22.87,0,25.7,34.1,22.92,19.83,-7.57,30.1,0.889,2.29E-02
222.1,22.85,0,25.7,34.1,22.92,19.82,-7.57,30.1,0.889,2.31E-02
223.1,22.86,0,25.7,34.1,22.93,19.81,-7.57,30.1,0.89,2.32E-02
224.1,22.78,0,25.7,34.1,22.93,19.81,-7.57,30.1,0.89,2.33E-02
225.1,22.76,0,25.7,34.1,22.93,19.8,-7.57,30.1,0.89,2.34E-02
226.1,22.71,0,25.7,34.2,22.93,19.79,-7.57,30.1,0.89,2.35E-02
227.2,22.72,0,25.7,34.2,22.93,19.79,-7.57,30.1,0.891,2.36E-02
228.2,22.72,0,25.7,34.2,22.92,19.79,-7.57,30.1,0.891,2.37E-02
229.2,22.71,0,25.7,34.2,22.92,19.79,-7.57,30.1,0.891,2.38E-02
230.2,22.68,0,25.7,34.2,22.92,19.78,-7.57,30.1,0.891,2.39E-02
231.2,22.67,0,25.7,34.2,22.92,19.78,-7.57,30.1,0.892,2.41E-02
232.3,22.72,0,25.7,34.2,22.92,19.78,-7.57,30.1,0.892,2.42E-02
233.3,22.74,0,25.7,34.2,22.92,19.78,-7.57,30.1,0.892,2.43E-02
234.3,22.75,0,25.6,34.2,22.93,19.78,-7.57,30.1,0.892,2.44E-02
235.3,22.73,0,25.6,34.2,22.93,19.78,-7.57,30.1,0.893,2.45E-02
236.4,22.74,0,25.6,34.2,22.93,19.78,-7.57,30.1,0.893,2.46E-02
237.4,22.74,0,25.6,34.2,22.93,19.78,-7.57,30.1,0.893,2.47E-02
238.4,22.75,0,25.6,34.2,22.94,19.78,-7.57,30.1,0.893,2.48E-02
239.4,22.75,0,25.6,34.2,22.94,19.78,-7.57,30.1,0.894,2.50E-02
240.4,22.73,0,25.6,34.2,22.94,19.77,-7.57,30.1,0.894,2.51E-02
241.4,22.73,0,25.6,34.2,22.95,19.77,-7.57,30.1,0.894,2.52E-02
242.5,22.73,0,25.6,34.3,22.95,19.76,-7.57,30.2,0.894,2.53E-02
243.5,22.73,0,25.6,34.3,22.95,19.76,-7.57,30.2,0.895,2.54E-02
244.5,22.71,0,25.6,34.3,22.95,19.75,-7.57,30.2,0.895,2.55E-02
245.5,22.72,0,25.6,34.3,22.96,19.74,-7.57,30.2,0.895,2.56E-02
246.5,22.72,0,25.6,34.3,22.96,19.74,-7.57,30.2,0.895,2.57E-02
247.5,22.74,0,25.6,34.3,22.96,19.74,-7.57,30.2,0.896,2.58E-02
248.6,22.74,0,25.6,34.3,22.96,19.74,-7.57,30.2,0.896,2.60E-02
249.6,22.71,0,25.6,34.3,22.96,19.73,-7.57,30.2,0.896,2.61E-02
250.6,22.72,0,25.6,34.3,22.96,19.73,-7.57,30.2,0.896,2.62E-02
251.6,22.71,0,25.6,34.3,22.96,19.73,-7.57,30.2,0.897,2.63E-02
252.7,22.71,0,25.6,34.3,22.97,19.72,-7.57,30.2,0.897,2.64E-02
253.7,22.71,0,25.6,34.3,22.97,19.72,-7.57,30.2,0.897,2.65E-02
254.7,22.69,0,25.6,34.3,22.97,19.71,-7.57,30.2,0.897,2.66E-02
255.7,22.73,0,25.6,34.3,22.98,19.72,-7.57,30.2,0.898,2.67E-02
256.7,22.7,0,25.7,34.3,22.98,19.71,-7.57,30.2,0.898,2.68E-02
257.8,22.71,0,25.7,34.2,22.98,19.71,-7.57,30.2,0.898,2.70E-02
258.8,22.71,0,25.7,34.2,22.98,19.71,-7.57,30.2,0.898,2.71E-02
259.8,22.73,0,25.7,34.2,22.99,19.72,-7.57,30.2,0.899,2.72E-02
260.8,22.72,0,25.7,34.2,22.99,19.72,-7.57,30.2,0.899,2.73E-02
261.8,22.68,0,25.7,34.2,22.99,19.71,-7.57,30.2,0.899,2.74E-02
262.8,22.7,0,25.7,34.2,23,19.71,-7.57,30.2,0.899,2.75E-02
263.8,22.67,0,25.7,34.2,23,19.7,-7.57,30.3,0.9,2.76E-02
264.9,22.67,0,25.7,34.2,23,19.69,-7.57,30.3,0.9,2.77E-02
265.9,22.64,0,25.7,34.2,23,19.67,-7.57,30.3,0.9,2.78E-02
266.9,22.57,0,25.7,34.2,23,19.66,-7.57,30.3,0.9,2.80E-02
267.9,22.57,0,25.7,34.2,23.01,19.66,-7.57,30.3,0.901,2.81E-02
268.9,22.56,0,25.7,34.2,23.01,19.65,-7.57,30.3,0.901,2.82E-02
269.9,22.62,0,25.7,34.2,23.01,19.66,-7.57,30.3,0.901,2.83E-02
271,22.62,0,25.7,34.2,23.01,19.66,-7.57,30.3,0.901,2.84E-02
272,22.64,0,25.7,34.2,23.02,19.66,-7.57,30.3,0.902,2.85E-02
273,22.63,0,25.7,34.2,23.02,19.66,-7.57,30.3,0.902,2.86E-02
274,22.64,0,25.7,34.2,23.02,19.66,-7.57,30.3,0.902,2.87E-02
275,22.66,0,25.7,34.2,23.03,19.66,-7.57,30.3,0.902,2.88E-02
276,22.65,0,25.7,34.2,23.03,19.66,-7.57,30.3,0.903,2.89E-02
277.1,22.73,0,25.7,34.2,23.03,19.67,-7.57,30.3,0.903,2.91E-02
278.1,22.77,0,25.7,34.2,23.03,19.67,-7.57,30.3,0.903,2.92E-02
279.1,22.77,0,25.7,34.2,23.04,19.67,-7.57,30.3,0.903,2.93E-02
280.1,22.76,0,25.7,34.2,23.04,19.67,-7.57,30.3,0.904,2.94E-02
281.1,22.74,0,25.7,34.2,23.04,19.67,-7.57,30.3,0.904,2.95E-02
282.1,22.77,0,25.7,34.1,23.04,19.67,-7.57,30.3,0.904,2.96E-02
283.2,22.71,0,25.7,34.1,23.05,19.66,-7.57,30.3,0.904,2.97E-02
284.2,22.73,0,25.7,34.1,23.05,19.66,-7.57,30.3,0.905,2.98E-02
285.2,22.73,0,25.7,34.1,23.05,19.66,-7.57,30.3,0.905,2.99E-02
286.2,22.79,0,25.7,34.1,23.06,19.67,-7.57,30.3,0.905,3.01E-02
287.3,22.79,0,25.7,34.1,23.06,19.67,-7.57,30.3,0.905,3.02E-02
288.3,22.76,0,25.7,34.1,23.06,19.67,-7.57,30.3,0.906,3.03E-02
289.3,22.79,0,25.7,34.1,23.07,19.67,-7.57,30.4,0.906,3.04E-02
290.3,22.79,0,25.7,34.1,23.07,19.67,-7.57,30.4,0.906,3.05E-02
291.3,22.79,0,25.7,34.1,23.07,19.66,-7.57,30.4,0.906,3.06E-02
292.3,22.79,0,25.7,34.1,23.07,19.66,-7.57,30.4,0.907,3.07E-02
293.3,22.81,0,25.7,34.1,23.08,19.66,-7.57,30.4,0.907,3.08E-02
294.4,22.85,0,25.7,34.1,23.08,19.66,-7.57,30.4,0.907,3.10E-02
295.4,22.87,0,25.7,34.1,23.08,19.67,-7.57,30.4,0.907,3.11E-02
296.4,22.87,0,25.7,34.1,23.09,19.67,-7.57,30.4,0.908,3.12E-02
297.4,22.88,0,25.7,34.2,23.09,19.67,-7.57,30.4,0.908,3.13E-02
298.5,22.88,0,25.7,34.2,23.09,19.67,-7.57,30.4,0.908,3.14E-02
299.5,22.9,0,25.7,34.2,23.1,19.67,-7.57,30.4,0.908,3.15E-02
300.5,22.88,0,25.7,34.2,23.1,19.66,-7.57,30.4,0.909,3.16E-02
301.5,22.91,0,25.7,34.2,23.1,19.66,-7.57,30.4,0.909,3.17E-02
302.5,22.9,0,25.7,34.2,23.1,19.66,-7.57,30.4,0.909,3.19E-02
303.6,22.97,0,25.7,34.2,23.11,19.66,-7.57,30.4,0.909,3.20E-02
304.6,22.98,0,25.7,34.2,23.11,19.67,-7.57,30.4,0.91,3.21E-02
305.6,22.98,0,25.7,34.2,23.12,19.67,-7.57,30.4,0.91,3.22E-02
306.6,23.01,0,25.7,34.2,23.12,19.67,-7.57,30.4,0.91,3.23E-02
307.6,23,0,25.7,34.2,23.13,19.66,-7.57,30.4,0.91,3.24E-02
308.7,23.16,0,25.7,34.2,23.13,19.67,-7.57,30.4,0.911,3.25E-02
309.7,23.11,0,25.6,34.2,23.14,19.66,-7.57,30.4,0.911,3.26E-02
310.7,23.15,0,25.6,34.2,23.14,19.66,-7.57,30.4,0.911,3.28E-02
