Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
65.1,12.63,0,24.4,36.2,22.32,16.82,-7.57,28.2,0.15,4.82E-03
66.1,12.43,0,24.4,36.2,22.32,16.75,-7.57,28.2,0.15,4.88E-03
67.1,12.24,0,24.4,36.3,22.32,16.68,-7.57,28.2,0.15,4.94E-03
68.2,12.03,0,24.4,36.3,22.32,16.62,-7.57,28.2,0.15,5.00E-03
69.2,11.85,0,24.4,36.3,22.32,16.56,-7.57,28.2,0.15,5.05E-03
70.2,11.63,0,24.4,36.3,22.32,16.5,-7.57,28.2,0.15,5.11E-03
71.2,11.42,0,24.4,36.3,22.32,16.43,-7.57,28.2,0.15,5.17E-03
72.3,11.23,0,24.4,36.3,22.32,16.37,-7.57,28.2,0.15,5.22E-03
73.3,11.09,0,24.4,36.3,22.32,16.32,-7.57,28.2,0.151,5.28E-03
74.3,10.96,0,24.4,36.3,22.32,16.27,-7.57,28.2,0.151,5.33E-03
75.3,10.8,0,24.4,36.3,22.32,16.23,-7.57,28.2,0.151,5.38E-03
76.3,10.7,0,24.4,36.3,22.32,16.19,-7.57,28.2,0.151,5.44E-03
77.3,10.6,0,24.4,36.3,22.32,16.15,-7.57,28.2,0.151,5.49E-03
78.4,10.49,0,24.4,36.3,22.32,16.12,-7.57,28.2,0.151,5.54E-03
79.4,10.35,0,24.4,36.3,22.33,16.07,-7.57,28.2,0.151,5.59E-03
80.4,10.23,0,24.4,36.4,22.32,16.04,-7.57,28.2,0.151,5.64E-03
81.4,10.17,0,24.4,36.4,22.33,16.01,-7.57,28.2,0.151,5.69E-03
82.4,10.07,0,24.4,36.4,22.33,15.98,-7.57,28.2,0.152,5.74E-03
83.4,9.98,0,24.4,36.4,22.33,15.95,-7.57,28.2,0.152,5.79E-03
84.5,9.88,0,24.4,36.4,22.33,15.92,-7.57,28.2,0.152,5.84E-03
85.5,9.82,0,24.4,36.4,22.33,15.89,-7.57,28.2,0.152,5.88E-03
86.5,9.76,0,24.4,36.4,22.34,15.87,-7.57,28.2,0.152,5.93E-03
87.5,9.61,0,24.4,36.4,22.34,15.83,-7.57,28.2,0.152,5.98E-03
88.5,9.48,0,24.4,36.4,22.34,15.79,-7.57,28.2,0.152,6.02E-03
89.5,9.43,0,24.4,36.4,22.34,15.77,-7.57,28.2,0.152,6.07E-03
90.5,9.35,0,24.4,36.4,22.34,15.74,-7.57,28.2,0.152,6.12E-03
91.6,9.23,0,24.4,36.4,22.34,15.71,-7.57,28.3,0.153,6.16E-03
92.6,9.13,0,24.4,36.4,22.34,15.68,-7.57,28.3,0.153,6.21E-03
93.6,9.15,0,24.4,36.4,22.34,15.67,-7.57,28.3,0.153,6.25E-03
94.6,9.1,0,24.4,36.4,22.34,15.65,-7.57,28.3,0.153,6.30E-03
95.6,9.01,0,24.4,36.4,22.34,15.63,-7.57,28.3,0.153,6.34E-03
96.7,8.96,0,24.4,36.4,22.34,15.61,-7.57,28.3,0.153,6.38E-03
97.7,8.89,0,24.4,36.4,22.34,15.59,-7.57,28.3,0.153,6.43E-03
98.7,8.86,0,24.4,36.4,22.34,15.58,-7.57,28.3,0.153,6.47E-03
99.7,8.78,0,24.4,36.4,22.34,15.56,-7.57,28.3,0.153,6.51E-03
100.7,8.72,0,24.4,36.4,22.35,15.54,-7.57,28.3,0.153,6.56E-03
101.7,8.7,0,24.4,36.4,22.35,15.52,-7.57,28.3,0.153,6.60E-03
102.8,8.61,0,24.4,36.4,22.35,15.5,-7.57,28.3,0.154,6.64E-03
103.8,8.6,0,24.4,36.4,22.35,15.48,-7.57,28.3,0.154,6.68E-03
104.8,8.54,0,24.4,36.4,22.35,15.47,-7.57,28.3,0.154,6.72E-03
105.8,8.49,0,24.4,36.4,22.35,15.45,-7.57,28.3,0.154,6.77E-03
106.8,8.47,0,24.4,36.4,22.35,15.44,-7.57,28.3,0.154,6.81E-03
107.8,8.4,0,24.4,36.4,22.35,15.43,-7.57,28.3,0.154,6.85E-03
108.9,8.44,0,24.4,36.4,22.36,15.42,-7.57,28.3,0.154,6.89E-03
109.9,8.41,0,24.4,36.4,22.36,15.42,-7.57,28.3,0.154,6.93E-03
110.9,8.34,0,24.4,36.4,22.36,15.4,-7.57,28.3,0.154,6.97E-03
111.9,8.3,0,24.4,36.4,22.36,15.39,-7.57,28.3,0.154,7.01E-03
112.9,8.24,0,24.4,36.4,22.36,15.37,-7.57,28.3,0.154,7.05E-03
114,8.24,0,24.4,36.4,22.36,15.36,-7.57,28.3,0.155,7.09E-03
115,8.2,0,24.4,36.4,22.36,15.35,-7.57,28.3,0.155,7.13E-03
116,8.14,0,24.4,36.4,22.37,15.34,-7.57,28.3,0.155,7.17E-03
117,8.17,0,24.4,36.4,22.37,15.33,-7.57,28.4,0.155,7.21E-03
118,8.1,0,24.4,36.4,22.37,15.32,-7.57,28.4,0.155,7.25E-03
119,8.05,0,24.4,36.4,22.37,15.31,-7.57,28.4,0.155,7.29E-03
120.1,8,0,24.4,36.4,22.37,15.29,-7.57,28.4,0.155,7.33E-03
121.1,7.95,0,24.4,36.4,22.37,15.28,-7.57,28.4,0.155,7.37E-03
122.1,7.94,0,24.4,36.4,22.37,15.27,-7.57,28.4,0.155,7.41E-03
123.1,7.88,0,24.4,36.4,22.37,15.25,-7.57,28.4,0.155,7.45E-03
124.1,7.88,0,24.4,36.4,22.38,15.24,-7.57,28.4,0.155,7.49E-03
125.2,7.84,0,24.4,36.4,22.38,15.23,-7.57,28.4,0.156,7.53E-03
126.2,7.75,0,24.4,36.4,22.38,15.21,-7.57,28.4,0.156,7.56E-03
127.2,7.68,0,24.4,36.4,22.38,15.19,-7.57,28.4,0.156,7.60E-03
128.2,7.63,0,24.4,36.4,22.38,15.17,-7.57,28.4,0.156,7.64E-03
129.2,7.58,0,24.4,36.4,22.38,15.16,-7.57,28.4,0.156,7.67E-03
130.2,7.49,0,24.4,36.4,22.37,15.14,-7.57,28.4,0.156,7.71E-03
131.3,7.46,0,24.4,36.4,22.37,15.12,-7.57,28.4,0.156,7.75E-03
132.3,7.44,0,24.4,36.4,22.37,15.11,-7.57,28.4,0.156,7.78E-03
133.3,7.42,0,24.4,36.4,22.38,15.1,-7.57,28.4,0.156,7.82E-03
134.3,7.33,0,24.4,36.4,22.38,15.08,-7.57,28.4,0.156,7.86E-03
135.3,7.3,0,24.4,36.4,22.38,15.07,-7.57,28.4,0.156,7.89E-03
136.3,7.25,0,24.4,36.4,22.38,15.05,-7.57,28.4,0.156,7.93E-03
137.4,7.23,0,24.4,36.4,22.38,15.04,-7.57,28.4,0.157,7.96E-03
138.4,7.24,0,24.4,36.4,22.38,15.04,-7.57,28.4,0.157,8.00E-03
139.4,7.22,0,24.4,36.4,22.38,15.03,-7.57,28.5,0.157,8.03E-03
140.4,7.25,0,24.4,36.4,22.38,15.03,-7.57,28.5,0.157,8.07E-03
141.4,7.25,0,24.4,36.4,22.39,15.03,-7.57,28.5,0.157,8.10E-03
142.4,7.29,0,24.4,36.5,22.39,15.04,-7.57,28.5,0.157,8.14E-03
143.5,7.27,0,24.4,36.5,22.39,15.04,-7.57,28.5,0.157,8.18E-03
144.5,7.26,0,24.4,36.5,22.39,15.03,-7.57,28.5,0.157,8.21E-03
145.5,7.28,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.157,8.25E-03
146.5,7.26,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.157,8.28E-03
147.5,7.27,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.157,8.32E-03
148.5,7.27,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.157,8.35E-03
149.5,7.27,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.157,8.39E-03
150.6,7.28,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.158,8.43E-03
151.6,7.25,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.158,8.46E-03
152.6,7.28,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.158,8.50E-03
153.6,7.26,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.158,8.53E-03
154.6,7.26,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.158,8.57E-03
155.7,7.26,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.158,8.60E-03
156.7,7.26,0,24.3,36.5,22.39,15.03,-7.57,28.5,0.158,8.64E-03
157.7,7.28,0,24.3,36.6,22.39,15.04,-7.57,28.5,0.158,8.67E-03
158.7,7.27,0,24.3,36.6,22.39,15.04,-7.57,28.5,0.158,8.71E-03
159.7,7.28,0,24.3,36.6,22.39,15.04,-7.57,28.5,0.158,8.75E-03
160.8,7.3,0,24.3,36.6,22.39,15.05,-7.57,28.5,0.158,8.78E-03
161.8,7.3,0,24.3,36.6,22.39,15.06,-7.57,28.5,0.158,8.82E-03
162.8,7.4,0,24.3,36.6,22.39,15.07,-7.57,28.5,0.158,8.85E-03
163.8,7.44,0,24.3,36.6,22.39,15.08,-7.57,28.5,0.159,8.89E-03
164.8,7.44,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.159,8.93E-03
165.8,7.47,0,24.3,36.6,22.39,15.09,-7.57,28.6,0.159,8.96E-03
166.8,7.45,0,24.3,36.6,22.39,15.09,-7.57,28.6,0.159,9.00E-03
167.9,7.42,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.159,9.03E-03
168.9,7.43,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.159,9.07E-03
169.9,7.44,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.159,9.11E-03
170.9,7.41,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.159,9.14E-03
171.9,7.39,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.159,9.18E-03
172.9,7.41,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.159,9.22E-03
174,7.42,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.159,9.25E-03
175,7.43,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.159,9.29E-03
176,7.41,0,24.3,36.6,22.39,15.08,-7.57,28.6,0.16,9.32E-03
177,7.44,0,24.3,36.6,22.39,15.09,-7.57,28.6,0.16,9.36E-03
178,7.43,0,24.3,36.7,22.4,15.09,-7.57,28.6,0.16,9.40E-03
179,7.43,0,24.3,36.7,22.4,15.09,-7.57,28.6,0.16,9.43E-03
180,7.44,0,24.3,36.7,22.4,15.09,-7.57,28.6,0.16,9.47E-03
181.1,7.41,0,24.3,36.7,22.4,15.09,-7.57,28.6,0.16,9.51E-03
182.1,7.43,0,24.3,36.7,22.4,15.09,-7.57,28.6,0.16,9.54E-03
183.1,7.43,0,24.3,36.7,22.39,15.09,-7.57,28.6,0.16,9.58E-03
184.1,7.43,0,24.3,36.7,22.39,15.09,-7.57,28.6,0.16,9.61E-03
185.1,7.43,0,24.3,36.7,22.39,15.09,-7.57,28.6,0.16,9.65E-03
186.1,7.45,0,24.3,36.7,22.39,15.09,-7.57,28.6,0.16,9.69E-03
187.2,7.47,0,24.3,36.7,22.39,15.1,-7.57,28.6,0.16,9.72E-03
188.2,7.48,0,24.3,36.7,22.39,15.11,-7.57,28.6,0.161,9.76E-03
189.2,7.48,0,24.3,36.7,22.39,15.12,-7.57,28.6,0.161,9.80E-03
190.2,7.65,0,24.3,36.7,22.39,15.13,-7.57,28.7,0.161,9.84E-03
191.3,7.63,0,24.3,36.7,22.39,15.14,-7.57,28.7,0.161,9.87E-03
192.3,7.61,0,24.3,36.7,22.39,15.14,-7.57,28.7,0.161,9.91E-03
193.3,7.61,0,24.3,36.7,22.39,15.14,-7.57,28.7,0.161,9.95E-03
194.3,7.61,0,24.3,36.7,22.39,15.14,-7.57,28.7,0.161,9.98E-03
195.3,7.65,0,24.3,36.7,22.39,15.14,-7.57,28.7,0.161,1.00E-02
196.3,7.63,0,24.3,36.7,22.39,15.14,-7.57,28.7,0.161,1.01E-02
197.4,7.61,0,24.3,36.7,22.39,15.15,-7.57,28.7,0.161,1.01E-02
198.4,7.63,0,24.3,36.7,22.39,15.15,-7.57,28.7,0.161,1.01E-02
199.4,7.61,0,24.3,36.7,22.39,15.15,-7.57,28.7,0.161,1.02E-02
200.4,7.62,0,24.3,36.7,22.39,15.15,-7.57,28.7,0.162,1.02E-02
201.4,7.62,0,24.3,36.7,22.39,15.15,-7.57,28.7,0.162,1.02E-02
202.5,7.61,0,24.3,36.7,22.39,15.15,-7.57,28.7,0.162,1.03E-02
203.5,7.59,0,24.3,36.7,22.39,15.14,-7.57,28.7,0.162,1.03E-02
204.5,7.58,0,24.3,36.7,22.39,15.13,-7.57,28.7,0.162,1.04E-02
205.5,7.58,0,24.3,36.7,22.39,15.12,-7.57,28.7,0.162,1.04E-02
206.5,7.48,0,24.3,36.7,22.39,15.11,-7.57,28.7,0.162,1.04E-02
207.5,7.44,0,24.3,36.7,22.39,15.1,-7.57,28.7,0.162,1.05E-02
208.5,7.41,0,24.3,36.7,22.39,15.09,-7.57,28.7,0.162,1.05E-02
209.6,7.44,0,24.2,36.7,22.39,15.09,-7.57,28.7,0.162,1.05E-02
210.6,7.41,0,24.2,36.7,22.39,15.08,-7.57,28.7,0.162,1.06E-02
211.6,7.39,0,24.2,36.7,22.39,15.08,-7.57,28.7,0.162,1.06E-02
212.6,7.31,0,24.2,36.7,22.39,15.06,-7.57,28.7,0.162,1.06E-02
213.6,7.29,0,24.2,36.7,22.39,15.05,-7.57,28.7,0.163,1.07E-02
214.6,7.29,0,24.2,36.7,22.39,15.05,-7.57,28.7,0.163,1.07E-02
215.7,7.24,0,24.2,36.7,22.39,15.04,-7.57,28.7,0.163,1.08E-02
216.7,7.24,0,24.2,36.7,22.39,15.03,-7.57,28.7,0.163,1.08E-02
217.7,7.25,0,24.2,36.7,22.39,15.03,-7.57,28.7,0.163,1.08E-02
218.7,7.28,0,24.2,36.7,22.39,15.04,-7.57,28.7,0.163,1.09E-02
219.7,7.25,0,24.2,36.7,22.39,15.04,-7.57,28.8,0.163,1.09E-02
220.7,7.22,0,24.2,36.7,22.38,15.03,-7.57,28.8,0.163,1.09E-02
221.8,7.17,0,24.2,36.7,22.38,15.02,-7.57,28.8,0.163,1.10E-02
222.8,7.14,0,24.2,36.7,22.38,15.01,-7.57,28.8,0.163,1.10E-02
223.8,7.08,0,24.2,36.7,22.39,15,-7.57,28.8,0.163,1.10E-02
224.8,7,0,24.2,36.7,22.39,14.98,-7.57,28.8,0.163,1.11E-02
225.8,6.9,0,24.2,36.7,22.39,14.95,-7.57,28.8,0.163,1.11E-02
226.8,6.85,0,24.2,36.7,22.39,14.93,-7.57,28.8,0.164,1.11E-02
227.8,6.77,0,24.2,36.7,22.39,14.91,-7.57,28.8,0.164,1.12E-02
228.9,6.7,0,24.2,36.8,22.38,14.89,-7.57,28.8,0.164,1.12E-02
229.9,6.66,0,24.2,36.8,22.38,14.87,-7.57,28.8,0.164,1.12E-02
230.9,6.63,0,24.2,36.7,22.38,14.86,-7.57,28.8,0.164,1.13E-02
231.9,6.64,0,24.2,36.8,22.38,14.86,-7.57,28.8,0.164,1.13E-02
232.9,6.62,0,24.2,36.8,22.38,14.85,-7.57,28.8,0.164,1.13E-02
233.9,6.63,0,24.2,36.8,22.38,14.85,-7.57,28.8,0.164,1.14E-02
235,6.59,0,24.2,36.8,22.38,14.85,-7.57,28.8,0.164,1.14E-02
236,6.58,0,24.2,36.8,22.38,14.84,-7.57,28.8,0.164,1.14E-02
237,6.54,0,24.2,36.8,22.38,14.83,-7.57,28.8,0.164,1.15E-02
238,6.47,0,24.2,36.8,22.38,14.82,-7.57,28.8,0.164,1.15E-02
239,6.42,0,24.2,36.8,22.38,14.8,-7.57,28.8,0.164,1.15E-02
240,6.35,0,24.2,36.8,22.38,14.78,-7.57,28.8,0.165,1.16E-02
241.1,6.32,0,24.2,36.8,22.38,14.77,-7.57,28.8,0.165,1.16E-02
242.1,6.26,0,24.2,36.8,22.38,14.75,-7.57,28.8,0.165,1.16E-02
243.1,6.24,0,24.2,36.8,22.38,14.74,-7.57,28.8,0.165,1.16E-02
244.1,6.23,0,24.2,36.8,22.38,14.74,-7.57,28.8,0.165,1.17E-02
245.1,6.18,0,24.2,36.8,22.37,14.73,-7.57,28.8,0.165,1.17E-02
246.1,6.14,0,24.2,36.8,22.37,14.72,-7.57,28.8,0.165,1.17E-02
247.2,6.1,0,24.2,36.8,22.37,14.71,-7.57,28.8,0.165,1.18E-02
248.2,6.07,0,24.2,36.8,22.37,14.7,-7.57,28.8,0.165,1.18E-02
249.2,6,0,24.2,36.8,22.37,14.68,-7.57,28.8,0.165,1.18E-02
250.2,5.95,0,24.2,36.8,22.37,14.67,-7.57,28.8,0.165,1.19E-02
251.2,5.93,0,24.2,36.8,22.37,14.66,-7.57,28.9,0.165,1.19E-02
252.2,5.97,0,24.2,36.8,22.37,14.66,-7.57,28.9,0.165,1.19E-02
253.3,5.97,0,24.2,36.8,22.37,14.66,-7.57,28.9,0.165,1.19E-02
254.3,5.97,0,24.2,36.8,22.37,14.66,-7.57,28.9,0.165,1.20E-02
255.3,5.97,0,24.2,36.8,22.37,14.66,-7.57,28.9,0.165,1.20E-02
256.3,5.97,0,24.2,36.8,22.37,14.66,-7.57,28.9,0.166,1.20E-02
257.3,5.96,0,24.2,36.8,22.37,14.66,-7.57,28.9,0.166,1.21E-02
258.3,5.97,0,24.2,36.8,22.37,14.65,-7.57,28.9,0.166,1.21E-02
259.3,5.95,0,24.2,36.8,22.36,14.65,-7.57,28.9,0.166,1.21E-02
260.4,5.94,0,24.2,36.8,22.36,14.64,-7.57,28.9,0.166,1.21E-02
261.4,5.96,0,24.2,36.8,22.36,14.64,-7.57,28.9,0.166,1.22E-02
262.4,5.96,0,24.2,36.8,22.36,14.64,-7.57,28.9,0.166,1.22E-02
263.4,5.95,0,24.2,36.8,22.36,14.64,-7.57,28.9,0.166,1.22E-02
264.5,5.95,0,24.2,36.8,22.36,14.64,-7.57,28.9,0.166,1.23E-02
265.5,5.97,0,24.3,36.8,22.36,14.65,-7.57,28.9,0.166,1.23E-02
266.5,5.96,0,24.3,36.8,22.36,14.65,-7.57,28.9,0.166,1.23E-02
267.5,5.96,0,24.3,36.8,22.36,14.66,-7.57,28.9,0.166,1.24E-02
268.5,5.96,0,24.3,36.8,22.36,14.66,-7.57,28.9,0.166,1.24E-02
269.6,5.97,0,24.3,36.7,22.36,14.67,-7.57,28.9,0.166,1.24E-02
270.6,5.97,0,24.3,36.7,22.36,14.67,-7.57,28.9,0.166,1.24E-02
271.6,5.94,0,24.3,36.7,22.36,14.67,-7.57,28.9,0.167,1.25E-02
272.6,5.94,0,24.3,36.7,22.36,14.66,-7.57,28.9,0.167,1.25E-02
273.6,5.92,0,24.3,36.7,22.36,14.65,-7.57,28.9,0.167,1.25E-02
274.6,5.91,0,24.3,36.7,22.36,14.64,-7.57,28.9,0.167,1.26E-02
275.7,5.81,0,24.3,36.7,22.36,14.63,-7.57,28.9,0.167,1.26E-02
276.7,5.74,0,24.3,36.7,22.35,14.61,-7.57,28.9,0.167,1.26E-02
277.7,5.71,0,24.3,36.7,22.35,14.6,-7.57,28.9,0.167,1.26E-02
278.7,5.71,0,24.3,36.7,22.35,14.6,-7.57,28.9,0.167,1.27E-02
279.7,5.71,0,24.3,36.7,22.34,14.6,-7.57,28.9,0.167,1.27E-02
280.7,5.72,0,24.3,36.7,22.34,14.6,-7.57,28.9,0.167,1.27E-02
281.8,5.68,0,24.3,36.7,22.34,14.59,-7.57,28.9,0.167,1.28E-02
282.8,5.72,0,24.3,36.7,22.34,14.6,-7.57,28.9,0.167,1.28E-02
283.8,5.74,0,24.3,36.7,22.34,14.6,-7.57,28.9,0.167,1.28E-02
284.8,5.68,0,24.3,36.7,22.34,14.6,-7.57,28.9,0.167,1.28E-02
285.8,5.74,0,24.3,36.7,22.34,14.6,-7.57,28.9,0.167,1.29E-02
286.8,5.71,0,24.3,36.7,22.34,14.59,-7.57,28.9,0.167,1.29E-02
287.8,5.75,0,24.3,36.7,22.34,14.6,-7.57,28.9,0.168,1.29E-02
288.9,5.71,0,24.3,36.7,22.34,14.59,-7.57,28.9,0.168,1.29E-02
289.9,5.72,0,24.3,36.6,22.34,14.59,-7.57,28.9,0.168,1.30E-02
290.9,5.72,0,24.3,36.6,22.34,14.59,-7.57,28.9,0.168,1.30E-02
291.9,5.69,0,24.3,36.6,22.33,14.59,-7.57,28.9,0.168,1.30E-02
292.9,5.68,0,24.3,36.6,22.33,14.58,-7.57,28.9,0.168,1.31E-02
293.9,5.62,0,24.3,36.6,22.33,14.57,-7.57,29,0.168,1.31E-02
295,5.54,0,24.3,36.6,22.33,14.56,-7.57,29,0.168,1.31E-02
296,5.48,0,24.3,36.6,22.33,14.55,-7.57,29,0.168,1.31E-02
297,5.45,0,24.3,36.6,22.33,14.54,-7.57,29,0.168,1.32E-02
298,5.41,0,24.3,36.6,22.33,14.53,-7.57,29,0.168,1.32E-02
299,5.41,0,24.3,36.6,22.33,14.53,-7.57,29,0.168,1.32E-02
300,5.39,0,24.3,36.6,22.32,14.52,-7.57,29,0.168,1.32E-02
301.1,5.34,0,24.3,36.6,22.32,14.51,-7.57,29,0.168,1.33E-02
302.1,5.28,0,24.3,36.6,22.32,14.5,-7.57,29,0.168,1.33E-02
303.1,5.26,0,24.3,36.6,22.32,14.49,-7.57,29,0.168,1.33E-02
304.1,5.23,0,24.3,36.6,22.32,14.48,-7.57,29,0.168,1.34E-02
305.1,5.22,0,24.3,36.6,22.32,14.47,-7.57,29,0.169,1.34E-02
306.1,5.21,0,24.3,36.6,22.32,14.47,-7.57,29,0.169,1.34E-02
307.2,5.18,0,24.3,36.6,22.32,14.46,-7.57,29,0.169,1.34E-02
