Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
42.7,25.96,0,24.8,37.2,22.64,20.49,-7.57,28.8,0.398,4.41E-03
43.7,25.79,0,24.7,37.2,22.64,20.44,-7.57,28.8,0.398,4.53E-03
44.7,25.67,0,24.7,37.2,22.64,20.4,-7.57,28.8,0.398,4.66E-03
45.7,25.58,0,24.7,37.2,22.65,20.37,-7.57,28.8,0.399,4.78E-03
46.8,25.53,0,24.7,37.3,22.65,20.34,-7.57,28.8,0.399,4.91E-03
47.8,25.41,0,24.7,37.3,22.65,20.31,-7.57,28.8,0.399,5.03E-03
48.8,25.29,0,24.7,37.3,22.64,20.28,-7.57,28.8,0.399,5.16E-03
49.8,25.23,0,24.7,37.3,22.64,20.26,-7.57,28.8,0.4,5.28E-03
50.8,25.07,0,24.7,37.3,22.64,20.22,-7.57,28.8,0.4,5.40E-03
51.8,25.03,0,24.7,37.3,22.64,20.19,-7.57,28.8,0.4,5.52E-03
52.8,24.91,0,24.7,37.3,22.64,20.16,-7.57,28.8,0.401,5.65E-03
53.9,24.82,0,24.7,37.3,22.64,20.13,-7.57,28.8,0.401,5.77E-03
54.9,24.76,0,24.7,37.3,22.65,20.11,-7.57,28.8,0.401,5.89E-03
55.9,24.71,0,24.7,37.3,22.65,20.09,-7.57,28.8,0.401,6.01E-03
56.9,24.62,0,24.7,37.3,22.65,20.06,-7.57,28.8,0.402,6.13E-03
57.9,24.48,0,24.6,37.3,22.65,20.03,-7.57,28.8,0.402,6.25E-03
59,24.42,0,24.6,37.3,22.65,20.01,-7.57,28.8,0.402,6.37E-03
60,24.34,0,24.6,37.3,22.65,19.98,-7.57,28.8,0.402,6.49E-03
61,24.25,0,24.6,37.3,22.65,19.96,-7.57,28.8,0.403,6.61E-03
62,24.15,0,24.6,37.3,22.65,19.92,-7.57,28.8,0.403,6.73E-03
63,24.11,0,24.6,37.3,22.65,19.9,-7.57,28.8,0.403,6.84E-03
64,24.02,0,24.6,37.3,22.65,19.88,-7.57,28.8,0.403,6.96E-03
65,23.91,0,24.6,37.4,22.65,19.85,-7.57,28.8,0.404,7.08E-03
66.1,23.81,0,24.6,37.4,22.65,19.82,-7.57,28.8,0.404,7.19E-03
67.1,23.7,0,24.6,37.4,22.65,19.79,-7.57,28.8,0.404,7.31E-03
68.1,23.6,0,24.6,37.4,22.65,19.76,-7.57,28.8,0.404,7.43E-03
69.1,23.52,0,24.6,37.4,22.66,19.73,-7.57,28.8,0.405,7.54E-03
70.1,23.45,0,24.6,37.4,22.66,19.7,-7.57,28.8,0.405,7.65E-03
71.1,23.33,0,24.6,37.4,22.66,19.67,-7.57,28.8,0.405,7.77E-03
72.2,23.23,0,24.6,37.4,22.66,19.64,-7.57,28.8,0.405,7.88E-03
73.2,23.17,0,24.6,37.4,22.66,19.61,-7.57,28.8,0.406,8.00E-03
74.2,23.04,0,24.6,37.4,22.66,19.58,-7.57,28.8,0.406,8.11E-03
75.2,22.89,0,24.6,37.4,22.66,19.55,-7.57,28.8,0.406,8.22E-03
76.2,22.78,0,24.6,37.4,22.66,19.51,-7.57,28.8,0.406,8.33E-03
77.2,22.72,0,24.6,37.4,22.65,19.49,-7.57,28.8,0.407,8.44E-03
78.3,22.64,0,24.6,37.5,22.65,19.46,-7.57,28.8,0.407,8.55E-03
79.3,22.52,0,24.6,37.5,22.65,19.43,-7.57,28.8,0.407,8.66E-03
80.3,22.45,0,24.6,37.5,22.65,19.41,-7.57,28.8,0.407,8.77E-03
81.3,22.42,0,24.6,37.5,22.66,19.39,-7.57,28.8,0.408,8.88E-03
82.3,22.33,0,24.6,37.5,22.65,19.37,-7.57,28.8,0.408,8.99E-03
83.3,22.25,0,24.6,37.5,22.66,19.34,-7.57,28.8,0.408,9.10E-03
84.4,22.16,0,24.6,37.5,22.66,19.31,-7.57,28.8,0.408,9.21E-03
85.4,22.09,0,24.5,37.5,22.65,19.29,-7.57,28.8,0.409,9.32E-03
86.4,22.05,0,24.5,37.5,22.66,19.27,-7.57,28.9,0.409,9.43E-03
87.4,21.92,0,24.5,37.5,22.65,19.25,-7.57,28.9,0.409,9.53E-03
88.4,21.86,0,24.5,37.5,22.66,19.22,-7.57,28.9,0.409,9.64E-03
89.4,21.77,0,24.5,37.5,22.66,19.2,-7.57,28.9,0.41,9.75E-03
90.5,21.72,0,24.5,37.5,22.66,19.18,-7.57,28.9,0.41,9.85E-03
91.5,21.64,0,24.5,37.5,22.66,19.15,-7.57,28.9,0.41,9.96E-03
92.5,21.54,0,24.5,37.5,22.66,19.13,-7.57,28.9,0.41,1.01E-02
93.5,21.47,0,24.5,37.5,22.66,19.1,-7.57,28.9,0.411,1.02E-02
94.5,21.42,0,24.5,37.5,22.66,19.08,-7.57,28.9,0.411,1.03E-02
95.5,21.35,0,24.5,37.6,22.66,19.06,-7.57,28.9,0.411,1.04E-02
96.5,21.21,0,24.5,37.6,22.66,19.03,-7.57,28.9,0.411,1.05E-02
97.6,21.1,0,24.5,37.6,22.66,19,-7.57,28.9,0.411,1.06E-02
98.6,21.05,0,24.5,37.6,22.66,18.97,-7.57,28.9,0.412,1.07E-02
99.6,21.01,0,24.5,37.6,22.66,18.95,-7.57,28.9,0.412,1.08E-02
100.6,20.91,0,24.5,37.6,22.66,18.93,-7.57,28.9,0.412,1.09E-02
101.6,20.79,0,24.5,37.6,22.66,18.9,-7.57,28.9,0.412,1.10E-02
102.6,20.77,0,24.5,37.6,22.67,18.88,-7.57,28.9,0.413,1.11E-02
103.7,20.7,0,24.5,37.6,22.67,18.86,-7.57,28.9,0.413,1.12E-02
104.7,20.63,0,24.5,37.6,22.67,18.84,-7.57,28.9,0.413,1.13E-02
105.7,20.53,0,24.5,37.6,22.67,18.81,-7.57,28.9,0.413,1.14E-02
106.7,20.48,0,24.5,37.6,22.67,18.79,-7.57,28.9,0.414,1.15E-02
107.8,20.49,0,24.5,37.6,22.67,18.78,-7.57,28.9,0.414,1.16E-02
108.8,20.4,0,24.5,37.6,22.67,18.77,-7.57,28.9,0.414,1.17E-02
109.8,20.38,0,24.5,37.6,22.67,18.76,-7.57,28.9,0.414,1.18E-02
110.8,20.31,0,24.5,37.6,22.66,18.74,-7.57,28.9,0.414,1.19E-02
111.8,20.26,0,24.5,37.6,22.66,18.72,-7.57,28.9,0.415,1.20E-02
112.9,20.21,0,24.5,37.6,22.66,18.71,-7.57,28.9,0.415,1.21E-02
113.9,20.09,0,24.5,37.6,22.66,18.68,-7.57,28.9,0.415,1.22E-02
114.9,20.06,0,24.5,37.6,22.67,18.66,-7.57,28.9,0.415,1.23E-02
115.9,19.96,0,24.5,37.6,22.67,18.64,-7.57,28.9,0.415,1.24E-02
116.9,19.9,0,24.5,37.5,22.67,18.61,-7.57,28.9,0.416,1.25E-02
118,19.81,0,24.5,37.5,22.67,18.59,-7.57,28.9,0.416,1.26E-02
119,19.69,0,24.5,37.5,22.67,18.56,-7.57,28.9,0.416,1.27E-02
120,19.67,0,24.5,37.5,22.68,18.54,-7.57,28.9,0.416,1.28E-02
121,19.64,0,24.5,37.5,22.68,18.52,-7.57,28.9,0.417,1.29E-02
122,19.59,0,24.5,37.5,22.68,18.51,-7.57,28.9,0.417,1.30E-02
123.1,19.5,0,24.5,37.5,22.68,18.49,-7.57,28.9,0.417,1.31E-02
124.1,19.5,0,24.5,37.5,22.68,18.48,-7.57,28.9,0.417,1.32E-02
125.1,19.47,0,24.5,37.5,22.68,18.47,-7.57,28.9,0.417,1.33E-02
126.1,19.4,0,24.5,37.5,22.68,18.45,-7.57,28.9,0.418,1.34E-02
127.1,19.28,0,24.5,37.5,22.68,18.42,-7.57,28.9,0.418,1.34E-02
128.1,19.2,0,24.5,37.5,22.68,18.4,-7.57,28.9,0.418,1.35E-02
129.2,19.15,0,24.6,37.5,22.68,18.38,-7.57,28.9,0.418,1.36E-02
130.2,19.05,0,24.6,37.5,22.68,18.35,-7.57,28.9,0.418,1.37E-02
131.2,19.01,0,24.6,37.5,22.68,18.33,-7.57,29,0.419,1.38E-02
132.2,18.93,0,24.6,37.5,22.68,18.31,-7.57,29,0.419,1.39E-02
133.2,18.87,0,24.6,37.5,22.68,18.29,-7.57,29,0.419,1.40E-02
134.2,18.83,0,24.6,37.5,22.68,18.28,-7.57,29,0.419,1.41E-02
135.3,18.79,0,24.6,37.5,22.68,18.26,-7.57,29,0.419,1.42E-02
136.3,18.74,0,24.6,37.5,22.68,18.25,-7.57,29,0.42,1.43E-02
137.3,18.7,0,24.6,37.4,22.68,18.23,-7.57,29,0.42,1.44E-02
138.3,18.69,0,24.6,37.4,22.69,18.22,-7.57,29,0.42,1.45E-02
139.3,18.66,0,24.6,37.4,22.69,18.21,-7.57,29,0.42,1.46E-02
140.3,18.55,0,24.6,37.4,22.69,18.19,-7.57,29,0.421,1.46E-02
141.4,18.55,0,24.6,37.4,22.69,18.18,-7.57,29,0.421,1.47E-02
142.4,18.49,0,24.6,37.4,22.69,18.17,-7.57,29,0.421,1.48E-02
143.4,18.42,0,24.6,37.4,22.69,18.15,-7.57,29,0.421,1.49E-02
144.4,18.4,0,24.6,37.4,22.68,18.14,-7.57,29,0.421,1.50E-02
145.4,18.37,0,24.6,37.4,22.68,18.13,-7.57,29,0.422,1.51E-02
146.4,18.43,0,24.6,37.4,22.69,18.13,-7.57,29,0.422,1.52E-02
147.5,18.36,0,24.6,37.4,22.69,18.12,-7.57,29,0.422,1.53E-02
148.5,18.37,0,24.6,37.4,22.69,18.11,-7.57,29,0.422,1.54E-02
149.5,18.33,0,24.6,37.4,22.7,18.1,-7.57,29,0.422,1.55E-02
150.5,18.25,0,24.6,37.4,22.7,18.08,-7.57,29,0.423,1.55E-02
151.5,18.21,0,24.6,37.4,22.7,18.07,-7.57,29,0.423,1.56E-02
152.5,18.12,0,24.6,37.4,22.7,18.05,-7.57,29,0.423,1.57E-02
153.5,18.09,0,24.6,37.4,22.7,18.03,-7.57,29,0.423,1.58E-02
154.6,18.07,0,24.6,37.4,22.7,18.02,-7.57,29,0.423,1.59E-02
155.6,18.03,0,24.6,37.4,22.7,18.01,-7.57,29,0.423,1.60E-02
156.6,18,0,24.6,37.4,22.7,18,-7.57,29,0.424,1.61E-02
157.6,17.95,0,24.6,37.4,22.7,17.99,-7.57,29,0.424,1.62E-02
158.6,17.93,0,24.6,37.4,22.7,17.98,-7.57,29,0.424,1.63E-02
159.6,17.88,0,24.6,37.4,22.7,17.97,-7.57,29,0.424,1.63E-02
160.7,17.83,0,24.6,37.4,22.7,17.96,-7.57,29,0.424,1.64E-02
161.7,17.81,0,24.6,37.4,22.7,17.95,-7.57,29,0.425,1.65E-02
162.7,17.81,0,24.6,37.4,22.7,17.94,-7.57,29,0.425,1.66E-02
163.7,17.77,0,24.6,37.4,22.7,17.93,-7.57,29,0.425,1.67E-02
164.7,17.76,0,24.6,37.4,22.7,17.93,-7.57,29,0.425,1.68E-02
165.8,17.74,0,24.6,37.4,22.7,17.92,-7.57,29,0.425,1.69E-02
166.8,17.63,0,24.6,37.4,22.71,17.9,-7.57,29,0.426,1.69E-02
167.8,17.6,0,24.6,37.4,22.71,17.88,-7.57,29,0.426,1.70E-02
168.8,17.53,0,24.6,37.4,22.71,17.86,-7.57,29,0.426,1.71E-02
169.8,17.53,0,24.6,37.4,22.71,17.85,-7.57,29.1,0.426,1.72E-02
170.8,17.46,0,24.6,37.4,22.71,17.83,-7.57,29.1,0.426,1.73E-02
171.8,17.41,0,24.6,37.4,22.71,17.82,-7.57,29.1,0.427,1.74E-02
172.9,17.38,0,24.6,37.4,22.71,17.81,-7.57,29.1,0.427,1.75E-02
173.9,17.32,0,24.6,37.4,22.71,17.79,-7.57,29.1,0.427,1.75E-02
174.9,17.29,0,24.6,37.4,22.71,17.78,-7.57,29.1,0.427,1.76E-02
175.9,17.26,0,24.5,37.4,22.71,17.77,-7.57,29.1,0.427,1.77E-02
176.9,17.24,0,24.5,37.4,22.71,17.76,-7.57,29.1,0.428,1.78E-02
177.9,17.25,0,24.5,37.4,22.71,17.76,-7.57,29.1,0.428,1.79E-02
179,17.27,0,24.5,37.4,22.71,17.76,-7.57,29.1,0.428,1.80E-02
180,17.27,0,24.5,37.4,22.71,17.76,-7.57,29.1,0.428,1.81E-02
181,17.33,0,24.5,37.5,22.72,17.76,-7.57,29.1,0.428,1.81E-02
182,17.28,0,24.5,37.5,22.72,17.76,-7.57,29.1,0.428,1.82E-02
183,17.34,0,24.5,37.5,22.72,17.76,-7.57,29.1,0.429,1.83E-02
184.1,17.33,0,24.5,37.5,22.72,17.77,-7.57,29.1,0.429,1.84E-02
185.1,17.36,0,24.5,37.5,22.73,17.78,-7.57,29.1,0.429,1.85E-02
186.1,17.46,0,24.5,37.5,22.73,17.79,-7.57,29.1,0.429,1.86E-02
187.1,17.47,0,24.5,37.5,22.73,17.79,-7.57,29.1,0.429,1.87E-02
188.1,17.56,0,24.5,37.5,22.73,17.81,-7.57,29.1,0.43,1.87E-02
189.2,17.53,0,24.5,37.5,22.73,17.81,-7.57,29.1,0.43,1.88E-02
190.2,17.6,0,24.5,37.5,22.73,17.82,-7.57,29.1,0.43,1.89E-02
191.2,17.56,0,24.5,37.5,22.73,17.82,-7.57,29.1,0.43,1.90E-02
192.2,17.5,0,24.5,37.5,22.74,17.81,-7.57,29.1,0.43,1.91E-02
193.2,17.48,0,24.5,37.5,22.74,17.8,-7.57,29.1,0.431,1.92E-02
194.2,17.41,0,24.5,37.5,22.74,17.79,-7.57,29.1,0.431,1.92E-02
195.3,17.4,0,24.5,37.5,22.74,17.78,-7.57,29.1,0.431,1.93E-02
196.3,17.34,0,24.5,37.5,22.74,17.76,-7.57,29.1,0.431,1.94E-02
197.3,17.34,0,24.5,37.5,22.75,17.75,-7.57,29.1,0.431,1.95E-02
198.3,17.37,0,24.5,37.5,22.75,17.75,-7.57,29.1,0.431,1.96E-02
199.3,17.38,0,24.5,37.5,22.75,17.75,-7.57,29.1,0.432,1.97E-02
200.4,17.38,0,24.5,37.5,22.75,17.75,-7.57,29.1,0.432,1.98E-02
201.4,17.39,0,24.5,37.5,22.75,17.75,-7.57,29.1,0.432,1.98E-02
202.4,17.43,0,24.5,37.5,22.75,17.76,-7.57,29.1,0.432,1.99E-02
203.4,17.39,0,24.5,37.5,22.75,17.75,-7.57,29.1,0.432,2.00E-02
204.4,17.38,0,24.5,37.5,22.75,17.75,-7.57,29.1,0.433,2.01E-02
205.5,17.36,0,24.5,37.5,22.75,17.74,-7.57,29.1,0.433,2.02E-02
206.5,17.37,0,24.5,37.5,22.75,17.73,-7.57,29.1,0.433,2.03E-02
207.5,17.36,0,24.5,37.5,22.75,17.73,-7.57,29.2,0.433,2.04E-02
208.5,17.21,0,24.5,37.5,22.76,17.71,-7.57,29.2,0.433,2.04E-02
209.5,17.27,0,24.5,37.5,22.76,17.71,-7.57,29.2,0.434,2.05E-02
210.5,17.29,0,24.5,37.5,22.76,17.71,-7.57,29.2,0.434,2.06E-02
211.5,17.29,0,24.5,37.5,22.76,17.71,-7.57,29.2,0.434,2.07E-02
212.6,17.26,0,24.5,37.5,22.76,17.71,-7.57,29.2,0.434,2.08E-02
213.6,17.32,0,24.5,37.5,22.77,17.71,-7.57,29.2,0.434,2.09E-02
214.6,17.33,0,24.5,37.5,22.77,17.71,-7.57,29.2,0.435,2.09E-02
215.6,17.3,0,24.5,37.5,22.77,17.71,-7.57,29.2,0.435,2.10E-02
216.6,17.29,0,24.5,37.5,22.77,17.7,-7.57,29.2,0.435,2.11E-02
217.6,17.31,0,24.5,37.5,22.78,17.7,-7.57,29.2,0.435,2.12E-02
218.7,17.33,0,24.5,37.5,22.78,17.71,-7.57,29.2,0.435,2.13E-02
219.7,17.29,0,24.5,37.5,22.78,17.7,-7.57,29.2,0.435,2.14E-02
220.7,17.29,0,24.5,37.5,22.78,17.7,-7.57,29.2,0.436,2.15E-02
221.7,17.3,0,24.5,37.5,22.78,17.7,-7.57,29.2,0.436,2.15E-02
222.7,17.31,0,24.5,37.5,22.78,17.7,-7.57,29.2,0.436,2.16E-02
223.8,17.29,0,24.5,37.5,22.78,17.69,-7.57,29.2,0.436,2.17E-02
224.8,17.27,0,24.5,37.5,22.79,17.68,-7.57,29.2,0.436,2.18E-02
225.8,17.25,0,24.5,37.5,22.79,17.67,-7.57,29.2,0.437,2.19E-02
226.8,17.24,0,24.5,37.5,22.79,17.66,-7.57,29.2,0.437,2.20E-02
227.8,17.13,0,24.5,37.5,22.79,17.65,-7.57,29.2,0.437,2.20E-02
228.8,17.1,0,24.5,37.5,22.79,17.64,-7.57,29.2,0.437,2.21E-02
229.8,17.11,0,24.5,37.5,22.79,17.64,-7.57,29.2,0.437,2.22E-02
230.9,17.1,0,24.5,37.5,22.79,17.63,-7.57,29.2,0.438,2.23E-02
231.9,17.09,0,24.5,37.5,22.8,17.63,-7.57,29.2,0.438,2.24E-02
232.9,17.04,0,24.5,37.5,22.8,17.62,-7.57,29.2,0.438,2.25E-02
233.9,16.99,0,24.5,37.5,22.8,17.6,-7.57,29.2,0.438,2.25E-02
234.9,16.94,0,24.5,37.5,22.8,17.59,-7.57,29.2,0.438,2.26E-02
235.9,16.86,0,24.5,37.5,22.8,17.56,-7.57,29.2,0.438,2.27E-02
237,16.79,0,24.5,37.5,22.8,17.54,-7.57,29.2,0.439,2.28E-02
238,16.73,0,24.5,37.5,22.81,17.52,-7.57,29.2,0.439,2.29E-02
239,16.68,0,24.5,37.5,22.81,17.5,-7.57,29.2,0.439,2.30E-02
240,16.64,0,24.5,37.5,22.81,17.49,-7.57,29.2,0.439,2.30E-02
241,16.6,0,24.5,37.5,22.81,17.47,-7.57,29.2,0.439,2.31E-02
242,16.59,0,24.5,37.5,22.81,17.46,-7.57,29.2,0.44,2.32E-02
243,16.57,0,24.5,37.5,22.82,17.45,-7.57,29.2,0.44,2.33E-02
244.1,16.54,0,24.5,37.5,22.82,17.44,-7.57,29.3,0.44,2.34E-02
245.1,16.5,0,24.5,37.5,22.82,17.43,-7.57,29.3,0.44,2.34E-02
246.1,16.47,0,24.5,37.5,22.82,17.42,-7.57,29.3,0.44,2.35E-02
247.1,16.44,0,24.5,37.5,22.82,17.41,-7.57,29.3,0.44,2.36E-02
248.1,16.38,0,24.5,37.5,22.82,17.4,-7.57,29.3,0.441,2.37E-02
249.1,16.3,0,24.5,37.5,22.83,17.38,-7.57,29.3,0.441,2.38E-02
250.2,16.28,0,24.5,37.5,22.83,17.36,-7.57,29.3,0.441,2.38E-02
251.2,16.29,0,24.5,37.5,22.83,17.36,-7.57,29.3,0.441,2.39E-02
252.2,16.3,0,24.5,37.5,22.83,17.35,-7.57,29.3,0.441,2.40E-02
253.2,16.24,0,24.5,37.5,22.83,17.34,-7.57,29.3,0.441,2.41E-02
254.2,16.27,0,24.5,37.5,22.83,17.34,-7.57,29.3,0.442,2.42E-02
255.3,16.27,0,24.5,37.5,22.83,17.34,-7.57,29.3,0.442,2.42E-02
256.3,16.29,0,24.5,37.5,22.83,17.34,-7.57,29.3,0.442,2.43E-02
257.3,16.27,0,24.5,37.5,22.84,17.34,-7.57,29.3,0.442,2.44E-02
258.3,16.21,0,24.5,37.5,22.84,17.33,-7.57,29.3,0.442,2.45E-02
259.3,16.25,0,24.5,37.5,22.84,17.32,-7.57,29.3,0.443,2.46E-02
260.3,16.13,0,24.5,37.5,22.84,17.3,-7.57,29.3,0.443,2.46E-02
261.4,16.12,0,24.5,37.5,22.85,17.29,-7.57,29.3,0.443,2.47E-02
262.4,16.09,0,24.5,37.5,22.85,17.28,-7.57,29.3,0.443,2.48E-02
263.4,16.1,0,24.5,37.5,22.85,17.27,-7.57,29.3,0.443,2.49E-02
264.4,16.15,0,24.5,37.5,22.85,17.28,-7.57,29.3,0.443,2.50E-02
265.4,16.22,0,24.5,37.5,22.85,17.29,-7.57,29.3,0.444,2.50E-02
266.4,16.29,0,24.5,37.5,22.86,17.31,-7.57,29.3,0.444,2.51E-02
267.5,16.31,0,24.5,37.5,22.86,17.32,-7.57,29.3,0.444,2.52E-02
268.5,16.39,0,24.5,37.5,22.86,17.33,-7.57,29.3,0.444,2.53E-02
269.5,16.38,0,24.5,37.5,22.86,17.34,-7.57,29.3,0.444,2.54E-02
270.5,16.36,0,24.5,37.5,22.86,17.34,-7.57,29.3,0.444,2.54E-02
271.5,16.36,0,24.5,37.5,22.86,17.34,-7.57,29.3,0.445,2.55E-02
272.5,16.36,0,24.5,37.5,22.86,17.34,-7.57,29.3,0.445,2.56E-02
273.6,16.41,0,24.5,37.5,22.86,17.34,-7.57,29.3,0.445,2.57E-02
274.6,16.36,0,24.5,37.5,22.87,17.34,-7.57,29.3,0.445,2.58E-02
275.6,16.38,0,24.5,37.5,22.87,17.34,-7.57,29.3,0.445,2.58E-02
276.6,16.35,0,24.5,37.5,22.87,17.34,-7.57,29.3,0.446,2.59E-02
277.6,16.33,0,24.5,37.5,22.87,17.33,-7.57,29.3,0.446,2.60E-02
278.6,16.32,0,24.5,37.5,22.87,17.32,-7.57,29.3,0.446,2.61E-02
279.7,16.3,0,24.5,37.5,22.88,17.31,-7.57,29.3,0.446,2.62E-02
280.7,16.31,0,24.5,37.5,22.88,17.3,-7.57,29.3,0.446,2.62E-02
281.7,16.32,0,24.5,37.5,22.88,17.29,-7.57,29.4,0.446,2.63E-02
282.7,16.24,0,24.5,37.5,22.88,17.29,-7.57,29.4,0.447,2.64E-02
283.8,16.27,0,24.5,37.5,22.88,17.29,-7.57,29.4,0.447,2.65E-02
284.8,16.28,0,24.5,37.5,22.89,17.29,-7.57,29.4,0.447,2.66E-02
285.8,16.28,0,24.5,37.5,22.89,17.29,-7.57,29.4,0.447,2.66E-02
286.8,16.3,0,24.5,37.5,22.89,17.29,-7.57,29.4,0.447,2.67E-02
287.8,16.26,0,24.5,37.5,22.89,17.27,-7.57,29.4,0.447,2.68E-02
288.9,16.25,0,24.5,37.5,22.9,17.26,-7.57,29.4,0.448,2.69E-02
289.9,16.22,0,24.5,37.5,22.9,17.25,-7.57,29.4,0.448,2.70E-02
290.9,16.09,0,24.5,37.5,22.9,17.23,-7.57,29.4,0.448,2.70E-02
291.9,16.09,0,24.5,37.5,22.9,17.22,-7.57,29.4,0.448,2.71E-02
292.9,16.05,0,24.5,37.5,22.9,17.21,-7.57,29.4,0.448,2.72E-02
293.9,16.04,0,24.5,37.5,22.91,17.2,-7.57,29.4,0.449,2.73E-02
295,15.98,0,24.5,37.5,22.91,17.19,-7.57,29.4,0.449,2.73E-02
296,15.96,0,24.5,37.5,22.91,17.18,-7.57,29.4,0.449,2.74E-02
297,15.93,0,24.5,37.5,22.91,17.17,-7.57,29.4,0.449,2.75E-02
298,15.93,0,24.5,37.5,22.91,17.16,-7.57,29.4,0.449,2.76E-02
299,15.89,0,24.5,37.5,22.92,17.15,-7.57,29.4,0.449,2.77E-02
300,15.86,0,24.5,37.5,22.92,17.14,-7.57,29.4,0.45,2.77E-02
301.1,15.82,0,24.5,37.5,22.92,17.13,-7.57,29.4,0.45,2.78E-02
302.1,15.79,0,24.5,37.5,22.92,17.12,-7.57,29.4,0.45,2.79E-02
303.1,15.8,0,24.5,37.5,22.92,17.12,-7.57,29.4,0.45,2.80E-02
304.1,15.72,0,24.5,37.5,22.92,17.1,-7.57,29.4,0.45,2.80E-02
305.1,15.67,0,24.5,37.5,22.92,17.09,-7.57,29.4,0.45,2.81E-02
306.1,15.61,0,24.5,37.5,22.92,17.07,-7.57,29.4,0.451,2.82E-02
307.2,15.6,0,24.5,37.5,22.92,17.06,-7.57,29.4,0.451,2.83E-02
308.2,15.58,0,24.5,37.5,22.93,17.05,-7.57,29.4,0.451,2.84E-02
