Time [sec],Flux [g/(m2h)],Mark,AmbT [C],AmbRH [%],ProbeT [C],ProbeRH [%],CondenserT [C],HeatsinkT [C],Ice [mg],Qty [g/m2]
218.8,19.69,0,24.4,36.6,22.51,18.69,-7.57,28.9,0.605,2.39E-02
219.8,19.72,0,24.4,36.6,22.51,18.69,-7.57,28.9,0.605,2.40E-02
220.8,19.72,0,24.4,36.6,22.51,18.69,-7.57,28.9,0.606,2.41E-02
221.8,19.72,0,24.4,36.6,22.51,18.69,-7.57,28.9,0.606,2.42E-02
222.8,19.72,0,24.4,36.6,22.52,18.69,-7.57,28.9,0.606,2.43E-02
223.9,19.7,0,24.4,36.6,22.52,18.68,-7.57,28.9,0.606,2.44E-02
224.9,19.72,0,24.4,36.6,22.52,18.68,-7.57,28.9,0.606,2.45E-02
225.9,19.61,0,24.4,36.6,22.52,18.66,-7.57,28.9,0.607,2.46E-02
226.9,19.49,0,24.4,36.6,22.53,18.64,-7.57,28.9,0.607,2.47E-02
227.9,19.39,0,24.4,36.6,22.53,18.62,-7.57,28.9,0.607,2.48E-02
228.9,19.4,0,24.4,36.6,22.53,18.6,-7.57,28.9,0.607,2.49E-02
230,19.36,0,24.4,36.6,22.53,18.59,-7.57,28.9,0.607,2.50E-02
231,19.34,0,24.4,36.6,22.54,18.58,-7.57,28.9,0.608,2.51E-02
232,19.41,0,24.4,36.6,22.54,18.58,-7.57,29,0.608,2.52E-02
233,19.4,0,24.4,36.5,22.54,18.58,-7.57,29,0.608,2.53E-02
234,19.46,0,24.4,36.5,22.54,18.59,-7.57,29,0.608,2.54E-02
235,19.44,0,24.4,36.5,22.54,18.59,-7.57,29,0.609,2.55E-02
236.1,19.41,0,24.4,36.5,22.55,18.58,-7.57,29,0.609,2.56E-02
237.1,19.4,0,24.4,36.5,22.55,18.57,-7.57,29,0.609,2.56E-02
238.1,19.4,0,24.4,36.5,22.55,18.56,-7.57,29,0.609,2.57E-02
239.1,19.41,0,24.4,36.5,22.56,18.56,-7.57,29,0.609,2.58E-02
240.1,19.38,0,24.4,36.5,22.56,18.55,-7.57,29,0.61,2.59E-02
241.1,19.37,0,24.4,36.5,22.56,18.54,-7.57,29,0.61,2.60E-02
242.2,19.26,0,24.4,36.5,22.56,18.53,-7.57,29,0.61,2.61E-02
243.2,19.23,0,24.4,36.5,22.56,18.52,-7.57,29,0.61,2.62E-02
244.2,19.21,0,24.4,36.5,22.56,18.51,-7.57,29,0.61,2.63E-02
245.2,19.22,0,24.4,36.5,22.57,18.5,-7.57,29,0.611,2.64E-02
246.2,19.2,0,24.4,36.5,22.57,18.5,-7.57,29,0.611,2.65E-02
247.2,19.19,0,24.4,36.5,22.57,18.49,-7.57,29,0.611,2.66E-02
248.3,19.26,0,24.4,36.5,22.57,18.5,-7.57,29,0.611,2.67E-02
249.3,19.26,0,24.4,36.5,22.58,18.5,-7.57,29,0.611,2.68E-02
250.3,19.26,0,24.4,36.5,22.58,18.5,-7.57,29,0.612,2.69E-02
251.3,19.23,0,24.4,36.5,22.58,18.49,-7.57,29,0.612,2.70E-02
252.3,19.25,0,24.4,36.5,22.59,18.48,-7.57,29,0.612,2.71E-02
253.3,19.23,0,24.4,36.5,22.59,18.47,-7.57,29,0.612,2.72E-02
254.4,19.22,0,24.4,36.5,22.59,18.46,-7.57,29,0.613,2.72E-02
255.4,19.2,0,24.4,36.5,22.6,18.45,-7.57,29,0.613,2.73E-02
256.4,19.19,0,24.4,36.5,22.6,18.44,-7.57,29,0.613,2.74E-02
257.4,19.11,0,24.4,36.5,22.6,18.43,-7.57,29,0.613,2.75E-02
258.4,19.1,0,24.4,36.5,22.6,18.43,-7.57,29.1,0.613,2.76E-02
259.4,19.14,0,24.4,36.5,22.61,18.43,-7.57,29.1,0.614,2.77E-02
260.5,19.06,0,24.4,36.5,22.61,18.42,-7.57,29.1,0.614,2.78E-02
261.5,19.08,0,24.4,36.5,22.61,18.41,-7.57,29.1,0.614,2.79E-02
262.5,19.03,0,24.4,36.5,22.61,18.4,-7.57,29.1,0.614,2.80E-02
263.5,18.97,0,24.4,36.5,22.61,18.39,-7.57,29.1,0.614,2.81E-02
264.5,18.91,0,24.4,36.5,22.62,18.37,-7.57,29.1,0.615,2.82E-02
265.5,18.89,0,24.4,36.5,22.62,18.35,-7.57,29.1,0.615,2.83E-02
266.6,18.89,0,24.4,36.5,22.63,18.34,-7.57,29.1,0.615,2.84E-02
267.6,18.83,0,24.4,36.5,22.63,18.33,-7.57,29.1,0.615,2.85E-02
268.6,18.81,0,24.4,36.5,22.63,18.32,-7.57,29.1,0.615,2.86E-02
269.6,18.87,0,24.4,36.5,22.63,18.32,-7.57,29.1,0.616,2.86E-02
270.6,18.97,0,24.4,36.5,22.64,18.33,-7.57,29.1,0.616,2.87E-02
271.7,19.01,0,24.4,36.5,22.64,18.35,-7.57,29.1,0.616,2.88E-02
272.7,19.11,0,24.4,36.5,22.64,18.37,-7.57,29.1,0.616,2.89E-02
273.7,19.28,0,24.4,36.5,22.64,18.4,-7.57,29.1,0.616,2.90E-02
274.7,19.49,0,24.4,36.5,22.64,18.45,-7.57,29.1,0.617,2.91E-02
275.7,19.72,0,24.4,36.5,22.65,18.51,-7.57,29.1,0.617,2.92E-02
276.8,19.91,0,24.4,36.5,22.65,18.56,-7.57,29.1,0.617,2.93E-02
277.8,20.14,0,24.4,36.5,22.65,18.62,-7.57,29.1,0.617,2.94E-02
278.8,20.35,0,24.4,36.5,22.65,18.68,-7.57,29.1,0.618,2.95E-02
279.8,20.5,0,24.4,36.5,22.66,18.73,-7.57,29.1,0.618,2.96E-02
280.8,20.65,0,24.4,36.5,22.66,18.78,-7.57,29.1,0.618,2.97E-02
281.8,20.7,0,24.4,36.5,22.66,18.81,-7.57,29.1,0.618,2.98E-02
282.8,20.79,0,24.4,36.5,22.67,18.84,-7.57,29.1,0.618,2.99E-02
283.9,20.77,0,24.4,36.5,22.67,18.85,-7.57,29.1,0.619,3.00E-02
284.9,20.76,0,24.4,36.5,22.67,18.85,-7.57,29.1,0.619,3.01E-02
285.9,20.72,0,24.4,36.5,22.67,18.84,-7.57,29.1,0.619,3.02E-02
286.9,20.71,0,24.4,36.5,22.68,18.84,-7.57,29.1,0.619,3.03E-02
287.9,20.7,0,24.4,36.5,22.68,18.83,-7.57,29.2,0.62,3.04E-02
288.9,20.62,0,24.4,36.5,22.68,18.82,-7.57,29.2,0.62,3.05E-02
290,20.59,0,24.4,36.5,22.68,18.8,-7.57,29.2,0.62,3.06E-02
291,20.54,0,24.4,36.5,22.68,18.79,-7.57,29.2,0.62,3.07E-02
292,20.53,0,24.4,36.5,22.69,18.78,-7.57,29.2,0.62,3.08E-02
293,20.45,0,24.4,36.5,22.69,18.76,-7.57,29.2,0.621,3.09E-02
294,20.36,0,24.4,36.5,22.69,18.73,-7.57,29.2,0.621,3.10E-02
295,20.32,0,24.4,36.5,22.7,18.71,-7.57,29.2,0.621,3.11E-02
296.1,20.21,0,24.4,36.5,22.7,18.68,-7.57,29.2,0.621,3.12E-02
297.1,20.15,0,24.4,36.5,22.7,18.66,-7.57,29.2,0.622,3.13E-02
298.1,20.08,0,24.4,36.5,22.7,18.63,-7.57,29.2,0.622,3.14E-02
299.1,19.99,0,24.4,36.5,22.71,18.61,-7.57,29.2,0.622,3.15E-02
300.1,19.98,0,24.4,36.5,22.71,18.59,-7.57,29.2,0.622,3.16E-02
301.1,19.92,0,24.4,36.5,22.71,18.58,-7.57,29.2,0.622,3.17E-02
302.2,19.97,0,24.4,36.6,22.71,18.57,-7.57,29.2,0.623,3.18E-02
303.2,19.94,0,24.4,36.6,22.71,18.57,-7.57,29.2,0.623,3.19E-02
304.2,19.95,0,24.4,36.6,22.71,18.57,-7.57,29.2,0.623,3.20E-02
305.2,19.97,0,24.4,36.6,22.71,18.57,-7.57,29.2,0.623,3.21E-02
306.2,19.93,0,24.4,36.6,22.71,18.56,-7.57,29.2,0.624,3.22E-02
307.3,19.92,0,24.4,36.6,22.71,18.56,-7.57,29.2,0.624,3.23E-02
308.3,19.87,0,24.4,36.6,22.71,18.55,-7.57,29.2,0.624,3.24E-02
