"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"54","as.factor(date)","2021-10-12-2021-10-05",0,-16.0362500000001,-18.609390461535,-13.4631095384651,0
"55","as.factor(date)","2021-10-18-2021-10-05",0,-11.4256944444444,-13.7746395684644,-9.07674932042453,0
"56","as.factor(date)","2021-10-19-2021-10-05",0,-14.1746666666667,-16.3275104334904,-12.0218228998429,0
"57","treatment:as.factor(date)","control:2021-10-05-cold:2021-10-05",0,26.2134375,20.6666268733591,31.7602481266408,0
"58","treatment:as.factor(date)","hot:2021-10-12-cold:2021-10-05",0,-12.6171875,-18.1639981266409,-7.07037687335912,0
"59","treatment:as.factor(date)","cold:2021-10-18-cold:2021-10-05",0,-10.4622916666666,-15.5258138373676,-5.39876949596566,0
"60","treatment:as.factor(date)","control:2021-10-18-cold:2021-10-05",0,14.5391666666666,9.47564449596563,19.6026888373676,0
"61","treatment:as.factor(date)","cold:2021-10-19-cold:2021-10-05",0,-14.3849999999999,-19.0257947260648,-9.74420527393509,0
"62","treatment:as.factor(date)","control:2021-10-19-cold:2021-10-05",0,12.5168749999999,7.87608027393506,17.1576697260648,0
"63","treatment:as.factor(date)","hot:2021-10-19-cold:2021-10-05",0,-11.413375,-16.0541697260648,-6.77258027393513,0
"64","treatment:as.factor(date)","hot:2021-10-05-control:2021-10-05",0,-23.1843749999999,-28.7311856266408,-17.637564373359,0
"65","treatment:as.factor(date)","cold:2021-10-11-control:2021-10-05",0,-34.9218541666666,-40.5603538251523,-29.2833545081809,0
"66","treatment:as.factor(date)","control:2021-10-11-control:2021-10-05",0,-14.8611875,-20.4996871584858,-9.22268784151433,0
"67","treatment:as.factor(date)","hot:2021-10-11-control:2021-10-05",0,-35.1906249999999,-40.7374356266408,-29.643814373359,0
"68","treatment:as.factor(date)","cold:2021-10-12-control:2021-10-05",0,-36.0240625,-41.5708731266408,-30.4772518733591,0
"69","treatment:as.factor(date)","control:2021-10-12-control:2021-10-05",0,-22.6518750000001,-28.1986856266409,-17.1050643733592,0
"70","treatment:as.factor(date)","hot:2021-10-12-control:2021-10-05",0,-38.830625,-44.3774356266408,-33.2838143733591,0
"71","treatment:as.factor(date)","cold:2021-10-18-control:2021-10-05",0,-36.6757291666666,-41.7392513373675,-31.6122069959656,0
"72","treatment:as.factor(date)","control:2021-10-18-control:2021-10-05",0,-11.6742708333334,-16.7377930040343,-6.6107486626324,0
"73","treatment:as.factor(date)","hot:2021-10-18-control:2021-10-05",0,-35.3248958333332,-40.3884180040342,-30.2613736626323,0
"74","treatment:as.factor(date)","cold:2021-10-19-control:2021-10-05",0,-40.5984374999999,-45.2392322260648,-35.957642773935,0
"75","treatment:as.factor(date)","control:2021-10-19-control:2021-10-05",0,-13.6965625,-18.3373572260649,-9.05576777393519,0
"76","treatment:as.factor(date)","hot:2021-10-19-control:2021-10-05",0,-37.6268124999999,-42.2676072260648,-32.9860177739351,0
"77","treatment:as.factor(date)","cold:2021-10-11-hot:2021-10-05",0,-11.7374791666667,-17.3759788251524,-6.09897950818098,0
"78","treatment:as.factor(date)","hot:2021-10-11-hot:2021-10-05",0,-12.00625,-17.5530606266409,-6.45943937335914,0
"79","treatment:as.factor(date)","cold:2021-10-12-hot:2021-10-05",0,-12.8396875000001,-18.386498126641,-7.29287687335918,0
"80","treatment:as.factor(date)","hot:2021-10-12-hot:2021-10-05",0,-15.6462500000001,-21.1930606266409,-10.0994393733592,0
"81","treatment:as.factor(date)","cold:2021-10-18-hot:2021-10-05",0,-13.4913541666667,-18.5548763373676,-8.42783199596572,0
"82","treatment:as.factor(date)","control:2021-10-18-hot:2021-10-05",0,11.5101041666665,6.44658199596558,16.5736263373675,0
"83","treatment:as.factor(date)","hot:2021-10-18-hot:2021-10-05",0,-12.1405208333333,-17.2040430040343,-7.07699866263238,0
"84","treatment:as.factor(date)","cold:2021-10-19-hot:2021-10-05",0,-17.4140625,-22.0548572260649,-12.7732677739351,0
"85","treatment:as.factor(date)","hot:2021-10-19-hot:2021-10-05",0,-14.4424375,-19.0832322260649,-9.80164277393519,0
"86","treatment:as.factor(date)","control:2021-10-11-cold:2021-10-11",0,20.0606666666665,14.3319452849208,25.7893880484123,0
"87","treatment:as.factor(date)","control:2021-10-12-cold:2021-10-11",0,12.2699791666665,6.63147950818082,17.9084788251522,0
"88","treatment:as.factor(date)","control:2021-10-18-cold:2021-10-11",0,23.2475833333332,18.0837836621504,28.411383004516,0
"89","treatment:as.factor(date)","control:2021-10-19-cold:2021-10-11",0,21.2252916666665,16.4752868287323,25.9752965046008,0
"90","treatment:as.factor(date)","hot:2021-10-11-control:2021-10-11",0,-20.3294374999999,-25.9679371584856,-14.6909378415142,0
"91","treatment:as.factor(date)","cold:2021-10-12-control:2021-10-11",0,-21.1628749999999,-26.8013746584856,-15.5243753415142,0
"92","treatment:as.factor(date)","hot:2021-10-12-control:2021-10-11",0,-23.9694374999999,-29.6079371584856,-18.3309378415142,0
"93","treatment:as.factor(date)","cold:2021-10-18-control:2021-10-11",0,-21.8145416666665,-26.9783413378493,-16.6507419954838,0
"94","treatment:as.factor(date)","hot:2021-10-18-control:2021-10-11",0,-20.4637083333332,-25.627508004516,-15.2999086621504,0
"95","treatment:as.factor(date)","cold:2021-10-19-control:2021-10-11",0,-25.7372499999999,-30.4872548379341,-20.9872451620656,0
"96","treatment:as.factor(date)","hot:2021-10-19-control:2021-10-11",0,-22.7656249999999,-27.5156298379341,-18.0156201620657,0
"97","treatment:as.factor(date)","control:2021-10-12-hot:2021-10-11",0,12.5387499999999,6.99193937335899,18.0855606266408,0
"98","treatment:as.factor(date)","control:2021-10-18-hot:2021-10-11",0,23.5163541666666,18.4528319959656,28.5798763373675,0
"99","treatment:as.factor(date)","control:2021-10-19-hot:2021-10-11",0,21.4940624999999,16.853267773935,26.1348572260647,0
"100","treatment:as.factor(date)","control:2021-10-12-cold:2021-10-12",0,13.3721874999999,7.82537687335903,18.9189981266408,0
"101","treatment:as.factor(date)","control:2021-10-18-cold:2021-10-12",0,24.3497916666666,19.2862694959656,29.4133138373676,0
"102","treatment:as.factor(date)","control:2021-10-19-cold:2021-10-12",0,22.3274999999999,17.6867052739351,26.9682947260648,0
"103","treatment:as.factor(date)","hot:2021-10-12-control:2021-10-12",0,-16.1787499999999,-21.7255606266408,-10.631939373359,0
"104","treatment:as.factor(date)","cold:2021-10-18-control:2021-10-12",0,-14.0238541666665,-19.0873763373675,-8.96033199596556,0
"105","treatment:as.factor(date)","control:2021-10-18-control:2021-10-12",0,10.9776041666667,5.91408199596573,16.0411263373677,0
"106","treatment:as.factor(date)","hot:2021-10-18-control:2021-10-12",0,-12.6730208333332,-17.7365430040342,-7.60949866263223,0
"107","treatment:as.factor(date)","cold:2021-10-19-control:2021-10-12",0,-17.9465624999998,-22.5873572260647,-13.305767773935,0
"108","treatment:as.factor(date)","hot:2021-10-19-control:2021-10-12",0,-14.9749374999999,-19.6157322260647,-10.334142773935,0
"109","treatment:as.factor(date)","control:2021-10-18-hot:2021-10-12",0,27.1563541666666,22.0928319959656,32.2198763373676,0
"110","treatment:as.factor(date)","control:2021-10-19-hot:2021-10-12",0,25.1340624999999,20.4932677739351,29.7748572260648,0
"111","treatment:as.factor(date)","control:2021-10-18-cold:2021-10-18",0,25.0014583333332,20.4725064216274,29.5304102450391,0
"112","treatment:as.factor(date)","control:2021-10-19-cold:2021-10-18",0,22.9791666666665,18.9283489301058,27.0299844032273,0
"113","treatment:as.factor(date)","hot:2021-10-18-control:2021-10-18",0,-23.6506249999999,-28.1795769117057,-19.121673088294,0
"114","treatment:as.factor(date)","cold:2021-10-19-control:2021-10-18",0,-28.9241666666665,-32.9749844032273,-24.8733489301058,0
"115","treatment:as.factor(date)","hot:2021-10-19-control:2021-10-18",0,-25.9525416666666,-30.0033594032274,-21.9017239301058,0
"116","treatment:as.factor(date)","control:2021-10-19-hot:2021-10-18",0,21.6283333333332,17.5775155967724,25.679151069894,0
"117","treatment:as.factor(date)","control:2021-10-19-cold:2021-10-19",0,26.9018749999999,23.3937639340376,30.4099860659621,0
"118","treatment:as.factor(date)","hot:2021-10-19-control:2021-10-19",0,-23.9302499999999,-27.4383610659621,-20.4221389340377,0
