Date;Time;Temperature (°F);Wind Speed (ave) (mph);Relative Humidity (% RH);Pyranometer 0-2000 W/m² (W/m²);Precipitation II (inch)
10/25/21;2:00 AM;59.5;5.8;100.0;2.0;0.012
10/25/21;2:15 AM;59.5;5.5;100.0;2.1;0.004
10/25/21;2:30 AM;59.4;5.8;100.0;2.0;0.008
10/25/21;2:45 AM;59.4;6.5;100.0;1.9;0.004
10/25/21;3:00 AM;59.4;6.9;100.0;2.1;0.008
10/25/21;3:15 AM;59.4;5.4;100.0;2.0;0.028
10/25/21;3:30 AM;59.4;8.3;100.0;2.0;0.031
10/25/21;3:45 AM;59.4;7.4;100.0;2.0;0.043
10/25/21;4:00 AM;59.4;6.5;100.0;2.0;0.051
10/25/21;4:15 AM;59.3;7.4;100.0;2.2;0.047
10/25/21;4:30 AM;59.2;6.8;100.0;2.3;0.039
10/25/21;4:45 AM;59.2;5.5;100.0;2.2;0.213
10/25/21;5:00 AM;59.1;5.1;100.0;2.2;0.217
10/25/21;5:15 AM;59.1;6.1;100.0;2.3;0.118
10/25/21;5:30 AM;59.1;5.3;100.0;2.1;0.126
10/25/21;5:45 AM;59.1;4.7;100.0;2.2;0.102
10/25/21;6:00 AM;59.2;6.4;100.0;2.2;0.130
10/25/21;6:15 AM;59.3;5.1;100.0;2.2;0.173
10/25/21;6:30 AM;59.3;6.4;100.0;2.2;0.075
10/25/21;6:45 AM;57.8;4.8;100.0;1.7;0.067
10/25/21;7:00 AM;57.1;3.6;100.0;1.9;0.075
10/25/21;7:15 AM;57.1;2.4;100.0;2.2;0.087
10/25/21;7:30 AM;56.8;1.8;100.0;2.1;0.098
10/25/21;7:45 AM;56.5;0.9;100.0;4.1;0.075
10/25/21;8:00 AM;56.6;1.6;100.0;4.3;0.083
10/25/21;8:15 AM;56.5;0.2;100.0;6.3;0.075
10/25/21;8:30 AM;56.4;0.1;100.0;7.6;0.055
10/25/21;8:45 AM;56.3;0.4;100.0;9.8;0.055
10/25/21;9:00 AM;56.2;0.3;100.0;28.3;0.039
10/25/21;9:15 AM;56.2;2.6;100.0;20.9;0.031
10/25/21;9:30 AM;56.0;0.9;100.0;29.0;0.063
10/25/21;9:45 AM;55.3;2.0;100.0;31.2;0.059
10/25/21;10:00 AM;54.6;2.9;100.0;33.4;0.098
10/25/21;10:15 AM;53.9;2.8;100.0;33.2;0.024
10/25/21;10:30 AM;53.3;1.3;100.0;31.9;0.016
10/25/21;10:45 AM;53.3;0.9;100.0;72.1;0.000
10/25/21;11:00 AM;54.0;0.4;100.0;173.3;0.000
10/25/21;11:15 AM;54.8;0.2;100.0;156.1;0.000
10/25/21;11:30 AM;55.8;1.7;100.0;739.8;0.000
10/25/21;11:45 AM;56.8;2.0;100.0;733.0;0.000
10/25/21;12:00 PM;56.5;2.6;100.0;509.0;0.000
10/25/21;12:15 PM;56.8;2.3;100.0;582.1;0.000
10/25/21;12:30 PM;57.0;3.1;100.0;395.1;0.000
10/25/21;12:45 PM;58.4;3.3;100.0;665.6;0.000
10/25/21;1:00 PM;59.7;4.0;98.1;640.8;0.000
10/25/21;1:15 PM;61.0;3.4;89.5;673.6;0.000
10/25/21;1:30 PM;62.0;3.4;84.5;673.4;0.000
10/25/21;1:45 PM;63.6;3.5;79.8;879.7;0.000
10/25/21;2:00 PM;62.8;3.5;78.2;373.0;0.000
10/25/21;2:15 PM;62.4;3.6;81.5;594.4;0.000
10/25/21;2:30 PM;62.9;3.7;79.0;636.4;0.000
10/25/21;2:45 PM;63.4;3.6;76.2;746.8;0.000
10/25/21;3:00 PM;63.9;3.9;75.5;707.5;0.000
10/25/21;3:15 PM;63.3;4.2;74.6;382.9;0.000
10/25/21;3:30 PM;61.1;5.6;76.5;403.8;0.004
10/25/21;3:45 PM;61.6;4.9;75.7;287.7;0.000
10/25/21;4:00 PM;61.4;4.0;76.7;279.3;0.000
10/25/21;4:15 PM;61.5;3.1;76.0;306.6;0.000
10/25/21;4:30 PM;61.5;5.1;74.1;298.8;0.000
10/25/21;4:45 PM;61.2;5.0;73.5;272.7;0.000
10/25/21;5:00 PM;60.4;4.4;76.3;166.0;0.000
10/25/21;5:15 PM;59.7;3.5;77.7;153.9;0.000
10/25/21;5:30 PM;59.8;3.2;76.3;117.3;0.000
10/25/21;5:45 PM;58.8;3.0;81.3;47.1;0.000
10/25/21;6:00 PM;58.2;1.9;84.8;23.9;0.000
10/25/21;6:15 PM;57.4;1.9;89.1;6.4;0.000
10/25/21;6:30 PM;56.9;2.3;92.4;0.7;0.000
10/25/21;6:45 PM;56.5;2.6;94.8;0.5;0.000
10/25/21;7:00 PM;56.1;3.0;96.8;0.6;0.000
10/25/21;7:15 PM;55.7;2.5;99.0;0.6;0.000
10/25/21;7:30 PM;55.4;1.7;100.0;0.6;0.000
10/25/21;7:45 PM;54.5;0.8;100.0;0.5;0.000
10/25/21;8:00 PM;54.0;1.1;100.0;0.5;0.000
10/25/21;8:15 PM;53.2;0.2;100.0;0.6;0.000
10/25/21;8:30 PM;52.1;0.2;100.0;0.5;0.000
10/25/21;8:45 PM;51.6;0.1;100.0;0.5;0.000
10/25/21;9:00 PM;51.3;0.1;100.0;0.6;0.000
10/25/21;9:15 PM;50.8;0.1;100.0;0.6;0.000
10/25/21;9:30 PM;50.6;0.1;100.0;0.6;0.000
10/25/21;9:45 PM;50.4;2.0;100.0;0.6;0.000
10/25/21;10:00 PM;50.5;1.7;100.0;0.6;0.000
10/25/21;10:15 PM;50.1;2.6;100.0;0.6;0.000
10/25/21;10:30 PM;50.2;1.0;100.0;0.6;0.000
10/25/21;10:45 PM;49.7;0.1;100.0;0.6;0.000
10/25/21;11:00 PM;49.7;1.6;100.0;0.7;0.000
10/25/21;11:15 PM;49.7;2.2;100.0;0.7;0.000
10/25/21;11:30 PM;49.9;2.5;100.0;0.8;0.000
10/25/21;11:45 PM;49.2;0.4;100.0;0.8;0.000
10/26/21;12:00 AM;48.5;0.1;100.0;0.8;0.000
