Place,Date,Time,Value_Cloacal,Unit,Thermocouple_Cloacal,Value_Dorsal,Unit,Thermocouple_Dorsal,Value,Unit,Value,Unit,Lizard
2458,10/18/2021,14:44:29,22.2,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2459,10/18/2021,14:44:30,22.2,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2460,10/18/2021,14:44:31,22.2,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2461,10/18/2021,14:44:32,22.2,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2462,10/18/2021,14:44:33,22.2,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2463,10/18/2021,14:44:34,22.1,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2464,10/18/2021,14:44:35,22.1,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2465,10/18/2021,14:44:36,22.1,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2466,10/18/2021,14:44:37,22.1,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2467,10/18/2021,14:44:38,22.1,T1 JTemp C,B,23.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2468,10/18/2021,14:44:39,22.1,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2469,10/18/2021,14:44:40,22.1,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2470,10/18/2021,14:44:41,22.1,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2471,10/18/2021,14:44:42,22,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2472,10/18/2021,14:44:43,22,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2473,10/18/2021,14:44:44,22,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2474,10/18/2021,14:44:45,22,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2475,10/18/2021,14:44:46,22,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2476,10/18/2021,14:44:47,22,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2477,10/18/2021,14:44:48,22,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2478,10/18/2021,14:44:49,21.9,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2479,10/18/2021,14:44:50,21.9,T1 JTemp C,B,23.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2480,10/18/2021,14:44:51,21.9,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2481,10/18/2021,14:44:52,21.9,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2482,10/18/2021,14:44:53,21.9,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2483,10/18/2021,14:44:54,21.9,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2484,10/18/2021,14:44:55,21.9,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2485,10/18/2021,14:44:56,21.9,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2486,10/18/2021,14:44:57,21.8,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2487,10/18/2021,14:44:58,21.8,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2488,10/18/2021,14:44:59,21.8,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2489,10/18/2021,14:45:00,21.8,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2490,10/18/2021,14:45:01,21.8,T1 JTemp C,B,23.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2491,10/18/2021,14:45:02,21.8,T1 JTemp C,B,23.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2492,10/18/2021,14:45:03,21.8,T1 JTemp C,B,23.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2493,10/18/2021,14:45:04,21.8,T1 JTemp C,B,23.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2494,10/18/2021,14:45:05,21.7,T1 JTemp C,B,23.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2495,10/18/2021,14:45:06,21.7,T1 JTemp C,B,23.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2496,10/18/2021,14:45:07,21.7,T1 JTemp C,B,23.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2497,10/18/2021,14:45:08,21.7,T1 JTemp C,B,23.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2498,10/18/2021,14:45:09,21.7,T1 JTemp C,B,23.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2499,10/18/2021,14:45:10,21.7,T1 JTemp C,B,23.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2500,10/18/2021,14:45:11,21.7,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2501,10/18/2021,14:45:12,21.7,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2502,10/18/2021,14:45:13,21.6,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2503,10/18/2021,14:45:14,21.6,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2504,10/18/2021,14:45:15,21.6,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2505,10/18/2021,14:45:16,21.6,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2506,10/18/2021,14:45:17,21.6,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2507,10/18/2021,14:45:18,21.6,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2508,10/18/2021,14:45:19,21.6,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2509,10/18/2021,14:45:20,21.5,T1 JTemp C,B,23.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2510,10/18/2021,14:45:21,21.5,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2511,10/18/2021,14:45:22,21.5,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2512,10/18/2021,14:45:23,21.5,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2513,10/18/2021,14:45:24,21.5,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2514,10/18/2021,14:45:25,21.5,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2515,10/18/2021,14:45:26,21.5,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2516,10/18/2021,14:45:27,21.5,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2517,10/18/2021,14:45:28,21.5,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2518,10/18/2021,14:45:29,21.4,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2519,10/18/2021,14:45:30,21.4,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2520,10/18/2021,14:45:31,21.4,T1 JTemp C,B,23,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2521,10/18/2021,14:45:32,21.4,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2522,10/18/2021,14:45:33,21.4,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2523,10/18/2021,14:45:34,21.4,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2524,10/18/2021,14:45:35,21.4,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2525,10/18/2021,14:45:36,21.4,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2526,10/18/2021,14:45:37,21.4,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2527,10/18/2021,14:45:38,21.3,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2528,10/18/2021,14:45:39,21.3,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2529,10/18/2021,14:45:40,21.3,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2530,10/18/2021,14:45:41,21.3,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2531,10/18/2021,14:45:42,21.3,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2532,10/18/2021,14:45:43,21.3,T1 JTemp C,B,22.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2533,10/18/2021,14:45:44,21.3,T1 JTemp C,B,22.8,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2534,10/18/2021,14:45:45,21.3,T1 JTemp C,B,22.8,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2535,10/18/2021,14:45:46,21.3,T1 JTemp C,B,22.8,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2536,10/18/2021,14:45:47,21.2,T1 JTemp C,B,22.8,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2537,10/18/2021,14:45:48,21.2,T1 JTemp C,B,22.8,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2538,10/18/2021,14:45:49,21.2,T1 JTemp C,B,22.8,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2539,10/18/2021,14:45:50,21.2,T1 JTemp C,B,22.8,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2540,10/18/2021,14:45:51,21.2,T1 JTemp C,B,22.8,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2541,10/18/2021,14:45:52,21.2,T1 JTemp C,B,22.8,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2542,10/18/2021,14:45:53,21.2,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2543,10/18/2021,14:45:54,21.2,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2544,10/18/2021,14:45:55,21.1,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2545,10/18/2021,14:45:56,21.1,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2546,10/18/2021,14:45:57,21.1,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2547,10/18/2021,14:45:58,21.1,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2548,10/18/2021,14:45:59,21.1,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2549,10/18/2021,14:46:00,21.1,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2550,10/18/2021,14:46:01,21.1,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2551,10/18/2021,14:46:02,21.1,T1 JTemp C,B,22.7,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2552,10/18/2021,14:46:03,21.1,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2553,10/18/2021,14:46:04,21,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2554,10/18/2021,14:46:05,21,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2555,10/18/2021,14:46:06,21,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2556,10/18/2021,14:46:07,21,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2557,10/18/2021,14:46:08,21,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2558,10/18/2021,14:46:09,21,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2559,10/18/2021,14:46:10,21,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2560,10/18/2021,14:46:11,21,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2561,10/18/2021,14:46:12,21,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2562,10/18/2021,14:46:13,20.9,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2563,10/18/2021,14:46:14,20.9,T1 JTemp C,B,22.6,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2564,10/18/2021,14:46:15,20.9,T1 JTemp C,B,22.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2565,10/18/2021,14:46:16,20.9,T1 JTemp C,B,22.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2566,10/18/2021,14:46:17,20.9,T1 JTemp C,B,22.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2567,10/18/2021,14:46:18,20.9,T1 JTemp C,B,22.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2568,10/18/2021,14:46:19,20.9,T1 JTemp C,B,22.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2569,10/18/2021,14:46:20,20.9,T1 JTemp C,B,22.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2570,10/18/2021,14:46:21,20.8,T1 JTemp C,B,22.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2571,10/18/2021,14:46:22,20.8,T1 JTemp C,B,22.5,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2572,10/18/2021,14:46:23,20.8,T1 JTemp C,B,22.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2573,10/18/2021,14:46:24,20.8,T1 JTemp C,B,22.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2574,10/18/2021,14:46:25,20.8,T1 JTemp C,B,22.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2575,10/18/2021,14:46:26,20.8,T1 JTemp C,B,22.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2576,10/18/2021,14:46:27,20.8,T1 JTemp C,B,22.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2577,10/18/2021,14:46:28,20.8,T1 JTemp C,B,22.4,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2578,10/18/2021,14:46:29,20.8,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2579,10/18/2021,14:46:30,20.8,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2580,10/18/2021,14:46:31,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2581,10/18/2021,14:46:32,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2582,10/18/2021,14:46:33,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2583,10/18/2021,14:46:34,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2584,10/18/2021,14:46:35,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2585,10/18/2021,14:46:36,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2586,10/18/2021,14:46:37,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2587,10/18/2021,14:46:38,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2588,10/18/2021,14:46:39,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2589,10/18/2021,14:46:40,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2590,10/18/2021,14:46:41,20.7,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2591,10/18/2021,14:46:42,20.6,T1 JTemp C,B,22.3,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2592,10/18/2021,14:46:43,20.6,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2593,10/18/2021,14:46:44,20.6,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2594,10/18/2021,14:46:45,20.6,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2595,10/18/2021,14:46:46,20.6,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2596,10/18/2021,14:46:47,20.6,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2597,10/18/2021,14:46:48,20.6,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2598,10/18/2021,14:46:49,20.6,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2599,10/18/2021,14:46:50,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2600,10/18/2021,14:46:51,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2601,10/18/2021,14:46:52,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2602,10/18/2021,14:46:53,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2603,10/18/2021,14:46:54,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2604,10/18/2021,14:46:55,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2605,10/18/2021,14:46:56,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2606,10/18/2021,14:46:57,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2607,10/18/2021,14:46:58,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2608,10/18/2021,14:46:59,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2609,10/18/2021,14:47:00,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2610,10/18/2021,14:47:01,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2611,10/18/2021,14:47:02,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2612,10/18/2021,14:47:03,20.5,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2613,10/18/2021,14:47:04,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2614,10/18/2021,14:47:05,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2615,10/18/2021,14:47:06,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2616,10/18/2021,14:47:07,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2617,10/18/2021,14:47:08,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2618,10/18/2021,14:47:09,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2619,10/18/2021,14:47:10,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2620,10/18/2021,14:47:11,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2621,10/18/2021,14:47:12,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2622,10/18/2021,14:47:13,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2623,10/18/2021,14:47:14,20.4,T1 JTemp C,B,22.2,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2624,10/18/2021,14:47:15,20.3,T1 JTemp C,B,22.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2625,10/18/2021,14:47:16,20.3,T1 JTemp C,B,22.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2626,10/18/2021,14:47:17,20.3,T1 JTemp C,B,22.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2627,10/18/2021,14:47:18,20.3,T1 JTemp C,B,22.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2628,10/18/2021,14:47:19,20.3,T1 JTemp C,B,22.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2629,10/18/2021,14:47:20,20.3,T1 JTemp C,B,22.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2630,10/18/2021,14:47:21,20.3,T1 JTemp C,B,22.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2631,10/18/2021,14:47:22,20.3,T1 JTemp C,B,22.1,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2632,10/18/2021,14:47:23,20.3,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2633,10/18/2021,14:47:24,20.3,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2634,10/18/2021,14:47:25,20.2,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2635,10/18/2021,14:47:26,20.2,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2636,10/18/2021,14:47:27,20.2,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2637,10/18/2021,14:47:28,20.2,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2638,10/18/2021,14:47:29,20.2,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2639,10/18/2021,14:47:30,20.2,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2640,10/18/2021,14:47:31,20.2,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2641,10/18/2021,14:47:32,20.2,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2642,10/18/2021,14:47:33,20.2,T1 JTemp C,B,22,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2643,10/18/2021,14:47:34,20.2,T1 JTemp C,B,21.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2644,10/18/2021,14:47:35,20.1,T1 JTemp C,B,21.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2645,10/18/2021,14:47:36,20.1,T1 JTemp C,B,21.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2646,10/18/2021,14:47:37,20.1,T1 JTemp C,B,21.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2647,10/18/2021,14:47:38,20.1,T1 JTemp C,B,21.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2648,10/18/2021,14:47:39,20.1,T1 JTemp C,B,21.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2649,10/18/2021,14:47:40,20.1,T1 JTemp C,B,21.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2650,10/18/2021,14:47:41,20.1,T1 JTemp C,B,21.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
2651,10/18/2021,14:47:42,20.1,T1 JTemp C,B,21.9,T2 JTemp C,D,9999,T3 JTemp C,9999,T4 JTemp C,430
