Place,Date,Time,Value_Cloacal,Unit,Thermocouple_Cloacal,Value_Dorsal,Unit,Thermocouple_Dorsal,Value,Unit,Value,Unit,Lizard
1357,10/19/2021,14:14:03,23,T1 KTemp C,F,26.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1358,10/19/2021,14:14:04,23,T1 KTemp C,F,26.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1359,10/19/2021,14:14:05,23,T1 KTemp C,F,26.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1360,10/19/2021,14:14:06,22.9,T1 KTemp C,F,26.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1361,10/19/2021,14:14:07,22.9,T1 KTemp C,F,26.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1362,10/19/2021,14:14:08,22.9,T1 KTemp C,F,26.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1363,10/19/2021,14:14:09,22.9,T1 KTemp C,F,26.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1364,10/19/2021,14:14:10,22.9,T1 KTemp C,F,26.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1365,10/19/2021,14:14:11,22.9,T1 KTemp C,F,26.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1366,10/19/2021,14:14:12,22.8,T1 KTemp C,F,26.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1367,10/19/2021,14:14:13,22.8,T1 KTemp C,F,26.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1368,10/19/2021,14:14:14,22.8,T1 KTemp C,F,26.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1369,10/19/2021,14:14:15,22.8,T1 KTemp C,F,26.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1370,10/19/2021,14:14:16,22.8,T1 KTemp C,F,26.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1371,10/19/2021,14:14:17,22.8,T1 KTemp C,F,26.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1372,10/19/2021,14:14:18,22.8,T1 KTemp C,F,26.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1373,10/19/2021,14:14:19,22.8,T1 KTemp C,F,26.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1374,10/19/2021,14:14:20,22.8,T1 KTemp C,F,26.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1375,10/19/2021,14:14:21,22.7,T1 KTemp C,F,26.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1376,10/19/2021,14:14:22,22.7,T1 KTemp C,F,26.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1377,10/19/2021,14:14:23,22.7,T1 KTemp C,F,26.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1378,10/19/2021,14:14:24,22.7,T1 KTemp C,F,26,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1379,10/19/2021,14:14:25,22.7,T1 KTemp C,F,26,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1380,10/19/2021,14:14:26,22.7,T1 KTemp C,F,26,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1381,10/19/2021,14:14:27,22.7,T1 KTemp C,F,25.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1382,10/19/2021,14:14:28,22.6,T1 KTemp C,F,25.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1383,10/19/2021,14:14:29,22.6,T1 KTemp C,F,25.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1384,10/19/2021,14:14:30,22.6,T1 KTemp C,F,25.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1385,10/19/2021,14:14:31,22.6,T1 KTemp C,F,25.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1386,10/19/2021,14:14:32,22.6,T1 KTemp C,F,25.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1387,10/19/2021,14:14:33,22.6,T1 KTemp C,F,25.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1388,10/19/2021,14:14:34,22.6,T1 KTemp C,F,25.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1389,10/19/2021,14:14:35,22.6,T1 KTemp C,F,25.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1390,10/19/2021,14:14:36,22.6,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1391,10/19/2021,14:14:37,22.6,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1392,10/19/2021,14:14:38,22.6,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1393,10/19/2021,14:14:39,22.6,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1394,10/19/2021,14:14:40,22.6,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1395,10/19/2021,14:14:41,22.6,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1396,10/19/2021,14:14:42,22.5,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1397,10/19/2021,14:14:43,22.5,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1398,10/19/2021,14:14:44,22.5,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1399,10/19/2021,14:14:45,22.5,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1400,10/19/2021,14:14:46,22.5,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1401,10/19/2021,14:14:47,22.4,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1402,10/19/2021,14:14:48,22.4,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1403,10/19/2021,14:14:49,22.4,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1404,10/19/2021,14:14:50,22.4,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1405,10/19/2021,14:14:51,22.4,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1406,10/19/2021,14:14:52,22.4,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1407,10/19/2021,14:14:53,22.4,T1 KTemp C,F,25.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1408,10/19/2021,14:14:54,22.4,T1 KTemp C,F,25.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1409,10/19/2021,14:14:55,22.4,T1 KTemp C,F,25.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1410,10/19/2021,14:14:56,22.4,T1 KTemp C,F,25.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1411,10/19/2021,14:14:57,22.4,T1 KTemp C,F,25.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1412,10/19/2021,14:14:58,22.4,T1 KTemp C,F,25.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1413,10/19/2021,14:14:59,22.3,T1 KTemp C,F,25.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1414,10/19/2021,14:15:00,22.3,T1 KTemp C,F,25.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1415,10/19/2021,14:15:01,22.3,T1 KTemp C,F,25.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1416,10/19/2021,14:15:02,22.3,T1 KTemp C,F,25.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1417,10/19/2021,14:15:03,22.3,T1 KTemp C,F,25.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1418,10/19/2021,14:15:04,22.3,T1 KTemp C,F,25.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1419,10/19/2021,14:15:05,22.3,T1 KTemp C,F,25.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1420,10/19/2021,14:15:06,22.3,T1 KTemp C,F,25.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1421,10/19/2021,14:15:07,22.3,T1 KTemp C,F,25.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1422,10/19/2021,14:15:08,22.3,T1 KTemp C,F,25.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1423,10/19/2021,14:15:09,22.3,T1 KTemp C,F,25.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1424,10/19/2021,14:15:10,22.3,T1 KTemp C,F,25.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1425,10/19/2021,14:15:11,22.3,T1 KTemp C,F,25.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1426,10/19/2021,14:15:12,22.3,T1 KTemp C,F,25.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1427,10/19/2021,14:15:13,22.3,T1 KTemp C,F,25,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1428,10/19/2021,14:15:14,22.2,T1 KTemp C,F,25,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1429,10/19/2021,14:15:15,22.2,T1 KTemp C,F,25,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1430,10/19/2021,14:15:16,22.2,T1 KTemp C,F,25,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1431,10/19/2021,14:15:17,22.2,T1 KTemp C,F,25,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1432,10/19/2021,14:15:18,22.2,T1 KTemp C,F,25,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1433,10/19/2021,14:15:19,22.1,T1 KTemp C,F,25,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1434,10/19/2021,14:15:20,22.1,T1 KTemp C,F,24.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1435,10/19/2021,14:15:21,22.1,T1 KTemp C,F,24.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1436,10/19/2021,14:15:22,22.1,T1 KTemp C,F,24.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1437,10/19/2021,14:15:23,22.1,T1 KTemp C,F,24.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1438,10/19/2021,14:15:24,22.1,T1 KTemp C,F,24.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1439,10/19/2021,14:15:25,22.1,T1 KTemp C,F,24.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1440,10/19/2021,14:15:26,22.1,T1 KTemp C,F,24.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1441,10/19/2021,14:15:27,22.1,T1 KTemp C,F,24.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1442,10/19/2021,14:15:28,22,T1 KTemp C,F,24.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1443,10/19/2021,14:15:29,22,T1 KTemp C,F,24.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1444,10/19/2021,14:15:30,22,T1 KTemp C,F,24.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1445,10/19/2021,14:15:31,22,T1 KTemp C,F,24.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1446,10/19/2021,14:15:32,22,T1 KTemp C,F,24.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1447,10/19/2021,14:15:33,22,T1 KTemp C,F,24.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1448,10/19/2021,14:15:34,22,T1 KTemp C,F,24.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1449,10/19/2021,14:15:35,22,T1 KTemp C,F,24.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1450,10/19/2021,14:15:36,22,T1 KTemp C,F,24.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1451,10/19/2021,14:15:37,21.9,T1 KTemp C,F,24.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1452,10/19/2021,14:15:38,21.9,T1 KTemp C,F,24.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1453,10/19/2021,14:15:39,21.9,T1 KTemp C,F,24.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1454,10/19/2021,14:15:40,21.9,T1 KTemp C,F,24.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1455,10/19/2021,14:15:41,21.9,T1 KTemp C,F,24.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1456,10/19/2021,14:15:42,21.9,T1 KTemp C,F,24.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1457,10/19/2021,14:15:43,21.9,T1 KTemp C,F,24.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1458,10/19/2021,14:15:44,21.9,T1 KTemp C,F,24.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1459,10/19/2021,14:15:45,21.9,T1 KTemp C,F,24.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1460,10/19/2021,14:15:46,21.9,T1 KTemp C,F,24.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1461,10/19/2021,14:15:47,21.9,T1 KTemp C,F,24.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1462,10/19/2021,14:15:48,21.8,T1 KTemp C,F,24.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1463,10/19/2021,14:15:49,21.8,T1 KTemp C,F,24.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1464,10/19/2021,14:15:50,21.8,T1 KTemp C,F,24.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1465,10/19/2021,14:15:51,21.8,T1 KTemp C,F,24.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1466,10/19/2021,14:15:52,21.7,T1 KTemp C,F,24.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1467,10/19/2021,14:15:53,21.7,T1 KTemp C,F,24.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1468,10/19/2021,14:15:54,21.7,T1 KTemp C,F,24.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1469,10/19/2021,14:15:55,21.7,T1 KTemp C,F,24.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1470,10/19/2021,14:15:56,21.7,T1 KTemp C,F,24.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1471,10/19/2021,14:15:57,21.6,T1 KTemp C,F,24.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1472,10/19/2021,14:15:58,21.6,T1 KTemp C,F,24.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1473,10/19/2021,14:15:59,21.6,T1 KTemp C,F,24.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1474,10/19/2021,14:16:00,21.6,T1 KTemp C,F,24.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1475,10/19/2021,14:16:01,21.6,T1 KTemp C,F,24.2,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1476,10/19/2021,14:16:02,21.5,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1477,10/19/2021,14:16:03,21.5,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1478,10/19/2021,14:16:04,21.5,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1479,10/19/2021,14:16:05,21.5,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1480,10/19/2021,14:16:06,21.5,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1481,10/19/2021,14:16:07,21.4,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1482,10/19/2021,14:16:08,21.4,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1483,10/19/2021,14:16:09,21.4,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1484,10/19/2021,14:16:10,21.4,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1485,10/19/2021,14:16:11,21.4,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1486,10/19/2021,14:16:12,21.4,T1 KTemp C,F,24.1,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1487,10/19/2021,14:16:13,21.4,T1 KTemp C,F,24,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1488,10/19/2021,14:16:14,21.4,T1 KTemp C,F,24,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1489,10/19/2021,14:16:15,21.3,T1 KTemp C,F,24,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1490,10/19/2021,14:16:16,21.3,T1 KTemp C,F,24,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1491,10/19/2021,14:16:17,21.3,T1 KTemp C,F,24,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1492,10/19/2021,14:16:18,21.3,T1 KTemp C,F,24,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1493,10/19/2021,14:16:19,21.3,T1 KTemp C,F,24,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1494,10/19/2021,14:16:20,21.3,T1 KTemp C,F,24,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1495,10/19/2021,14:16:21,21.3,T1 KTemp C,F,24,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1496,10/19/2021,14:16:22,21.3,T1 KTemp C,F,23.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1497,10/19/2021,14:16:23,21.3,T1 KTemp C,F,23.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1498,10/19/2021,14:16:24,21.2,T1 KTemp C,F,23.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1499,10/19/2021,14:16:25,21.2,T1 KTemp C,F,23.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1500,10/19/2021,14:16:26,21.2,T1 KTemp C,F,23.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1501,10/19/2021,14:16:27,21.2,T1 KTemp C,F,23.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1502,10/19/2021,14:16:28,21.1,T1 KTemp C,F,23.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1503,10/19/2021,14:16:29,21.1,T1 KTemp C,F,23.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1504,10/19/2021,14:16:30,21.1,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1505,10/19/2021,14:16:31,21.1,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1506,10/19/2021,14:16:32,21.1,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1507,10/19/2021,14:16:33,21.1,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1508,10/19/2021,14:16:34,21.1,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1509,10/19/2021,14:16:35,21.1,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1510,10/19/2021,14:16:36,21,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1511,10/19/2021,14:16:37,21,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1512,10/19/2021,14:16:38,21,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1513,10/19/2021,14:16:39,21,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1514,10/19/2021,14:16:40,21,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1515,10/19/2021,14:16:41,21,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1516,10/19/2021,14:16:42,20.9,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1517,10/19/2021,14:16:43,20.9,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1518,10/19/2021,14:16:44,20.9,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1519,10/19/2021,14:16:45,20.9,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1520,10/19/2021,14:16:46,20.9,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1521,10/19/2021,14:16:47,20.9,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1522,10/19/2021,14:16:48,20.9,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1523,10/19/2021,14:16:49,20.9,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1524,10/19/2021,14:16:50,20.9,T1 KTemp C,F,23.8,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1525,10/19/2021,14:16:51,20.8,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1526,10/19/2021,14:16:52,20.8,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1527,10/19/2021,14:16:53,20.8,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1528,10/19/2021,14:16:54,20.8,T1 KTemp C,F,23.7,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1529,10/19/2021,14:16:55,20.8,T1 KTemp C,F,23.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1530,10/19/2021,14:16:56,20.8,T1 KTemp C,F,23.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1531,10/19/2021,14:16:57,20.7,T1 KTemp C,F,23.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1532,10/19/2021,14:16:58,20.7,T1 KTemp C,F,23.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1533,10/19/2021,14:16:59,20.7,T1 KTemp C,F,23.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1534,10/19/2021,14:17:00,20.7,T1 KTemp C,F,23.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1535,10/19/2021,14:17:01,20.7,T1 KTemp C,F,23.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1536,10/19/2021,14:17:02,20.7,T1 KTemp C,F,23.6,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1537,10/19/2021,14:17:03,20.7,T1 KTemp C,F,23.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1538,10/19/2021,14:17:04,20.7,T1 KTemp C,F,23.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1539,10/19/2021,14:17:05,20.7,T1 KTemp C,F,23.5,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1540,10/19/2021,14:17:06,20.7,T1 KTemp C,F,23.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1541,10/19/2021,14:17:07,20.6,T1 KTemp C,F,23.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1542,10/19/2021,14:17:08,20.6,T1 KTemp C,F,23.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1543,10/19/2021,14:17:09,20.6,T1 KTemp C,F,23.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1544,10/19/2021,14:17:10,20.6,T1 KTemp C,F,23.4,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1545,10/19/2021,14:17:11,20.6,T1 KTemp C,F,23.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1546,10/19/2021,14:17:12,20.5,T1 KTemp C,F,23.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1547,10/19/2021,14:17:13,20.5,T1 KTemp C,F,23.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1548,10/19/2021,14:17:14,20.5,T1 KTemp C,F,23.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1549,10/19/2021,14:17:15,20.5,T1 KTemp C,F,23.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
1550,10/19/2021,14:17:16,20.5,T1 KTemp C,F,23.3,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,433
